timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
23-Sep-24 9:00:00 AM AEST,21.3,94.8,20.4,0.00,6.40,65.53,75.90,0.19,3.50,1.90,75.90,0.00
23-Sep-24 9:00:00 AM AEST,21.3,94.8,46.3,0.00,2.80,3.23,75.90,0.19,337.20,52.80,27.20,0.00
23-Sep-24 9:02:30 AM AEST,6.4,nan,nan,nan,nan,nan,1.90,nan,nan,nan,nan,nan
23-Sep-24 9:02:31 AM AEST,nan,75.9,nan,nan,nan,nan,nan,10.37,nan,nan,nan,nan
23-Sep-24 9:02:34 AM AEST,nan,nan,nan,6553.10,nan,nan,nan,nan,nan,nan,nan,1.00
23-Sep-24 9:05:00 AM AEST,21.3,nan,nan,nan,nan,nan,75.90,nan,nan,nan,nan,nan
23-Sep-24 9:05:02 AM AEST,nan,94.8,nan,nan,nan,nan,nan,7.59,nan,nan,nan,nan
23-Sep-24 9:05:08 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
23-Sep-24 9:07:30 AM AEST,14.9,nan,nan,nan,nan,nan,50.00,nan,nan,nan,nan,nan
23-Sep-24 9:07:33 AM AEST,nan,14.9,nan,nan,nan,nan,nan,5.00,nan,nan,nan,nan
23-Sep-24 9:07:42 AM AEST,nan,nan,nan,14.90,nan,nan,nan,nan,nan,nan,nan,nan
23-Sep-24 9:08:00 AM AEST,nan,nan,nan,nan,6.40,nan,nan,nan,3.50,1.90,75.90,103.70
23-Sep-24 9:10:00 AM AEST,6.4,nan,nan,nan,nan,nan,1.90,nan,nan,nan,nan,nan
23-Sep-24 9:10:04 AM AEST,nan,75.9,nan,nan,nan,nan,nan,10.37,nan,nan,nan,nan
23-Sep-24 9:10:16 AM AEST,nan,nan,nan,6553.10,nan,nan,nan,nan,nan,nan,nan,nan
23-Sep-24 9:10:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,52.80,27.20,1.00
23-Sep-24 9:10:35 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,337.20,nan,nan,nan
23-Sep-24 9:12:30 AM AEST,21.3,nan,nan,nan,nan,nan,75.90,nan,nan,nan,nan,nan
23-Sep-24 9:12:35 AM AEST,nan,94.8,nan,nan,nan,nan,nan,0.19,nan,nan,nan,nan
23-Sep-24 9:12:50 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
23-Sep-24 9:13:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.90,75.90,0.00
23-Sep-24 9:13:10 AM AEST,nan,nan,nan,nan,6.40,nan,nan,nan,3.50,nan,nan,nan
23-Sep-24 9:14:00 AM AEST,nan,nan,20.4,nan,nan,65.53,nan,nan,nan,nan,nan,nan
23-Sep-24 9:14:00 AM AEST,nan,nan,46.3,nan,nan,3.23,nan,nan,nan,nan,nan,nan
23-Sep-24 9:15:00 AM AEST,6.4,nan,nan,nan,nan,nan,1.90,nan,nan,nan,nan,nan
23-Sep-24 9:15:06 AM AEST,nan,75.9,nan,nan,nan,nan,nan,10.37,nan,nan,nan,nan
