timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
06-Mar-23 9:00:00 AM AEST,nan,nan,nan,0.00,0.20,0.05,120.50,0.25,4.70,2.40,123.50,5.00
06-Mar-23 9:01:05 AM AEST,nan,nan,nan,0.20,nan,nan,nan,0.01,nan,0.10,111.80,5.80
06-Mar-23 9:01:06 AM AEST,nan,nan,nan,nan,nan,nan,113.60,nan,1.20,nan,nan,nan
06-Mar-23 9:02:10 AM AEST,nan,nan,nan,0.00,nan,nan,nan,0.05,nan,0.50,113.70,nan
06-Mar-23 9:02:25 AM AEST,nan,nan,nan,nan,0.40,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:03:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,6.70
06-Mar-23 9:03:15 AM AEST,nan,nan,nan,0.20,nan,nan,nan,0.13,nan,1.30,nan,nan
06-Mar-23 9:04:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,113.60,nan
06-Mar-23 9:04:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.50
06-Mar-23 9:04:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
06-Mar-23 9:04:20 AM AEST,nan,nan,nan,0.00,nan,nan,nan,0.34,nan,3.40,nan,nan
06-Mar-23 9:04:20 AM AEST,nan,nan,nan,0.20,nan,nan,nan,0.21,nan,2.10,nan,nan
06-Mar-23 9:04:50 AM AEST,nan,nan,nan,nan,0.60,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:05:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.60
06-Mar-23 9:05:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
06-Mar-23 9:05:25 AM AEST,nan,nan,nan,0.00,nan,nan,nan,0.15,nan,1.50,nan,nan
06-Mar-23 9:06:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,113.70,nan
06-Mar-23 9:06:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.50
06-Mar-23 9:06:30 AM AEST,nan,nan,nan,0.20,nan,nan,nan,0.13,nan,1.30,nan,nan
06-Mar-23 9:07:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,2.40,nan,nan,nan
06-Mar-23 9:07:15 AM AEST,nan,nan,nan,nan,0.80,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:07:35 AM AEST,nan,nan,nan,0.00,nan,nan,nan,0.08,nan,0.80,nan,nan
06-Mar-23 9:08:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,113.60,8.30
06-Mar-23 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.02,nan,0.20,nan,nan
06-Mar-23 9:09:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,1.20,nan,nan,nan
06-Mar-23 9:09:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,113.10,9.10
06-Mar-23 9:09:40 AM AEST,nan,nan,nan,nan,1.00,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,0.00,nan,nan
06-Mar-23 9:10:00 AM AEST,nan,nan,nan,0.20,nan,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:10:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
06-Mar-23 9:10:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,10.00
06-Mar-23 9:11:05 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:12:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.01,1.20,0.10,111.80,11.70
06-Mar-23 9:13:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,0.00,0.00,10.80
06-Mar-23 9:13:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
06-Mar-23 9:14:00 AM AEST,24.0,nan,nan,0.20,1.20,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:14:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.60
06-Mar-23 9:15:05 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:15:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.70
06-Mar-23 9:16:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.02,1.20,0.20,114.00,nan
06-Mar-23 9:16:02 AM AEST,23.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:16:02 AM AEST,24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:16:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.60
06-Mar-23 9:16:25 AM AEST,nan,nan,nan,nan,1.40,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:17:00 AM AEST,nan,nan,nan,0.20,nan,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:17:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.05,nan,0.50,113.50,nan
06-Mar-23 9:17:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.70
06-Mar-23 9:17:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.50
06-Mar-23 9:18:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
06-Mar-23 9:18:04 AM AEST,23.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:18:04 AM AEST,24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:18:05 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:18:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,0.00,0.00,nan
06-Mar-23 9:18:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.70
06-Mar-23 9:18:50 AM AEST,nan,nan,nan,nan,1.60,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:19:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.30
06-Mar-23 9:20:00 AM AEST,nan,nan,nan,0.20,nan,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:20:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.20
06-Mar-23 9:21:05 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:21:15 AM AEST,nan,nan,nan,nan,1.80,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:22:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.04,1.20,0.40,113.70,nan
06-Mar-23 9:22:10 AM AEST,nan,nan,nan,0.20,nan,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:23:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.00
06-Mar-23 9:23:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.15,nan,1.50,113.50,nan
06-Mar-23 9:23:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,2.40,nan,nan,nan
06-Mar-23 9:23:15 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:24:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.80
06-Mar-23 9:24:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.02,nan,0.20,114.00,nan
06-Mar-23 9:24:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,1.20,nan,nan,nan
06-Mar-23 9:25:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.00
06-Mar-23 9:25:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,0.00,0.00,nan
06-Mar-23 9:25:18 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
06-Mar-23 9:26:00 AM AEST,nan,nan,nan,0.20,2.00,nan,nan,nan,nan,nan,nan,nan
06-Mar-23 9:26:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.80
06-Mar-23 9:26:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.05,nan,0.50,113.60,nan
06-Mar-23 9:26:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,2.40,nan,nan,nan
06-Mar-23 9:27:05 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
