timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
27-Nov-23 9:00:00 AM AEST,nan,84.3,nan,nan,nan,nan,310.90,0.19,4.70,1.90,316.00,197.50
27-Nov-23 9:00:00 AM AEST,nan,84.3,nan,nan,nan,nan,317.30,0.19,1.20,1.90,316.00,197.50
27-Nov-23 9:00:58 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.03,nan,0.30,nan,205.00
27-Nov-23 9:00:59 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,317.40,nan
27-Nov-23 9:01:06 AM AEST,nan,84.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:01:07 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,2.40,nan,nan,nan
27-Nov-23 9:01:56 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.10,nan,1.00,nan,213.30
27-Nov-23 9:01:58 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,317.10,nan
27-Nov-23 9:02:00 AM AEST,27.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:02:12 AM AEST,nan,84.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:02:14 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
27-Nov-23 9:02:54 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.24,nan,2.40,nan,222.40
27-Nov-23 9:02:57 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,317.20,nan
27-Nov-23 9:03:00 AM AEST,nan,nan,24.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:03:07 AM AEST,27.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:03:18 AM AEST,nan,83.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:03:52 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.23,nan,2.30,nan,230.00
27-Nov-23 9:04:07 AM AEST,nan,nan,24.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:04:14 AM AEST,27.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:04:24 AM AEST,nan,83.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:04:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.21,nan,2.10,nan,238.30
27-Nov-23 9:05:00 AM AEST,nan,nan,nan,nan,nan,nan,315.80,nan,nan,nan,314.90,nan
27-Nov-23 9:05:14 AM AEST,nan,nan,24.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:05:21 AM AEST,27.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:05:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.37,nan,3.60,nan,248.30
27-Nov-23 9:05:59 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,294.40,nan
27-Nov-23 9:06:06 AM AEST,nan,nan,nan,nan,nan,nan,294.30,nan,nan,nan,nan,nan
27-Nov-23 9:06:21 AM AEST,nan,nan,24.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:06:28 AM AEST,27.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:06:46 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.21,nan,2.10,nan,260.00
27-Nov-23 9:06:58 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,282.70,nan
27-Nov-23 9:07:00 AM AEST,nan,84.0,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
27-Nov-23 9:07:12 AM AEST,nan,nan,nan,nan,nan,nan,282.80,nan,nan,nan,nan,nan
27-Nov-23 9:07:12 AM AEST,nan,nan,nan,nan,nan,nan,283.00,nan,nan,nan,nan,nan
27-Nov-23 9:07:28 AM AEST,nan,nan,24.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:07:44 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.04,nan,0.40,nan,275.80
27-Nov-23 9:07:57 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,282.80,nan
27-Nov-23 9:08:06 AM AEST,nan,84.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:08:07 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,2.40,nan,nan,nan
27-Nov-23 9:08:35 AM AEST,nan,nan,24.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:08:42 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.21,nan,2.10,nan,290.00
27-Nov-23 9:08:56 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,282.90,nan
27-Nov-23 9:09:00 AM AEST,27.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:09:12 AM AEST,nan,83.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:09:14 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
27-Nov-23 9:09:14 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
27-Nov-23 9:09:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.28,nan,2.80,nan,304.20
27-Nov-23 9:09:42 AM AEST,nan,nan,24.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:09:55 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,283.10,nan
27-Nov-23 9:10:00 AM AEST,nan,nan,nan,nan,nan,nan,283.10,nan,nan,nan,nan,nan
27-Nov-23 9:10:07 AM AEST,27.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:10:18 AM AEST,nan,83.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:10:21 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
27-Nov-23 9:10:38 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.34,nan,3.40,nan,319.90
27-Nov-23 9:10:49 AM AEST,nan,nan,24.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:10:54 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,291.40,nan
27-Nov-23 9:11:06 AM AEST,nan,nan,nan,nan,nan,nan,291.40,nan,nan,nan,nan,nan
27-Nov-23 9:11:06 AM AEST,nan,nan,nan,nan,nan,nan,292.30,nan,nan,nan,nan,nan
27-Nov-23 9:11:14 AM AEST,27.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:11:24 AM AEST,nan,83.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:11:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
27-Nov-23 9:11:36 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.19,nan,1.90,nan,334.20
27-Nov-23 9:11:53 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,292.30,nan
27-Nov-23 9:11:56 AM AEST,nan,nan,24.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:12:21 AM AEST,27.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:12:30 AM AEST,nan,84.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:12:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.17,nan,1.70,nan,351.60
27-Nov-23 9:12:52 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,292.40,nan
27-Nov-23 9:13:03 AM AEST,nan,nan,24.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:13:32 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.30,nan,3.00,nan,355.80
27-Nov-23 9:13:51 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,292.10,nan
27-Nov-23 9:14:00 AM AEST,27.6,84.2,nan,nan,nan,nan,292.20,nan,4.70,nan,nan,nan
27-Nov-23 9:14:00 AM AEST,27.6,84.2,nan,nan,nan,nan,292.20,nan,3.50,nan,nan,nan
27-Nov-23 9:14:10 AM AEST,nan,nan,24.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Nov-23 9:14:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.21,nan,2.10,nan,351.60
27-Nov-23 9:14:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,292.20,nan
27-Nov-23 9:15:06 AM AEST,nan,84.0,nan,nan,nan,nan,292.80,nan,nan,nan,nan,nan
27-Nov-23 9:15:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.15,nan,1.50,nan,340.00
27-Nov-23 9:15:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,292.90,nan
27-Nov-23 9:16:12 AM AEST,nan,nan,nan,nan,nan,nan,296.60,nan,nan,nan,nan,nan
27-Nov-23 9:16:26 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.25,nan,2.50,nan,327.50
