timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
01-Jul-24 9:00:00 AM AEST,25.2,78.8,21.0,nan,nan,0.17,311.10,0.33,nan,3.20,303.50,360.00
01-Jul-24 9:20:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
01-Jul-24 9:25:01 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,174.20
01-Jul-24 9:28:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,323.70,nan
01-Jul-24 9:29:57 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.60,nan,nan,nan,nan
01-Jul-24 9:30:00 AM AEST,24.7,79.7,nan,nan,0.00,nan,nan,nan,nan,5.90,nan,nan
01-Jul-24 9:32:28 AM AEST,nan,nan,nan,nan,nan,nan,323.70,nan,nan,nan,nan,nan
01-Jul-24 9:59:49 AM AEST,nan,nan,nan,nan,nan,0.16,nan,nan,nan,nan,nan,nan
01-Jul-24 9:59:54 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.30,nan,nan,nan,nan
01-Jul-24 10:00:00 AM AEST,25.4,77.3,21.1,nan,nan,nan,nan,nan,9.50,4.90,334.90,290.80
01-Jul-24 10:04:56 AM AEST,nan,nan,nan,nan,nan,nan,11.20,nan,nan,nan,nan,nan
01-Jul-24 10:14:59 AM AEST,nan,nan,21.0,nan,nan,nan,nan,nan,nan,nan,10.80,nan
01-Jul-24 10:15:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.00,nan,nan
01-Jul-24 10:20:29 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
01-Jul-24 10:37:24 AM AEST,nan,nan,nan,nan,nan,nan,329.40,nan,nan,nan,nan,nan
01-Jul-24 10:59:38 AM AEST,nan,nan,nan,nan,nan,0.30,nan,nan,nan,nan,nan,nan
01-Jul-24 11:00:00 AM AEST,26.4,70.2,20.3,nan,nan,nan,nan,0.08,2.40,0.80,329.20,246.60
01-Jul-24 11:00:00 AM AEST,26.4,70.2,20.5,nan,nan,nan,nan,0.08,3.50,2.10,281.60,246.60
01-Jul-24 11:09:52 AM AEST,nan,nan,nan,nan,nan,nan,328.80,nan,nan,nan,nan,nan
01-Jul-24 11:20:29 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
01-Jul-24 11:25:01 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,191.60
01-Jul-24 11:28:00 AM AEST,nan,nan,20.2,nan,nan,nan,nan,nan,nan,nan,333.70,nan
01-Jul-24 11:29:57 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.44,nan,nan,nan,nan
01-Jul-24 11:30:00 AM AEST,27.4,65.3,nan,nan,nan,nan,nan,nan,nan,4.20,nan,nan
01-Jul-24 11:59:27 AM AEST,nan,nan,nan,nan,nan,0.31,nan,nan,nan,nan,nan,nan
01-Jul-24 12:29:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,0.31,nan,nan,nan,nan
01-Jul-24 12:30:00 PM AEST,29.1,62.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-Jul-24 12:32:00 PM AEST,nan,nan,nan,nan,nan,nan,259.30,nan,nan,nan,nan,nan
01-Jul-24 12:40:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
01-Jul-24 12:42:00 PM AEST,nan,nan,20.9,nan,nan,nan,nan,nan,nan,nan,285.20,nan
01-Jul-24 12:42:00 PM AEST,nan,nan,20.8,nan,nan,nan,nan,nan,nan,nan,243.20,nan
01-Jul-24 12:45:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.20,nan,nan
01-Jul-24 12:45:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.10,nan,nan
01-Jul-24 12:50:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,709.10
01-Jul-24 12:59:16 PM AEST,nan,nan,nan,nan,nan,0.37,nan,nan,nan,nan,nan,nan
01-Jul-24 1:25:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,570.80
01-Jul-24 1:29:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,0.43,nan,nan,nan,nan
01-Jul-24 1:29:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,0.56,nan,nan,nan,nan
01-Jul-24 1:30:00 PM AEST,29.7,58.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-Jul-24 1:30:00 PM AEST,29.4,60.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-Jul-24 1:32:00 PM AEST,nan,nan,nan,nan,nan,nan,289.30,nan,nan,nan,nan,nan
01-Jul-24 1:32:00 PM AEST,nan,nan,nan,nan,nan,nan,250.80,nan,nan,nan,nan,nan
01-Jul-24 1:32:00 PM AEST,nan,nan,nan,nan,nan,nan,296.20,nan,nan,nan,nan,nan
01-Jul-24 1:40:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
01-Jul-24 1:40:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
01-Jul-24 1:40:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
01-Jul-24 1:42:00 PM AEST,nan,nan,20.6,nan,nan,nan,nan,nan,nan,nan,287.20,nan
01-Jul-24 1:42:00 PM AEST,nan,nan,20.8,nan,nan,nan,nan,nan,nan,nan,194.30,nan
01-Jul-24 1:42:00 PM AEST,nan,nan,21.1,nan,nan,nan,nan,nan,nan,nan,246.60,nan
01-Jul-24 1:45:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan
01-Jul-24 1:45:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.70,nan,nan
01-Jul-24 1:45:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.20,nan,nan
01-Jul-24 1:50:01 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,654.10
01-Jul-24 1:50:01 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,636.60
01-Jul-24 1:50:01 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,613.30
01-Jul-24 1:56:59 PM AEST,nan,nan,21.2,nan,nan,nan,nan,nan,nan,nan,298.40,nan
01-Jul-24 1:56:59 PM AEST,nan,nan,21.1,nan,nan,nan,nan,nan,nan,nan,289.60,nan
01-Jul-24 1:56:59 PM AEST,nan,nan,21.4,nan,nan,nan,nan,nan,nan,nan,289.60,nan
01-Jul-24 1:58:57 PM AEST,nan,nan,nan,nan,nan,nan,nan,0.80,nan,nan,nan,nan
01-Jul-24 1:58:57 PM AEST,nan,nan,nan,nan,nan,nan,nan,0.67,nan,nan,nan,nan
01-Jul-24 1:59:05 PM AEST,nan,nan,nan,nan,nan,0.47,nan,nan,nan,nan,nan,nan
01-Jul-24 2:00:00 PM AEST,29.3,60.3,nan,nan,nan,nan,nan,nan,nan,6.70,nan,nan
01-Jul-24 2:00:00 PM AEST,29.4,60.3,nan,nan,nan,nan,nan,nan,nan,6.70,nan,nan
01-Jul-24 2:00:00 PM AEST,29.6,60.3,nan,nan,nan,nan,nan,nan,nan,6.70,nan,nan
01-Jul-24 2:00:29 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
01-Jul-24 2:00:29 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
01-Jul-24 2:04:28 PM AEST,nan,nan,nan,nan,nan,nan,286.10,nan,nan,nan,nan,nan
01-Jul-24 2:04:28 PM AEST,nan,nan,nan,nan,nan,nan,306.70,nan,nan,nan,nan,nan
01-Jul-24 2:11:58 PM AEST,nan,nan,21.0,nan,nan,nan,nan,nan,nan,nan,287.20,nan
01-Jul-24 2:15:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.50,nan,nan
01-Jul-24 2:15:02 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,681.60
01-Jul-24 2:15:02 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,564.10
01-Jul-24 2:20:58 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,13.00,nan,nan,nan
01-Jul-24 2:26:57 PM AEST,nan,nan,20.8,nan,nan,nan,nan,nan,nan,nan,305.40,nan
01-Jul-24 2:28:54 PM AEST,nan,nan,nan,nan,nan,nan,nan,0.73,nan,nan,nan,nan
01-Jul-24 2:28:54 PM AEST,nan,nan,nan,nan,nan,nan,nan,0.62,nan,nan,nan,nan
01-Jul-24 2:30:00 PM AEST,29.5,58.5,nan,nan,nan,nan,nan,nan,nan,6.90,nan,nan
01-Jul-24 2:30:00 PM AEST,29.1,58.3,nan,nan,nan,nan,nan,nan,nan,6.90,nan,nan
01-Jul-24 2:36:56 PM AEST,nan,nan,nan,nan,nan,nan,282.10,nan,nan,nan,nan,nan
01-Jul-24 2:40:03 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,390.00
01-Jul-24 2:41:27 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
01-Jul-24 2:41:27 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,13.00,nan,nan,nan
01-Jul-24 2:41:56 PM AEST,nan,nan,20.2,nan,nan,nan,nan,nan,nan,nan,274.30,nan
01-Jul-24 2:45:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.60,nan,nan
01-Jul-24 2:45:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan
01-Jul-24 2:56:55 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288.00,nan
01-Jul-24 2:58:51 PM AEST,nan,nan,nan,nan,nan,nan,nan,0.59,nan,nan,nan,nan
01-Jul-24 2:58:54 PM AEST,nan,nan,nan,nan,nan,0.40,nan,nan,nan,nan,nan,nan
01-Jul-24 3:00:00 PM AEST,28.6,60.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-Jul-24 3:01:56 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,17.80,nan,nan,nan
01-Jul-24 3:05:04 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,215.00
01-Jul-24 3:09:24 PM AEST,nan,nan,nan,nan,nan,nan,266.80,nan,nan,nan,nan,nan
01-Jul-24 3:11:54 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,291.90,nan
01-Jul-24 3:11:54 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,275.10,nan
01-Jul-24 3:14:00 PM AEST,nan,nan,20.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-Jul-24 3:15:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.60,nan,nan
01-Jul-24 3:15:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.40,nan,nan
01-Jul-24 3:22:25 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
01-Jul-24 3:22:25 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
01-Jul-24 3:26:53 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.90,nan
01-Jul-24 3:28:48 PM AEST,nan,nan,nan,nan,nan,nan,nan,0.53,nan,nan,nan,nan
01-Jul-24 3:28:59 PM AEST,nan,nan,20.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-Jul-24 3:30:00 PM AEST,27.2,64.7,nan,nan,nan,nan,nan,nan,nan,1.00,nan,nan
01-Jul-24 3:30:05 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,191.70
01-Jul-24 3:41:52 PM AEST,nan,nan,nan,nan,nan,nan,283.90,nan,nan,nan,nan,nan
01-Jul-24 3:41:52 PM AEST,nan,nan,nan,nan,nan,nan,297.20,nan,nan,nan,nan,nan
01-Jul-24 3:41:52 PM AEST,nan,nan,nan,nan,nan,nan,299.90,nan,nan,nan,nan,nan
01-Jul-24 3:42:54 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
01-Jul-24 3:42:54 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
01-Jul-24 3:43:58 PM AEST,nan,nan,19.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-Jul-24 3:45:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan
01-Jul-24 3:55:06 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96.70
01-Jul-24 3:55:06 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,167.50
01-Jul-24 3:56:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288.90,nan
01-Jul-24 3:56:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,296.00,nan
01-Jul-24 3:56:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,319.00,nan
01-Jul-24 3:58:43 PM AEST,nan,nan,nan,nan,nan,0.22,nan,nan,nan,nan,nan,nan
01-Jul-24 3:58:45 PM AEST,nan,nan,nan,nan,nan,nan,nan,0.54,nan,nan,nan,nan
01-Jul-24 3:58:45 PM AEST,nan,nan,nan,nan,nan,nan,nan,0.38,nan,nan,nan,nan
01-Jul-24 3:58:45 PM AEST,nan,nan,nan,nan,nan,nan,nan,0.44,nan,nan,nan,nan
01-Jul-24 3:58:57 PM AEST,nan,nan,19.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-Jul-24 3:58:57 PM AEST,nan,nan,20.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-Jul-24 4:00:00 PM AEST,27.1,64.8,nan,nan,nan,nan,nan,nan,nan,5.30,nan,nan
01-Jul-24 4:00:00 PM AEST,27.3,64.2,nan,nan,nan,nan,nan,nan,nan,5.20,nan,nan
01-Jul-24 4:00:00 PM AEST,27.5,63.0,nan,nan,nan,nan,nan,nan,nan,3.80,nan,nan
01-Jul-24 4:03:23 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
01-Jul-24 4:03:23 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
01-Jul-24 4:10:59 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300.30,nan
01-Jul-24 4:13:56 PM AEST,nan,nan,19.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-Jul-24 4:14:20 PM AEST,nan,nan,nan,nan,nan,nan,304.90,nan,nan,nan,nan,nan
01-Jul-24 4:15:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.40,nan,nan
01-Jul-24 4:20:07 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110.00
01-Jul-24 4:23:52 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
01-Jul-24 4:25:58 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,305.80,nan
