timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
26-Sep-22 9:00:00 AM AEST,nan,42.7,nan,nan,nan,0.37,306.90,0.49,8.30,4.80,307.50,654.20
26-Sep-22 9:01:00 AM AEST,nan,nan,15.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
26-Sep-22 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,318.10,0.64,nan,nan,317.00,nan
26-Sep-22 9:01:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.10,nan,650.80
26-Sep-22 9:01:06 AM AEST,nan,42.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26-Sep-22 9:02:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
26-Sep-22 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,291.60,0.63,nan,nan,289.10,nan
26-Sep-22 9:02:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.20,nan,754.90
26-Sep-22 9:02:12 AM AEST,nan,43.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26-Sep-22 9:03:00 AM AEST,29.5,nan,15.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
26-Sep-22 9:03:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
26-Sep-22 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,298.80,0.19,nan,nan,298.90,nan
26-Sep-22 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.90,nan,746.70
26-Sep-22 9:04:00 AM AEST,nan,42.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26-Sep-22 9:04:06 AM AEST,nan,nan,15.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
26-Sep-22 9:04:07 AM AEST,29.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26-Sep-22 9:04:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
26-Sep-22 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,207.40,0.46,nan,nan,207.20,nan
26-Sep-22 9:04:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.40,nan,719.10
26-Sep-22 9:05:12 AM AEST,nan,nan,15.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
26-Sep-22 9:05:14 AM AEST,29.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26-Sep-22 9:05:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
26-Sep-22 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,207.00,0.57,nan,nan,206.90,nan
26-Sep-22 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.70,nan,375.80
26-Sep-22 9:06:00 AM AEST,nan,43.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26-Sep-22 9:06:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
26-Sep-22 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,230.10,0.30,nan,nan,226.90,nan
26-Sep-22 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.90,nan,357.50
26-Sep-22 9:07:00 AM AEST,29.7,nan,15.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
26-Sep-22 9:07:06 AM AEST,nan,43.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26-Sep-22 9:07:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
26-Sep-22 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,292.90,0.54,nan,nan,295.90,nan
26-Sep-22 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.00,nan,332.40
26-Sep-22 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.50,nan,406.70
26-Sep-22 9:08:12 AM AEST,nan,43.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26-Sep-22 9:08:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
26-Sep-22 9:08:32 AM AEST,nan,nan,nan,nan,nan,nan,311.90,0.56,nan,nan,311.60,nan
26-Sep-22 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.00,nan,610.80
26-Sep-22 9:09:00 AM AEST,29.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26-Sep-22 9:09:18 AM AEST,nan,43.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26-Sep-22 9:09:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
26-Sep-22 9:09:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
26-Sep-22 9:09:36 AM AEST,nan,nan,nan,nan,nan,nan,300.80,0.50,nan,nan,299.60,nan
26-Sep-22 9:09:36 AM AEST,nan,nan,nan,nan,nan,nan,300.80,0.50,nan,nan,287.50,nan
26-Sep-22 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.00,nan,509.20
26-Sep-22 9:10:00 AM AEST,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
