timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
03-Jan-22 9:00:00 AM AEST,nan,nan,nan,nan,0.00,0.14,142.40,0.34,4.70,3.40,142.30,135.00
03-Jan-22 9:00:00 AM AEST,nan,nan,nan,nan,0.00,0.27,137.00,0.53,7.10,5.20,137.00,138.30
03-Jan-22 9:01:05 AM AEST,nan,nan,nan,nan,nan,nan,143.20,0.58,nan,5.80,143.50,142.50
03-Jan-22 9:02:10 AM AEST,nan,nan,nan,nan,nan,nan,163.10,0.51,nan,5.10,163.00,146.60
03-Jan-22 9:03:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
03-Jan-22 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,157.70,0.28,nan,2.80,156.40,152.50
03-Jan-22 9:04:00 AM AEST,26.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Jan-22 9:04:20 AM AEST,nan,nan,nan,nan,nan,nan,151.80,0.25,nan,2.50,151.90,157.50
03-Jan-22 9:05:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
03-Jan-22 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,163.70,0.34,nan,3.20,178.70,161.70
03-Jan-22 9:06:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
03-Jan-22 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,185.40,0.56,nan,5.30,187.70,166.60
03-Jan-22 9:07:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
03-Jan-22 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,162.00,0.25,nan,2.50,162.00,170.80
03-Jan-22 9:08:00 AM AEST,26.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Jan-22 9:08:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
03-Jan-22 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,155.50,0.38,nan,3.70,155.50,174.20
03-Jan-22 9:09:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
03-Jan-22 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,136.40,0.12,nan,1.20,136.50,175.80
03-Jan-22 9:10:50 AM AEST,nan,nan,nan,nan,nan,nan,136.00,0.19,nan,1.90,135.70,179.20
03-Jan-22 9:11:00 AM AEST,26.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Jan-22 9:11:55 AM AEST,nan,nan,nan,nan,nan,nan,93.40,0.32,nan,3.20,94.00,182.50
03-Jan-22 9:12:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
03-Jan-22 9:12:05 AM AEST,26.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Jan-22 9:13:00 AM AEST,nan,nan,nan,nan,nan,nan,126.70,0.29,nan,2.70,135.70,185.80
03-Jan-22 9:13:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
03-Jan-22 9:14:05 AM AEST,nan,nan,nan,nan,nan,nan,146.20,0.34,nan,3.40,146.30,190.00
03-Jan-22 9:14:05 AM AEST,nan,nan,nan,nan,nan,nan,149.30,0.35,nan,3.50,149.10,195.00
03-Jan-22 9:14:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
03-Jan-22 9:14:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
03-Jan-22 9:15:00 AM AEST,26.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Jan-22 9:15:10 AM AEST,nan,nan,nan,nan,nan,nan,149.70,0.27,nan,2.70,149.70,200.00
03-Jan-22 9:16:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
03-Jan-22 9:16:15 AM AEST,nan,nan,nan,nan,nan,nan,158.80,0.42,nan,4.20,157.70,205.00
03-Jan-22 9:17:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
03-Jan-22 9:17:20 AM AEST,nan,nan,nan,nan,nan,nan,163.30,0.19,nan,1.90,163.40,208.30
03-Jan-22 9:18:00 AM AEST,26.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Jan-22 9:18:25 AM AEST,nan,nan,nan,nan,nan,nan,162.90,0.25,nan,2.50,162.90,213.30
03-Jan-22 9:19:30 AM AEST,nan,nan,nan,nan,nan,nan,130.50,0.40,nan,3.70,125.90,215.00
03-Jan-22 9:20:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
03-Jan-22 9:20:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
03-Jan-22 9:20:35 AM AEST,nan,nan,nan,nan,nan,nan,111.30,0.48,nan,4.80,111.00,216.60
03-Jan-22 9:21:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
03-Jan-22 9:21:40 AM AEST,nan,nan,nan,nan,nan,nan,144.20,0.43,nan,4.30,144.70,216.70
03-Jan-22 9:22:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
03-Jan-22 9:22:45 AM AEST,nan,nan,nan,nan,nan,nan,138.90,0.35,nan,3.50,138.90,215.00
03-Jan-22 9:23:00 AM AEST,26.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Jan-22 9:23:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
03-Jan-22 9:23:50 AM AEST,nan,nan,nan,nan,nan,nan,138.80,0.15,nan,1.50,nan,214.20
03-Jan-22 9:24:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
03-Jan-22 9:24:55 AM AEST,nan,nan,nan,nan,nan,nan,146.40,0.35,nan,3.50,nan,212.50
03-Jan-22 9:24:55 AM AEST,nan,nan,nan,nan,nan,nan,146.40,0.35,nan,3.50,nan,210.80
03-Jan-22 9:25:00 AM AEST,26.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,147.10,nan
03-Jan-22 9:25:00 AM AEST,26.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,146.90,nan
03-Jan-22 9:26:00 AM AEST,nan,nan,nan,nan,nan,nan,147.20,0.31,nan,3.10,nan,nan
03-Jan-22 9:26:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116.10,nan
03-Jan-22 9:27:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,209.20
03-Jan-22 9:27:05 AM AEST,nan,nan,nan,nan,nan,nan,116.00,0.32,nan,3.20,nan,nan
03-Jan-22 9:27:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116.00,nan
03-Jan-22 9:28:00 AM AEST,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Jan-22 9:28:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,2.40,nan,nan,208.30
03-Jan-22 9:28:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,207.50
03-Jan-22 9:28:10 AM AEST,nan,nan,nan,nan,nan,nan,129.50,0.07,nan,0.60,nan,nan
03-Jan-22 9:28:10 AM AEST,nan,nan,nan,nan,nan,nan,129.50,0.24,nan,2.40,nan,nan
03-Jan-22 9:28:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,138.90,nan
03-Jan-22 9:29:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,205.80
03-Jan-22 9:29:15 AM AEST,nan,nan,nan,nan,nan,nan,132.80,0.58,nan,5.70,nan,nan
03-Jan-22 9:29:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,132.70,nan
03-Jan-22 9:30:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,202.50
03-Jan-22 9:30:20 AM AEST,nan,nan,nan,nan,nan,nan,156.90,0.37,nan,3.70,nan,nan
03-Jan-22 9:30:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,156.90,nan
03-Jan-22 9:31:00 AM AEST,27.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Jan-22 9:31:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,20.10,nan,nan,200.00
03-Jan-22 9:31:25 AM AEST,nan,nan,nan,nan,nan,nan,129.90,0.99,nan,9.10,nan,nan
03-Jan-22 9:31:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126.80,nan
03-Jan-22 9:32:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,13.00,nan,nan,196.60
03-Jan-22 9:32:30 AM AEST,nan,nan,nan,nan,nan,nan,112.10,0.87,nan,5.40,nan,nan
03-Jan-22 9:32:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118.00,nan
03-Jan-22 9:33:00 AM AEST,27.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Jan-22 9:33:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,194.20
03-Jan-22 9:33:35 AM AEST,nan,nan,nan,nan,nan,nan,147.60,0.39,nan,3.90,nan,nan
03-Jan-22 9:33:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,147.60,nan
03-Jan-22 9:34:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,192.50
03-Jan-22 9:34:40 AM AEST,nan,nan,nan,nan,nan,nan,143.90,0.49,nan,3.30,nan,nan
03-Jan-22 9:34:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,138.70,nan
03-Jan-22 9:35:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,13.00,nan,nan,nan
03-Jan-22 9:35:45 AM AEST,nan,nan,nan,nan,nan,nan,116.30,0.85,nan,7.60,nan,nan
03-Jan-22 9:35:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108.70,nan
03-Jan-22 9:36:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,14.20,nan,nan,nan
03-Jan-22 9:36:50 AM AEST,nan,nan,nan,nan,nan,nan,94.40,0.70,nan,6.40,nan,nan
03-Jan-22 9:36:55 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96.50,nan
03-Jan-22 9:36:55 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97.80,nan
03-Jan-22 9:37:00 AM AEST,27.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,193.30
03-Jan-22 9:37:00 AM AEST,27.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,195.00
03-Jan-22 9:37:55 AM AEST,nan,nan,nan,nan,nan,nan,98.40,1.11,nan,10.90,nan,nan
03-Jan-22 9:38:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,195.80
03-Jan-22 9:39:00 AM AEST,nan,nan,nan,nan,nan,nan,110.20,1.18,20.10,10.40,106.80,nan
03-Jan-22 9:39:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,197.50
03-Jan-22 9:40:05 AM AEST,nan,nan,nan,nan,nan,nan,164.80,0.34,7.10,3.40,164.90,nan
03-Jan-22 9:40:05 AM AEST,nan,nan,nan,nan,nan,nan,159.60,0.34,4.70,3.40,159.60,nan
03-Jan-22 9:40:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,198.30
03-Jan-22 9:41:00 AM AEST,27.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Jan-22 9:41:10 AM AEST,nan,nan,nan,nan,nan,nan,160.90,0.69,13.00,6.10,152.50,nan
