timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
14-Nov-22 9:00:00 AM AEST,31.8,44.8,18.2,nan,nan,0.55,305.60,0.24,nan,2.40,305.50,222.50
14-Nov-22 9:00:57 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,230.40,231.60
14-Nov-22 9:00:58 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.33,nan,2.90,nan,nan
14-Nov-22 9:00:59 AM AEST,nan,nan,nan,nan,nan,nan,243.90,nan,nan,nan,nan,nan
14-Nov-22 9:01:06 AM AEST,nan,nan,18.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
14-Nov-22 9:01:54 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,204.10,177.50
14-Nov-22 9:01:56 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.64,nan,6.20,nan,nan
14-Nov-22 9:01:58 AM AEST,nan,nan,nan,nan,nan,nan,204.30,nan,nan,nan,nan,nan
14-Nov-22 9:02:00 AM AEST,31.6,45.0,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
14-Nov-22 9:02:51 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,186.90,169.10
14-Nov-22 9:02:54 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.33,nan,3.30,nan,nan
14-Nov-22 9:02:57 AM AEST,nan,nan,nan,nan,nan,nan,187.00,nan,nan,nan,nan,nan
14-Nov-22 9:03:00 AM AEST,nan,nan,18.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
14-Nov-22 9:03:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
14-Nov-22 9:03:07 AM AEST,31.4,45.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14-Nov-22 9:03:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,201.20,166.70
14-Nov-22 9:03:52 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.49,nan,4.80,nan,nan
14-Nov-22 9:03:56 AM AEST,nan,nan,nan,nan,nan,nan,202.10,nan,nan,nan,nan,nan
14-Nov-22 9:04:06 AM AEST,nan,nan,18.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
14-Nov-22 9:04:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
14-Nov-22 9:04:14 AM AEST,31.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14-Nov-22 9:04:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.40,nan,4.00,nan,nan
14-Nov-22 9:04:55 AM AEST,nan,nan,nan,nan,nan,nan,204.20,nan,nan,nan,nan,nan
14-Nov-22 9:05:00 AM AEST,nan,45.8,nan,nan,nan,nan,nan,nan,nan,nan,204.00,168.30
14-Nov-22 9:05:12 AM AEST,nan,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14-Nov-22 9:05:21 AM AEST,31.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14-Nov-22 9:05:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.21,nan,2.10,nan,nan
14-Nov-22 9:05:54 AM AEST,nan,nan,nan,nan,nan,nan,247.00,nan,nan,nan,nan,nan
14-Nov-22 9:05:57 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,246.90,181.60
14-Nov-22 9:06:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
14-Nov-22 9:06:18 AM AEST,nan,nan,18.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
14-Nov-22 9:06:46 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.34,nan,3.40,nan,nan
14-Nov-22 9:06:53 AM AEST,nan,nan,nan,nan,nan,nan,246.10,nan,nan,nan,nan,nan
14-Nov-22 9:06:54 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,246.10,194.20
14-Nov-22 9:07:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
14-Nov-22 9:07:24 AM AEST,nan,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14-Nov-22 9:07:51 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,245.80,204.10
14-Nov-22 9:07:52 AM AEST,nan,nan,nan,nan,nan,nan,245.70,nan,nan,nan,nan,nan
14-Nov-22 9:08:00 AM AEST,30.9,46.2,nan,nan,nan,nan,nan,0.32,nan,3.20,nan,nan
14-Nov-22 9:08:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,245.70,212.50
14-Nov-22 9:08:58 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.25,nan,2.50,nan,nan
14-Nov-22 9:09:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
14-Nov-22 9:09:07 AM AEST,31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14-Nov-22 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,245.80,229.20
14-Nov-22 9:09:56 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.28,nan,2.80,nan,nan
14-Nov-22 9:10:00 AM AEST,nan,46.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14-Nov-22 9:10:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
14-Nov-22 9:10:14 AM AEST,30.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14-Nov-22 9:10:42 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,276.60
