timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
09-Jun-25 9:00:00 AM AEST,23.2,95.5,22.4,nan,nan,0.12,358.40,0.01,1.20,0.10,nan,173.30
09-Jun-25 9:01:00 AM AEST,nan,95.3,nan,nan,nan,nan,358.50,0.00,nan,0.00,nan,162.50
09-Jun-25 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
09-Jun-25 9:02:00 AM AEST,23.3,nan,nan,nan,nan,nan,nan,0.03,nan,0.30,358.60,150.00
09-Jun-25 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,1.20,nan,nan,nan
09-Jun-25 9:03:00 AM AEST,nan,94.7,22.5,nan,nan,nan,nan,0.08,nan,0.80,358.70,138.30
09-Jun-25 9:04:00 AM AEST,nan,94.5,nan,nan,nan,nan,nan,0.04,nan,0.40,358.80,129.10
09-Jun-25 9:04:05 AM AEST,nan,nan,22.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
09-Jun-25 9:05:00 AM AEST,23.4,94.0,nan,nan,nan,nan,358.40,0.01,nan,0.10,0.00,121.70
09-Jun-25 9:06:00 AM AEST,nan,93.7,22.3,nan,nan,nan,358.50,0.00,0.00,0.00,nan,114.10
09-Jun-25 9:07:00 AM AEST,23.5,93.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,110.80
09-Jun-25 9:08:00 AM AEST,nan,93.3,22.4,nan,nan,nan,nan,nan,nan,nan,nan,111.60
09-Jun-25 9:09:00 AM AEST,nan,92.8,nan,nan,nan,nan,nan,0.01,1.20,0.10,nan,106.70
09-Jun-25 9:10:00 AM AEST,23.6,92.5,22.3,nan,nan,nan,358.40,0.00,nan,0.00,nan,111.70
09-Jun-25 9:10:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
09-Jun-25 9:11:00 AM AEST,nan,92.3,nan,nan,nan,nan,358.50,nan,nan,nan,nan,111.60
09-Jun-25 9:12:00 AM AEST,23.7,92.0,nan,nan,nan,nan,358.40,nan,nan,nan,nan,110.00
09-Jun-25 9:13:00 AM AEST,nan,91.3,nan,nan,nan,nan,358.50,0.02,1.20,0.20,359.10,nan
09-Jun-25 9:14:00 AM AEST,nan,91.2,22.2,nan,nan,nan,358.40,0.00,nan,0.00,0.00,nan
09-Jun-25 9:14:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
