timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
28-Nov-22 9:00:00 AM AEST,31.7,39.0,16.0,nan,nan,0.24,237.60,0.24,3.50,2.30,235.20,300.00
28-Nov-22 9:01:05 AM AEST,nan,39.2,nan,nan,nan,nan,338.30,0.66,9.50,6.50,339.20,261.60
28-Nov-22 9:01:06 AM AEST,31.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Nov-22 9:02:10 AM AEST,nan,nan,nan,nan,nan,nan,284.30,0.56,nan,4.90,289.90,229.20
28-Nov-22 9:02:12 AM AEST,31.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Nov-22 9:03:00 AM AEST,nan,38.5,15.9,nan,nan,nan,nan,nan,5.90,nan,nan,nan
28-Nov-22 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,346.60,0.51,nan,4.40,347.70,200.00
28-Nov-22 9:03:18 AM AEST,31.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Nov-22 9:04:05 AM AEST,nan,37.7,15.6,nan,nan,nan,nan,nan,10.60,nan,nan,nan
28-Nov-22 9:04:20 AM AEST,nan,nan,nan,nan,nan,nan,292.70,0.69,nan,5.80,289.30,170.00
28-Nov-22 9:04:24 AM AEST,31.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Nov-22 9:05:10 AM AEST,nan,36.5,15.1,nan,nan,nan,nan,nan,11.80,nan,nan,nan
28-Nov-22 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,301.40,0.75,nan,6.50,299.30,145.00
28-Nov-22 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,309.70,0.66,nan,6.20,315.00,126.60
28-Nov-22 9:05:30 AM AEST,31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Nov-22 9:05:30 AM AEST,30.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Nov-22 9:06:15 AM AEST,nan,35.3,14.4,nan,nan,nan,nan,nan,13.00,nan,nan,nan
28-Nov-22 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,272.00,0.51,nan,4.90,268.80,113.30
28-Nov-22 9:07:20 AM AEST,nan,33.8,13.7,nan,nan,nan,nan,nan,8.30,nan,nan,nan
28-Nov-22 9:08:00 AM AEST,30.6,nan,nan,nan,nan,nan,280.50,0.56,nan,5.20,282.90,101.60
28-Nov-22 9:08:25 AM AEST,nan,32.7,13.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Nov-22 9:09:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
28-Nov-22 9:09:05 AM AEST,nan,nan,nan,nan,nan,nan,301.00,0.78,nan,7.30,301.00,85.80
28-Nov-22 9:09:06 AM AEST,30.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
