timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
19-Jan-26 12:00:00 AM AEST,nan,93.7,nan,nan,nan,0.01,nan,0.01,1.20,0.10,169.40,0.00
19-Jan-26 12:01:00 AM AEST,25.9,nan,nan,nan,nan,nan,156.60,0.41,7.10,3.70,153.00,nan
19-Jan-26 12:02:00 AM AEST,nan,nan,24.8,nan,nan,nan,89.20,0.51,9.50,5.00,85.20,nan
19-Jan-26 12:02:05 AM AEST,26.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:03:00 AM AEST,nan,93.5,nan,nan,nan,nan,84.20,0.80,14.20,7.80,78.90,nan
19-Jan-26 12:03:04 AM AEST,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:03:10 AM AEST,26.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:04:00 AM AEST,nan,nan,nan,nan,nan,nan,104.00,0.48,8.30,4.80,106.00,nan
19-Jan-26 12:04:01 AM AEST,nan,93.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:04:08 AM AEST,nan,nan,25.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:04:15 AM AEST,26.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:05:00 AM AEST,nan,nan,nan,nan,nan,nan,103.70,0.38,5.90,3.80,104.20,nan
19-Jan-26 12:05:02 AM AEST,nan,93.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:05:12 AM AEST,nan,nan,25.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:05:20 AM AEST,26.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:06:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.40,78.40,nan
19-Jan-26 12:06:03 AM AEST,nan,92.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:06:16 AM AEST,nan,nan,25.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:07:00 AM AEST,nan,nan,nan,nan,nan,nan,78.20,0.44,nan,nan,nan,nan
19-Jan-26 12:07:04 AM AEST,nan,92.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:07:20 AM AEST,nan,nan,25.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:08:00 AM AEST,26.6,nan,nan,nan,nan,nan,77.50,0.20,3.50,2.00,77.50,nan
19-Jan-26 12:08:05 AM AEST,nan,92.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:08:24 AM AEST,nan,nan,25.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:09:00 AM AEST,nan,nan,nan,nan,nan,nan,76.80,0.28,nan,2.80,76.90,nan
19-Jan-26 12:09:06 AM AEST,nan,91.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:09:28 AM AEST,nan,nan,25.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:10:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.21,nan,2.10,76.80,nan
19-Jan-26 12:10:07 AM AEST,nan,91.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:10:32 AM AEST,nan,nan,25.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:11:00 AM AEST,26.5,nan,nan,nan,nan,nan,76.70,0.12,2.40,1.20,nan,nan
19-Jan-26 12:11:36 AM AEST,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:12:00 AM AEST,nan,nan,nan,nan,nan,nan,7.80,0.21,4.70,1.10,345.90,nan
19-Jan-26 12:13:00 AM AEST,26.6,91.2,nan,nan,nan,nan,131.70,0.35,9.50,2.60,116.10,nan
19-Jan-26 12:14:00 AM AEST,nan,nan,25.2,nan,nan,nan,103.10,0.65,13.00,6.30,101.80,nan
19-Jan-26 12:14:00 AM AEST,nan,nan,25.2,nan,nan,nan,73.50,0.28,5.90,2.80,73.50,nan
19-Jan-26 12:14:01 AM AEST,nan,90.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:14:05 AM AEST,26.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:14:05 AM AEST,26.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:15:00 AM AEST,nan,nan,nan,nan,nan,nan,73.20,0.12,2.40,1.20,73.40,nan
19-Jan-26 12:15:02 AM AEST,nan,90.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Jan-26 12:16:00 AM AEST,26.7,nan,25.1,nan,nan,nan,nan,0.31,5.90,3.10,nan,nan
19-Jan-26 12:16:03 AM AEST,nan,90.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
