timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
02-Mar-26 12:00:00 AM AEST,nan,nan,nan,6552.80,nan,nan,nan,10.37,nan,nan,nan,nan
02-Mar-26 12:10:00 AM AEST,nan,104.0,nan,nan,nan,nan,0.10,nan,nan,nan,nan,nan
02-Mar-26 12:20:40 AM AEST,nan,106.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Mar-26 12:20:41 AM AEST,nan,nan,nan,nan,nan,nan,0.70,nan,nan,nan,nan,nan
02-Mar-26 12:31:20 AM AEST,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Mar-26 12:31:22 AM AEST,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
02-Mar-26 12:58:31 AM AEST,nan,nan,nan,6552.90,nan,nan,nan,nan,nan,nan,nan,nan
02-Mar-26 1:00:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,10.58,nan,nan,nan,nan
02-Mar-26 1:00:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,10.37,nan,nan,nan,nan
02-Mar-26 1:40:00 AM AEST,nan,106.2,nan,nan,nan,nan,2.50,nan,nan,nan,nan,nan
02-Mar-26 1:50:40 AM AEST,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Mar-26 1:50:41 AM AEST,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
02-Mar-26 2:00:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,10.58,nan,nan,nan,nan
02-Mar-26 2:01:20 AM AEST,nan,106.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Mar-26 2:01:22 AM AEST,nan,nan,nan,nan,nan,nan,0.50,nan,nan,nan,nan,nan
02-Mar-26 2:12:00 AM AEST,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Mar-26 2:12:03 AM AEST,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
02-Mar-26 2:34:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,10.37,nan,nan,nan,nan
02-Mar-26 3:00:00 AM AEST,nan,nan,nan,6552.80,nan,nan,nan,nan,nan,nan,nan,nan
02-Mar-26 3:34:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,10.58,nan,nan,nan,nan
