timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
22-Sep-25 12:00:00 AM AEST,nan,94.8,20.0,nan,nan,nan,nan,nan,nan,nan,nan,0.00
22-Sep-25 12:01:00 AM AEST,nan,nan,nan,nan,nan,nan,1.40,nan,nan,nan,nan,nan
22-Sep-25 12:01:04 AM AEST,nan,nan,19.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-Sep-25 12:02:01 AM AEST,nan,nan,nan,nan,nan,nan,1.30,nan,nan,nan,nan,nan
22-Sep-25 12:03:00 AM AEST,nan,94.7,nan,nan,nan,nan,nan,0.01,1.20,0.10,nan,nan
22-Sep-25 12:04:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,0.00,nan,nan
22-Sep-25 12:04:04 AM AEST,nan,94.8,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
22-Sep-25 12:05:00 AM AEST,nan,nan,nan,nan,nan,nan,1.40,nan,nan,nan,nan,nan
22-Sep-25 12:05:08 AM AEST,nan,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-Sep-25 12:06:01 AM AEST,nan,nan,nan,nan,nan,nan,1.30,nan,nan,nan,nan,nan
22-Sep-25 12:06:12 AM AEST,nan,94.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-Sep-25 12:07:00 AM AEST,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-Sep-25 12:07:16 AM AEST,nan,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-Sep-25 12:08:04 AM AEST,nan,nan,19.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-Sep-25 12:09:00 AM AEST,nan,nan,nan,nan,nan,nan,1.40,nan,nan,nan,nan,nan
22-Sep-25 12:09:08 AM AEST,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-Sep-25 12:10:01 AM AEST,nan,nan,nan,nan,nan,nan,1.30,nan,nan,nan,nan,nan
