timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
31-May-21 2:49:00 PM AEST,nan,nan,nan,nan,nan,0.46,nan,nan,nan,nan,nan,nan
31-May-21 2:52:00 PM AEST,25.9,45.3,12.2,nan,nan,nan,319.60,0.96,16.60,8.40,317.90,534.20
31-May-21 2:52:19 PM AEST,nan,nan,nan,nan,1.80,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:52:19 PM AEST,nan,nan,nan,nan,2.20,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:52:19 PM AEST,nan,nan,nan,nan,2.40,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:52:19 PM AEST,nan,nan,nan,nan,2.60,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:52:19 PM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:52:19 PM AEST,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:53:04 PM AEST,nan,45.2,nan,nan,nan,nan,353.60,0.52,8.30,5.10,355.80,510.80
31-May-21 2:53:05 PM AEST,nan,nan,13.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:54:00 PM AEST,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:54:08 PM AEST,nan,44.7,nan,nan,nan,nan,313.90,0.85,14.20,8.20,313.00,480.00
31-May-21 2:55:00 PM AEST,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:55:05 PM AEST,26.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:55:12 PM AEST,nan,46.0,nan,nan,nan,nan,0.40,0.80,13.00,7.20,4.10,549.90
31-May-21 2:55:12 PM AEST,nan,44.2,nan,nan,nan,nan,294.10,0.34,7.10,3.00,297.00,526.70
31-May-21 2:56:05 PM AEST,nan,nan,13.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:56:05 PM AEST,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:56:10 PM AEST,26.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:56:16 PM AEST,nan,44.5,nan,nan,nan,nan,319.90,0.64,9.50,5.80,321.20,580.80
31-May-21 2:56:46 PM AEST,nan,nan,nan,nan,nan,0.33,nan,nan,nan,nan,nan,nan
31-May-21 2:57:10 PM AEST,nan,nan,13.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:57:20 PM AEST,nan,46.7,nan,nan,nan,nan,354.10,0.90,14.20,8.70,355.50,503.30
31-May-21 2:58:15 PM AEST,nan,nan,13.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:58:24 PM AEST,nan,47.2,nan,nan,nan,nan,335.10,0.60,11.80,5.40,332.30,664.20
31-May-21 2:59:00 PM AEST,26.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:59:20 PM AEST,nan,nan,14.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 2:59:28 PM AEST,nan,48.5,nan,nan,nan,nan,15.50,0.87,16.60,8.50,16.80,344.10
31-May-21 3:00:25 PM AEST,nan,nan,14.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 3:00:32 PM AEST,nan,49.3,nan,nan,nan,nan,349.10,0.79,13.00,7.00,348.90,321.70
31-May-21 3:01:00 PM AEST,26.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 3:01:30 PM AEST,nan,nan,14.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 3:01:36 PM AEST,nan,49.2,nan,nan,nan,nan,333.20,0.57,nan,5.30,335.00,389.90
31-May-21 3:02:05 PM AEST,26.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 3:02:05 PM AEST,26.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 3:02:35 PM AEST,nan,nan,14.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 3:02:40 PM AEST,nan,48.5,nan,nan,nan,nan,344.70,0.40,nan,3.80,356.50,452.50
31-May-21 3:03:40 PM AEST,nan,nan,14.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 3:03:44 PM AEST,nan,49.3,nan,nan,nan,nan,349.30,0.89,nan,8.30,348.90,336.60
31-May-21 3:04:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
31-May-21 3:04:45 PM AEST,nan,nan,14.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 3:04:48 PM AEST,nan,49.7,nan,nan,nan,nan,0.10,0.79,nan,7.00,5.50,313.30
31-May-21 3:05:00 PM AEST,26.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 3:05:52 PM AEST,nan,49.5,nan,nan,nan,nan,308.00,0.66,nan,6.20,299.40,240.00
31-May-21 3:06:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,13.00,nan,nan,nan
31-May-21 3:06:05 PM AEST,26.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31-May-21 3:06:56 PM AEST,nan,nan,nan,nan,nan,nan,348.50,0.54,nan,4.30,344.50,195.80
