timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
03-Jun-24 9:00:00 AM AEST,24.6,69.3,18.9,nan,nan,0.19,338.20,0.64,9.50,5.50,338.50,387.50
03-Jun-24 9:00:00 AM AEST,24.6,69.3,18.9,nan,nan,0.32,338.20,0.64,9.50,5.50,338.50,387.50
03-Jun-24 9:30:00 AM AEST,nan,nan,16.7,nan,nan,nan,nan,nan,nan,nan,347.80,nan
03-Jun-24 9:45:00 AM AEST,nan,nan,17.3,nan,nan,nan,nan,nan,18.90,6.50,328.00,nan
03-Jun-24 10:00:00 AM AEST,nan,nan,17.2,nan,nan,nan,nan,nan,4.70,2.20,18.30,nan
03-Jun-24 10:15:00 AM AEST,nan,nan,16.6,nan,nan,nan,nan,nan,13.00,5.90,317.40,nan
03-Jun-24 10:27:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,685.80
03-Jun-24 10:30:00 AM AEST,nan,nan,16.7,nan,nan,nan,nan,nan,9.50,5.50,311.10,nan
03-Jun-24 10:37:17 AM AEST,nan,nan,nan,nan,nan,nan,302.40,nan,nan,nan,nan,nan
03-Jun-24 10:45:00 AM AEST,nan,nan,17.5,nan,nan,nan,nan,nan,4.70,2.90,333.30,nan
03-Jun-24 11:00:00 AM AEST,nan,nan,nan,nan,nan,0.42,nan,nan,nan,nan,nan,nan
03-Jun-24 11:15:00 AM AEST,nan,nan,17.8,nan,nan,nan,nan,nan,18.90,9.30,287.80,nan
03-Jun-24 11:30:00 AM AEST,27.9,52.8,17.4,nan,nan,nan,nan,nan,3.50,2.10,25.10,nan
03-Jun-24 11:45:00 AM AEST,nan,nan,17.8,nan,nan,nan,nan,nan,5.90,3.50,302.60,nan
03-Jun-24 11:54:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.35,nan,nan,nan,692.50
03-Jun-24 11:54:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.31,nan,nan,nan,696.70
03-Jun-24 11:54:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.01,nan,nan,nan,689.20
03-Jun-24 11:54:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.53,nan,nan,nan,682.50
03-Jun-24 11:54:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.48,nan,nan,nan,682.50
03-Jun-24 11:54:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.55,nan,nan,nan,682.50
03-Jun-24 11:54:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.66,nan,nan,nan,682.50
03-Jun-24 12:00:00 PM AEST,28.4,54.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Jun-24 12:12:19 PM AEST,nan,nan,nan,nan,nan,0.48,nan,nan,nan,nan,nan,nan
03-Jun-24 12:14:34 PM AEST,nan,nan,nan,nan,nan,nan,310.80,nan,nan,nan,nan,nan
03-Jun-24 12:14:34 PM AEST,nan,nan,nan,nan,nan,nan,290.00,nan,nan,nan,nan,nan
03-Jun-24 12:14:34 PM AEST,nan,nan,nan,nan,nan,nan,287.50,nan,nan,nan,nan,nan
03-Jun-24 12:15:00 PM AEST,nan,nan,17.6,nan,nan,nan,nan,nan,4.70,1.90,321.30,nan
03-Jun-24 12:30:00 PM AEST,29.4,56.7,18.4,nan,nan,nan,nan,nan,9.50,4.80,285.50,nan
03-Jun-24 12:30:00 PM AEST,28.9,54.2,18.4,nan,nan,nan,nan,nan,9.50,4.80,285.50,nan
03-Jun-24 12:45:00 PM AEST,nan,nan,19.1,nan,nan,nan,nan,nan,1.20,0.10,288.40,nan
03-Jun-24 12:45:00 PM AEST,nan,nan,18.9,nan,nan,nan,nan,nan,8.30,5.20,287.40,nan
03-Jun-24 1:22:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,600.00
03-Jun-24 1:22:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,571.70
03-Jun-24 1:22:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,569.90
03-Jun-24 1:24:38 PM AEST,nan,nan,nan,nan,nan,0.50,nan,nan,nan,nan,nan,nan
03-Jun-24 1:24:38 PM AEST,nan,nan,nan,nan,nan,0.47,nan,nan,nan,nan,nan,nan
03-Jun-24 1:45:00 PM AEST,nan,nan,18.4,nan,nan,nan,nan,nan,nan,3.50,209.50,nan
