timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
11-Sep-23 9:00:00 AM AEST,25.4,67.0,18.6,nan,nan,0.34,264.70,0.29,3.50,2.90,264.70,281.70
11-Sep-23 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,331.00,291.60
11-Sep-23 9:01:05 AM AEST,nan,67.2,18.9,nan,nan,nan,325.10,0.49,8.30,3.90,nan,nan
11-Sep-23 9:01:07 AM AEST,25.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,317.20,284.20
11-Sep-23 9:02:10 AM AEST,nan,nan,19.0,nan,nan,nan,316.60,0.28,4.70,2.80,nan,nan
11-Sep-23 9:02:14 AM AEST,25.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:03:00 AM AEST,nan,67.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,299.60,180.80
11-Sep-23 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,292.30,173.30
11-Sep-23 9:03:15 AM AEST,nan,nan,19.1,nan,nan,nan,305.20,0.57,11.80,5.30,nan,nan
11-Sep-23 9:03:15 AM AEST,nan,nan,19.1,nan,nan,nan,294.00,0.64,9.50,6.40,nan,nan
11-Sep-23 9:03:21 AM AEST,25.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:03:21 AM AEST,25.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:04:05 AM AEST,nan,65.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:04:05 AM AEST,nan,66.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300.40,170.80
11-Sep-23 9:04:20 AM AEST,nan,nan,18.7,nan,nan,nan,300.40,0.37,5.90,3.70,nan,nan
11-Sep-23 9:05:10 AM AEST,nan,66.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,292.50,185.80
11-Sep-23 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,293.00,0.72,9.50,7.00,nan,nan
11-Sep-23 9:06:15 AM AEST,nan,66.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,327.30,268.30
11-Sep-23 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,327.50,0.38,7.10,3.80,nan,nan
11-Sep-23 9:07:00 AM AEST,nan,nan,18.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:07:20 AM AEST,nan,66.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,317.40,270.80
11-Sep-23 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,318.90,0.40,nan,3.90,nan,nan
11-Sep-23 9:08:05 AM AEST,nan,nan,18.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:08:32 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,296.70,555.00
11-Sep-23 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,286.60,0.63,nan,5.10,nan,nan
11-Sep-23 9:09:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
11-Sep-23 9:09:10 AM AEST,nan,nan,18.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:09:36 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,331.80,559.90
11-Sep-23 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,330.00,0.92,nan,8.30,nan,nan
11-Sep-23 9:10:00 AM AEST,25.6,66.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:10:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,13.00,nan,nan,nan
11-Sep-23 9:10:15 AM AEST,nan,nan,18.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:10:15 AM AEST,nan,nan,18.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:10:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,334.90,642.50
11-Sep-23 9:10:50 AM AEST,nan,nan,nan,nan,nan,nan,335.00,0.41,nan,4.10,nan,nan
11-Sep-23 9:11:05 AM AEST,nan,66.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:11:07 AM AEST,25.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:11:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
11-Sep-23 9:11:20 AM AEST,nan,nan,19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:11:44 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,338.00,561.60
11-Sep-23 9:11:55 AM AEST,nan,nan,nan,nan,nan,nan,338.60,0.26,nan,2.60,nan,nan
11-Sep-23 9:12:10 AM AEST,nan,67.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:12:14 AM AEST,25.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:12:14 AM AEST,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:12:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
11-Sep-23 9:12:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
11-Sep-23 9:12:25 AM AEST,nan,nan,19.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:12:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,302.90,690.80
11-Sep-23 9:13:00 AM AEST,nan,nan,nan,nan,nan,nan,306.30,0.79,nan,7.20,nan,nan
11-Sep-23 9:13:15 AM AEST,nan,65.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:13:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,16.60,nan,nan,nan
11-Sep-23 9:13:21 AM AEST,26.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:13:30 AM AEST,nan,nan,19.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:13:52 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,335.20,490.80
11-Sep-23 9:14:05 AM AEST,nan,nan,nan,nan,nan,nan,330.80,0.92,nan,8.80,nan,nan
11-Sep-23 9:14:20 AM AEST,nan,65.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:14:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
11-Sep-23 9:14:28 AM AEST,26.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:14:35 AM AEST,nan,nan,19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:14:56 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,345.50,456.60
11-Sep-23 9:15:10 AM AEST,nan,nan,nan,nan,nan,nan,346.90,0.66,nan,3.80,nan,nan
11-Sep-23 9:15:25 AM AEST,nan,64.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:15:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
11-Sep-23 9:15:35 AM AEST,26.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:16:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,291.50,450.00
11-Sep-23 9:16:15 AM AEST,nan,nan,nan,nan,nan,nan,271.10,0.70,nan,4.90,nan,nan
11-Sep-23 9:16:30 AM AEST,nan,63.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:16:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
11-Sep-23 9:17:00 AM AEST,nan,nan,19.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Sep-23 9:17:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,280.10,261.60
11-Sep-23 9:17:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,237.20,261.60
11-Sep-23 9:17:20 AM AEST,nan,nan,nan,nan,nan,nan,281.90,0.37,nan,2.10,nan,nan
11-Sep-23 9:17:20 AM AEST,nan,nan,nan,nan,nan,nan,230.20,0.46,nan,3.20,nan,nan
11-Sep-23 9:17:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
11-Sep-23 9:18:00 AM AEST,26.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
