timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
10-Mar-25 9:00:00 AM AEST,32.3,72.3,26.2,nan,nan,0.35,54.10,0.19,3.50,1.90,54.10,469.20
10-Mar-25 9:01:00 AM AEST,nan,72.0,26.6,nan,nan,nan,54.30,0.28,4.70,2.80,54.20,472.50
10-Mar-25 9:02:00 AM AEST,nan,72.2,nan,nan,nan,nan,52.80,0.20,3.50,2.00,52.30,475.80
10-Mar-25 9:03:00 AM AEST,32.4,71.3,26.7,nan,nan,nan,50.80,0.11,2.40,1.10,50.80,479.20
10-Mar-25 9:04:00 AM AEST,nan,nan,26.5,nan,nan,nan,47.40,0.07,3.50,0.60,33.20,482.40
10-Mar-25 9:04:05 AM AEST,32.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Mar-25 9:05:00 AM AEST,nan,70.5,26.6,nan,nan,nan,296.50,0.40,5.90,3.90,296.50,484.20
10-Mar-25 9:06:00 AM AEST,nan,nan,26.4,nan,nan,nan,289.70,0.21,3.50,2.10,289.60,488.30
10-Mar-25 9:07:00 AM AEST,nan,69.3,nan,nan,nan,nan,283.60,0.38,5.90,3.70,282.40,490.80
10-Mar-25 9:08:00 AM AEST,32.4,68.7,26.1,nan,nan,nan,264.20,0.24,4.70,2.40,264.30,495.00
10-Mar-25 9:09:00 AM AEST,nan,nan,25.9,nan,nan,nan,264.10,0.14,2.40,1.40,264.20,498.30
10-Mar-25 9:09:05 AM AEST,32.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Mar-25 9:10:00 AM AEST,nan,68.5,26.0,nan,nan,nan,nan,0.08,nan,0.80,264.30,501.70
10-Mar-25 9:11:00 AM AEST,32.6,nan,25.9,nan,nan,nan,nan,0.21,4.70,2.10,264.20,505.80
10-Mar-25 9:12:00 AM AEST,nan,68.0,26.0,nan,nan,nan,nan,0.04,2.40,0.40,nan,509.10
10-Mar-25 9:12:05 AM AEST,32.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Mar-25 9:13:00 AM AEST,nan,68.3,nan,nan,nan,nan,265.30,0.31,5.90,3.10,265.40,513.30
10-Mar-25 9:14:00 AM AEST,32.8,68.0,26.1,nan,nan,nan,265.40,0.01,1.20,0.10,266.40,516.60
10-Mar-25 9:15:00 AM AEST,nan,67.7,nan,nan,nan,nan,nan,0.00,0.00,0.00,0.00,523.30
10-Mar-25 9:15:05 AM AEST,33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Mar-25 9:16:00 AM AEST,nan,66.7,26.2,nan,nan,nan,265.50,0.02,1.20,0.20,265.70,530.00
10-Mar-25 9:17:00 AM AEST,33.1,66.2,26.0,nan,nan,nan,nan,0.01,nan,0.10,266.50,534.10
10-Mar-25 9:18:00 AM AEST,nan,66.7,25.9,nan,nan,nan,265.30,nan,nan,nan,nan,539.20
10-Mar-25 9:18:05 AM AEST,33.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Mar-25 9:19:00 AM AEST,nan,66.5,26.2,nan,nan,nan,265.40,0.11,2.40,1.10,265.40,545.80
10-Mar-25 9:19:10 AM AEST,33.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Mar-25 9:20:00 AM AEST,nan,67.7,nan,nan,nan,nan,265.30,0.03,1.20,0.30,265.90,553.30
10-Mar-25 9:20:15 AM AEST,33.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Mar-25 9:21:00 AM AEST,nan,67.3,26.6,nan,nan,nan,226.20,0.17,3.50,1.70,223.80,560.80
10-Mar-25 9:21:20 AM AEST,33.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Mar-25 9:22:00 AM AEST,nan,68.8,26.5,nan,nan,nan,222.20,0.02,1.20,0.20,222.50,568.30
10-Mar-25 9:22:25 AM AEST,33.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Mar-25 9:23:00 AM AEST,nan,69.3,27.0,nan,nan,nan,nan,0.04,nan,0.40,221.70,573.30
10-Mar-25 9:23:30 AM AEST,33.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Mar-25 9:24:00 AM AEST,nan,69.5,27.2,nan,nan,nan,225.00,0.10,3.50,1.00,227.90,585.00
10-Mar-25 9:25:00 AM AEST,nan,68.3,27.4,nan,nan,nan,277.30,0.32,5.90,2.90,281.50,597.40
10-Mar-25 9:26:00 AM AEST,nan,66.7,27.1,nan,nan,nan,308.10,0.24,3.50,2.40,307.40,607.50
10-Mar-25 9:27:00 AM AEST,33.8,65.5,26.6,nan,nan,nan,284.50,0.17,nan,1.70,284.40,611.60
