timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
06-Feb-23 9:00:00 AM AEST,nan,nan,nan,nan,0.20,0.49,331.70,0.53,8.30,4.60,334.10,565.80
06-Feb-23 9:01:00 AM AEST,29.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Feb-23 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,333.20,0.21,nan,2.10,339.30,543.30
06-Feb-23 9:01:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
06-Feb-23 9:02:06 AM AEST,29.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Feb-23 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,327.90,0.16,nan,1.60,328.20,414.20
06-Feb-23 9:02:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
06-Feb-23 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,18.80,0.37,nan,3.20,22.90,366.60
06-Feb-23 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
06-Feb-23 9:04:00 AM AEST,29.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Feb-23 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,27.20,0.33,nan,3.30,20.60,360.80
06-Feb-23 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,6.70,0.44,nan,4.30,5.00,375.80
06-Feb-23 9:04:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
06-Feb-23 9:04:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
06-Feb-23 9:05:00 AM AEST,nan,nan,nan,0.20,nan,nan,nan,nan,nan,nan,nan,nan
06-Feb-23 9:05:00 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
06-Feb-23 9:05:06 AM AEST,29.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Feb-23 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,10.10,nan,nan,2.50,10.10,398.30
06-Feb-23 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
06-Feb-23 9:06:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.25,nan,nan,nan,nan
06-Feb-23 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.90,nan,428.30
06-Feb-23 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
06-Feb-23 9:07:00 AM AEST,29.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Feb-23 9:07:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.19,nan,nan,nan,nan
06-Feb-23 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.50,nan,471.70
06-Feb-23 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
06-Feb-23 9:08:00 AM AEST,nan,nan,nan,nan,nan,nan,8.60,nan,nan,nan,8.80,nan
06-Feb-23 9:08:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.62,nan,nan,nan,nan
06-Feb-23 9:08:32 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.40,nan,516.70
06-Feb-23 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,13.00,nan,nan,nan
06-Feb-23 9:09:04 AM AEST,nan,nan,nan,nan,nan,nan,25.40,nan,nan,nan,30.60,nan
06-Feb-23 9:09:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.69,nan,nan,nan,nan
06-Feb-23 9:09:36 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.30,nan,648.30
06-Feb-23 9:10:08 AM AEST,nan,nan,nan,nan,nan,nan,9.90,nan,nan,nan,12.50,nan
06-Feb-23 9:10:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.64,nan,nan,nan,nan
06-Feb-23 9:10:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.20,nan,483.30
06-Feb-23 9:11:00 AM AEST,29.4,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
06-Feb-23 9:11:12 AM AEST,nan,nan,nan,nan,nan,nan,6.20,nan,nan,nan,6.20,nan
06-Feb-23 9:11:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.12,nan,nan,nan,nan
06-Feb-23 9:11:44 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.50,nan,647.40
06-Feb-23 9:12:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
06-Feb-23 9:12:06 AM AEST,29.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Feb-23 9:12:16 AM AEST,nan,nan,nan,nan,nan,nan,33.70,nan,nan,nan,39.30,nan
06-Feb-23 9:12:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.26,nan,nan,nan,nan
06-Feb-23 9:12:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.00,nan,390.00
