timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
27-Apr-21 11:58:00 AM AEST,27.9,45.0,14.6,nan,nan,nan,350.90,0.78,14.20,7.30,354.70,724.10
27-Apr-21 11:59:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,316.20,375.80
27-Apr-21 11:59:05 AM AEST,nan,45.7,14.9,nan,nan,nan,323.70,0.99,18.90,8.30,nan,nan
27-Apr-21 11:59:38 AM AEST,27.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Apr-21 12:00:00 PM AEST,nan,nan,nan,nan,nan,0.42,nan,nan,nan,nan,nan,nan
27-Apr-21 12:00:08 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,327.50,365.80
27-Apr-21 12:00:08 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,332.50,457.50
27-Apr-21 12:00:10 PM AEST,nan,44.8,15.1,nan,nan,nan,338.40,0.80,15.40,6.80,nan,nan
27-Apr-21 12:00:10 PM AEST,nan,45.0,14.7,nan,nan,nan,335.70,0.66,10.60,4.90,nan,nan
27-Apr-21 12:01:12 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,314.30,419.90
27-Apr-21 12:01:15 PM AEST,nan,45.2,14.8,nan,nan,nan,308.50,0.51,9.50,4.30,nan,nan
27-Apr-21 12:01:16 PM AEST,27.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Apr-21 12:02:16 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,321.40,289.20
27-Apr-21 12:02:20 PM AEST,nan,45.3,14.9,nan,nan,nan,314.10,1.00,16.60,6.50,nan,nan
27-Apr-21 12:02:54 PM AEST,27.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Apr-21 12:03:20 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,311.70,247.50
27-Apr-21 12:03:25 PM AEST,nan,45.7,nan,nan,nan,nan,313.40,0.78,15.40,6.80,nan,nan
27-Apr-21 12:04:24 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,314.90,239.10
27-Apr-21 12:04:30 PM AEST,nan,44.7,nan,nan,nan,nan,308.30,0.43,8.30,3.70,nan,nan
27-Apr-21 12:05:00 PM AEST,nan,nan,15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Apr-21 12:05:28 PM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,356.00,215.80
27-Apr-21 12:05:35 PM AEST,nan,45.5,nan,nan,nan,nan,355.00,1.06,22.50,9.60,nan,nan
27-Apr-21 12:06:00 PM AEST,27.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Apr-21 12:06:00 PM AEST,27.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Apr-21 12:06:05 PM AEST,nan,nan,14.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
