timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
14-Mar-22 9:00:00 AM AEST,nan,nan,nan,nan,nan,0.10,299.10,0.54,10.60,5.20,296.40,69.10
14-Mar-22 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.40,nan,nan,nan,nan
14-Mar-22 9:01:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,343.50,86.70
14-Mar-22 9:01:06 AM AEST,nan,nan,nan,nan,nan,nan,338.50,nan,5.90,nan,nan,nan
14-Mar-22 9:02:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan
14-Mar-22 9:02:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.80,nan,nan
14-Mar-22 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.35,nan,nan,nan,nan
14-Mar-22 9:02:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.10,99.20
14-Mar-22 9:02:12 AM AEST,nan,nan,nan,nan,nan,nan,353.60,nan,4.70,nan,nan,nan
14-Mar-22 9:03:00 AM AEST,nan,nan,nan,0.20,0.20,nan,nan,nan,nan,nan,nan,nan
14-Mar-22 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.44,nan,nan,nan,nan
14-Mar-22 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,354.10,94.10
14-Mar-22 9:03:18 AM AEST,nan,nan,nan,nan,nan,nan,354.70,nan,5.90,nan,nan,nan
14-Mar-22 9:04:00 AM AEST,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14-Mar-22 9:04:00 AM AEST,25.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
