timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
11-Nov-24 9:00:00 AM AEST,31.1,58.7,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
11-Nov-24 9:01:00 AM AEST,nan,nan,nan,nan,nan,nan,189.00,0.43,nan,nan,nan,nan
11-Nov-24 9:02:00 AM AEST,nan,nan,39.7,nan,0.90,2.30,nan,nan,nan,74.10,21.30,49.70
11-Nov-24 9:02:02 AM AEST,13.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Nov-24 9:02:09 AM AEST,nan,13.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Nov-24 9:02:25 AM AEST,nan,nan,nan,13.90,nan,nan,nan,nan,nan,nan,nan,nan
11-Nov-24 9:02:57 AM AEST,nan,nan,nan,nan,nan,nan,nan,34.24,nan,nan,nan,nan
11-Nov-24 9:02:59 AM AEST,nan,nan,nan,nan,nan,nan,342.40,nan,nan,nan,nan,nan
11-Nov-24 9:04:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,39.50,nan,nan,nan
11-Nov-24 9:04:18 AM AEST,nan,4.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Nov-24 9:04:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,188.40
11-Nov-24 9:04:29 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.50,nan,nan
11-Nov-24 9:04:30 AM AEST,nan,nan,21.9,nan,1.00,0.01,nan,nan,nan,nan,39.50,nan
11-Nov-24 9:04:50 AM AEST,nan,nan,nan,188.40,nan,nan,nan,nan,nan,nan,nan,nan
11-Nov-24 9:04:54 AM AEST,nan,nan,nan,nan,nan,nan,nan,11.45,nan,nan,nan,nan
11-Nov-24 9:04:58 AM AEST,nan,nan,nan,nan,nan,nan,4.20,nan,nan,nan,nan,nan
11-Nov-24 9:06:00 AM AEST,4.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Nov-24 9:06:27 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,99.10,nan,nan,nan
11-Nov-24 9:06:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00
11-Nov-24 9:06:58 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,74.10,nan,nan
11-Nov-24 9:07:00 AM AEST,nan,nan,21.3,nan,74.10,0.21,nan,nan,nan,nan,74.10,nan
11-Nov-24 9:07:15 AM AEST,nan,nan,nan,39.50,nan,nan,nan,nan,nan,nan,nan,nan
11-Nov-24 9:08:00 AM AEST,nan,188.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
