timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
14-Oct-24 9:00:00 AM AEST,nan,nan,20.4,nan,1.00,0.20,nan,nan,6553.10,1.00,1.00,nan
14-Oct-24 9:02:00 AM AEST,75.9,75.9,nan,75.90,nan,nan,1.90,10.37,nan,nan,nan,6.40
14-Oct-24 9:02:30 AM AEST,nan,nan,27.2,nan,nan,0.27,nan,nan,nan,nan,nan,nan
14-Oct-24 9:02:34 AM AEST,nan,nan,nan,nan,52.80,nan,nan,nan,337.20,52.80,nan,nan
14-Oct-24 9:02:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52.80,nan
14-Oct-24 9:04:31 AM AEST,6.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14-Oct-24 9:04:33 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00
14-Oct-24 9:04:35 AM AEST,nan,nan,nan,6553.10,nan,nan,nan,nan,nan,nan,nan,nan
14-Oct-24 9:05:00 AM AEST,nan,nan,46.3,nan,nan,3.23,nan,nan,nan,nan,nan,nan
14-Oct-24 9:05:08 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,nan,nan,nan,nan
14-Oct-24 9:05:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.20,nan
14-Oct-24 9:06:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.19,nan,nan,nan,nan
14-Oct-24 9:07:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00
14-Oct-24 9:07:10 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
14-Oct-24 9:08:00 AM AEST,0.0,0.0,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
14-Oct-24 9:08:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,2.13,nan,nan,nan,nan
14-Oct-24 9:09:39 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.90
14-Oct-24 9:09:45 AM AEST,nan,nan,nan,3.50,nan,nan,nan,nan,nan,nan,nan,nan
14-Oct-24 9:10:00 AM AEST,nan,nan,20.4,nan,6.40,65.53,nan,nan,75.90,6.40,6.40,nan
14-Oct-24 9:10:30 AM AEST,nan,3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14-Oct-24 9:10:31 AM AEST,3.5,nan,nan,nan,nan,nan,103.70,nan,nan,nan,nan,nan
14-Oct-24 9:11:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,10.37,nan,nan,nan,nan
14-Oct-24 9:12:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00
14-Oct-24 9:12:20 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
14-Oct-24 9:12:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,1.90,nan,nan
14-Oct-24 9:12:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,75.90,nan
