timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
15-Jan-24 9:00:00 AM AEST,nan,81.5,25.9,nan,nan,0.19,193.70,nan,nan,2.10,nan,275.00
15-Jan-24 9:00:00 AM AEST,nan,81.2,25.9,nan,nan,0.19,193.70,nan,nan,2.10,nan,275.00
15-Jan-24 9:01:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.21,nan,nan,193.60,nan
15-Jan-24 9:01:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.10,nan,nan,193.50,nan
15-Jan-24 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00,nan,nan
15-Jan-24 9:01:05 AM AEST,nan,80.8,25.8,nan,nan,nan,nan,nan,nan,nan,nan,274.90
15-Jan-24 9:02:00 AM AEST,29.3,nan,nan,nan,nan,nan,nan,nan,2.40,nan,nan,nan
15-Jan-24 9:02:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.08,nan,nan,193.60,nan
15-Jan-24 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.80,nan,nan
15-Jan-24 9:02:10 AM AEST,nan,80.7,25.7,nan,nan,nan,nan,nan,nan,nan,nan,275.00
15-Jan-24 9:03:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.06,nan,nan,nan,nan
15-Jan-24 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.60,nan,nan
15-Jan-24 9:03:15 AM AEST,nan,80.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Jan-24 9:03:36 AM AEST,29.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Jan-24 9:04:00 AM AEST,nan,nan,nan,nan,nan,nan,193.60,nan,nan,nan,nan,nan
15-Jan-24 9:04:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.09,nan,nan,nan,nan
15-Jan-24 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.90,nan,nan
15-Jan-24 9:04:20 AM AEST,nan,80.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Jan-24 9:05:00 AM AEST,nan,nan,25.6,nan,nan,nan,nan,nan,3.50,nan,193.50,285.80
15-Jan-24 9:05:04 AM AEST,nan,nan,nan,nan,nan,nan,193.70,nan,nan,nan,nan,nan
15-Jan-24 9:05:04 AM AEST,nan,nan,nan,nan,nan,nan,193.60,nan,nan,nan,nan,nan
15-Jan-24 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.17,nan,1.70,nan,nan
15-Jan-24 9:05:25 AM AEST,nan,79.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Jan-24 9:06:05 AM AEST,nan,nan,25.7,nan,nan,nan,nan,nan,4.70,nan,192.90,280.80
15-Jan-24 9:06:05 AM AEST,nan,nan,25.4,nan,nan,nan,nan,nan,4.70,nan,192.90,282.40
15-Jan-24 9:06:08 AM AEST,nan,nan,nan,nan,nan,nan,193.00,nan,nan,nan,nan,nan
15-Jan-24 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.20,nan,nan
15-Jan-24 9:06:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.32,nan,nan,nan,nan
15-Jan-24 9:06:30 AM AEST,nan,78.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Jan-24 9:07:00 AM AEST,29.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
