timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
18-Nov-24 9:00:00 AM AEST,26.9,26.9,nan,0.00,nan,nan,26.90,nan,nan,nan,nan,0.00
18-Nov-24 9:02:00 AM AEST,nan,nan,nan,nan,0.00,0.03,nan,7.07,310.10,310.10,310.10,nan
18-Nov-24 9:02:25 AM AEST,108.0,108.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18-Nov-24 9:02:29 AM AEST,nan,nan,nan,4.70,nan,nan,nan,nan,nan,nan,nan,nan
18-Nov-24 9:02:30 AM AEST,nan,nan,nan,nan,nan,nan,108.00,nan,nan,nan,nan,4.70
18-Nov-24 9:04:00 AM AEST,nan,nan,21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
18-Nov-24 9:04:29 AM AEST,nan,nan,nan,nan,nan,nan,nan,1.48,4.70,2.20,nan,nan
18-Nov-24 9:04:29 AM AEST,nan,nan,nan,nan,nan,nan,nan,14.14,4.70,2.20,nan,nan
18-Nov-24 9:04:50 AM AEST,26.9,70.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18-Nov-24 9:04:58 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
18-Nov-24 9:05:00 AM AEST,nan,nan,nan,nan,nan,nan,310.10,nan,nan,nan,nan,0.00
18-Nov-24 9:06:00 AM AEST,nan,nan,nan,nan,2.10,2.95,nan,nan,nan,nan,nan,nan
18-Nov-24 9:06:30 AM AEST,nan,nan,59.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
18-Nov-24 9:06:58 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan
18-Nov-24 9:07:15 AM AEST,49.0,13.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18-Nov-24 9:07:27 AM AEST,nan,nan,nan,49.00,nan,nan,nan,nan,nan,nan,nan,nan
18-Nov-24 9:07:30 AM AEST,nan,nan,nan,nan,nan,nan,13.90,nan,nan,nan,nan,49.00
