timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
06-Aug-24 12:00:00 AM AEST,22.4,80.5,18.9,nan,nan,0.04,302.20,0.31,7.10,3.10,304.80,355.00
06-Aug-24 9:21:07 AM AEST,nan,nan,nan,nan,0.20,nan,nan,nan,nan,nan,nan,nan
06-Aug-24 9:21:07 AM AEST,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan
06-Aug-24 9:21:07 AM AEST,nan,nan,nan,nan,2.40,nan,nan,nan,nan,nan,nan,nan
06-Aug-24 9:21:07 AM AEST,nan,nan,nan,nan,2.60,nan,nan,nan,nan,nan,nan,nan
06-Aug-24 9:21:07 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,nan,nan,nan,nan
07-Aug-24 3:41:47 AM AEST,nan,nan,nan,nan,nan,nan,297.40,0.79,nan,nan,nan,nan
07-Aug-24 3:41:47 AM AEST,nan,nan,nan,nan,nan,nan,233.50,0.51,nan,nan,nan,nan
07-Aug-24 3:41:52 AM AEST,28.3,54.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
07-Aug-24 3:41:52 AM AEST,28.9,57.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
07-Aug-24 4:11:47 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,130.00
07-Aug-24 4:11:47 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,493.30
07-Aug-24 5:06:36 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.50,nan,nan
07-Aug-24 5:06:36 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.80,nan,nan
07-Aug-24 5:06:37 AM AEST,nan,nan,18.5,nan,nan,0.49,nan,nan,14.20,nan,299.40,nan
07-Aug-24 5:06:37 AM AEST,nan,nan,19.2,nan,nan,0.39,nan,nan,9.50,nan,230.00,nan
08-Aug-24 7:23:34 AM AEST,nan,nan,nan,nan,nan,nan,19.30,0.00,nan,nan,nan,nan
08-Aug-24 7:23:34 AM AEST,nan,nan,nan,nan,nan,nan,59.10,0.00,nan,nan,nan,nan
08-Aug-24 7:23:44 AM AEST,21.1,85.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Aug-24 7:23:44 AM AEST,19.8,88.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
