timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
23-Aug-21 9:00:00 AM AEST,25.0,53.8,nan,nan,nan,0.23,294.30,0.69,nan,6.60,296.80,494.10
23-Aug-21 9:00:15 AM AEST,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan
23-Aug-21 9:00:15 AM AEST,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan
23-Aug-21 9:01:00 AM AEST,nan,nan,15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Aug-21 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,495.80
23-Aug-21 9:01:05 AM AEST,25.1,nan,nan,nan,nan,nan,305.00,0.70,nan,6.90,304.90,nan
23-Aug-21 9:01:06 AM AEST,nan,55.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Aug-21 9:02:06 AM AEST,nan,nan,15.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Aug-21 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,492.40
23-Aug-21 9:02:10 AM AEST,nan,nan,nan,nan,nan,nan,309.20,0.72,nan,6.80,308.60,nan
23-Aug-21 9:02:10 AM AEST,nan,nan,nan,nan,nan,nan,309.20,0.72,nan,6.30,327.00,nan
23-Aug-21 9:02:12 AM AEST,nan,55.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Aug-21 9:03:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
23-Aug-21 9:03:12 AM AEST,nan,nan,15.5,nan,nan,nan,nan,nan,nan,nan,nan,493.30
23-Aug-21 9:03:12 AM AEST,nan,nan,15.4,nan,nan,nan,nan,nan,nan,nan,nan,496.60
23-Aug-21 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,326.90,0.67,nan,6.60,334.40,nan
23-Aug-21 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,334.30,0.68,nan,6.60,334.40,nan
