timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
10-May-21 10:39:00 AM AEST,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan
10-May-21 10:39:00 AM AEST,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan
10-May-21 10:45:00 AM AEST,0.0,0.0,0.0,nan,nan,nan,0.00,0.00,0.00,0.00,0.00,0.00
10-May-21 10:45:53 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
10-May-21 10:45:53 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
10-May-21 10:45:53 AM AEST,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan
10-May-21 10:45:53 AM AEST,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan
10-May-21 10:56:00 AM AEST,0.0,0.0,0.0,nan,nan,nan,0.00,0.00,0.00,0.00,0.00,0.00
11-May-21 1:39:00 PM AEST,nan,nan,nan,nan,nan,0.43,nan,nan,nan,nan,nan,nan
11-May-21 1:39:00 PM AEST,nan,nan,nan,nan,nan,0.46,nan,nan,nan,nan,nan,nan
11-May-21 1:41:00 PM AEST,31.6,55.8,21.6,nan,nan,nan,288.70,0.57,8.30,5.30,290.90,535.80
11-May-21 1:42:04 PM AEST,nan,nan,nan,nan,nan,nan,nan,0.59,nan,5.50,323.30,524.90
11-May-21 1:42:05 PM AEST,nan,nan,21.7,nan,nan,nan,322.90,nan,nan,nan,nan,nan
11-May-21 1:42:22 PM AEST,31.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-May-21 1:43:00 PM AEST,nan,56.2,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
11-May-21 1:43:08 PM AEST,nan,nan,nan,nan,nan,nan,nan,0.80,nan,7.50,291.30,392.50
11-May-21 1:43:10 PM AEST,nan,nan,nan,nan,nan,nan,290.00,nan,nan,nan,nan,nan
11-May-21 1:43:44 PM AEST,31.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-May-21 1:44:00 PM AEST,nan,nan,21.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-May-21 1:44:05 PM AEST,nan,56.0,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
11-May-21 1:44:12 PM AEST,nan,nan,nan,nan,nan,nan,nan,0.70,nan,5.80,306.20,702.50
11-May-21 1:44:15 PM AEST,nan,nan,nan,nan,nan,nan,313.30,nan,nan,nan,nan,nan
11-May-21 1:44:15 PM AEST,nan,nan,nan,nan,nan,nan,325.20,nan,nan,nan,nan,nan
11-May-21 1:45:05 PM AEST,nan,nan,21.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-May-21 1:45:06 PM AEST,31.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-May-21 1:45:10 PM AEST,nan,55.8,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
