timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
28-Aug-23 9:00:00 AM AEST,nan,67.8,nan,nan,nan,nan,325.70,0.95,14.20,6.80,325.00,327.40
28-Aug-23 9:01:00 AM AEST,22.4,nan,16.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Aug-23 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,1.41,nan,nan,nan,nan
28-Aug-23 9:01:05 AM AEST,nan,67.7,nan,nan,nan,nan,304.80,nan,23.70,12.60,307.70,384.20
28-Aug-23 9:01:05 AM AEST,nan,67.7,nan,nan,nan,nan,304.80,nan,9.50,4.60,339.10,384.20
28-Aug-23 9:02:05 AM AEST,nan,nan,16.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Aug-23 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.56,nan,nan,nan,nan
28-Aug-23 9:02:10 AM AEST,nan,68.2,nan,nan,nan,nan,345.30,nan,7.10,3.50,349.10,420.80
28-Aug-23 9:02:10 AM AEST,nan,69.2,nan,nan,nan,nan,358.50,nan,7.10,3.50,349.10,394.20
28-Aug-23 9:03:00 AM AEST,22.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Aug-23 9:03:10 AM AEST,nan,nan,16.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Aug-23 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.40,nan,nan,nan,nan
28-Aug-23 9:04:00 AM AEST,nan,68.8,nan,nan,nan,nan,311.00,nan,14.20,5.40,294.50,416.70
28-Aug-23 9:04:06 AM AEST,22.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Aug-23 9:04:15 AM AEST,nan,nan,16.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Aug-23 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.72,nan,nan,nan,nan
28-Aug-23 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,1.05,nan,nan,nan,nan
28-Aug-23 9:05:05 AM AEST,nan,69.0,nan,nan,nan,nan,342.60,nan,16.60,8.20,339.90,555.80
28-Aug-23 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,1.12,nan,nan,nan,nan
28-Aug-23 9:06:10 AM AEST,nan,nan,nan,nan,nan,nan,326.50,nan,15.40,9.30,327.20,520.00
28-Aug-23 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.92,nan,nan,nan,nan
28-Aug-23 9:07:00 AM AEST,nan,69.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Aug-23 9:07:15 AM AEST,nan,nan,nan,nan,nan,nan,313.80,nan,13.00,8.20,313.20,587.40
28-Aug-23 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.64,nan,nan,nan,nan
28-Aug-23 9:08:00 AM AEST,22.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Aug-23 9:08:05 AM AEST,nan,69.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28-Aug-23 9:08:20 AM AEST,nan,nan,nan,nan,nan,nan,335.50,nan,10.60,5.70,334.20,638.30
