timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
13-Sep-21 9:00:00 AM AEST,nan,nan,17.6,nan,nan,0.31,283.30,0.34,8.30,3.40,283.00,548.30
13-Sep-21 9:00:12 AM AEST,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan
13-Sep-21 9:01:00 AM AEST,27.6,54.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Sep-21 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.80,318.90,551.70
13-Sep-21 9:01:05 AM AEST,nan,nan,nan,nan,nan,nan,290.90,0.15,4.70,nan,nan,nan
13-Sep-21 9:02:00 AM AEST,nan,nan,17.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Sep-21 9:02:05 AM AEST,27.7,55.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Sep-21 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.90,22.20,553.30
13-Sep-21 9:02:10 AM AEST,nan,nan,nan,nan,nan,nan,20.60,0.51,7.10,nan,nan,nan
13-Sep-21 9:03:06 AM AEST,nan,nan,17.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Sep-21 9:03:10 AM AEST,nan,54.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Sep-21 9:03:10 AM AEST,nan,55.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Sep-21 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.00,11.60,557.50
13-Sep-21 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.80,353.50,560.80
13-Sep-21 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,11.70,0.52,8.30,nan,nan,nan
13-Sep-21 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,359.10,0.42,9.50,nan,nan,nan
13-Sep-21 9:04:00 AM AEST,27.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Sep-21 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.30,331.70,563.30
13-Sep-21 9:04:20 AM AEST,nan,nan,nan,nan,nan,nan,334.40,0.53,nan,nan,nan,nan
13-Sep-21 9:05:05 AM AEST,27.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Sep-21 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.00,7.80,567.50
13-Sep-21 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,9.10,0.43,nan,nan,nan,nan
13-Sep-21 9:06:00 AM AEST,nan,55.2,17.9,nan,nan,nan,nan,nan,7.10,nan,nan,nan
13-Sep-21 9:06:00 AM AEST,nan,55.2,17.9,nan,nan,nan,nan,nan,5.90,nan,nan,nan
13-Sep-21 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.70,20.90,571.60
13-Sep-21 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,17.40,nan,nan,nan,nan,nan
13-Sep-21 9:07:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
13-Sep-21 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.90,358.80,576.70
13-Sep-21 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,353.20,nan,nan,nan,nan,nan
13-Sep-21 9:08:00 AM AEST,27.8,nan,nan,nan,nan,nan,nan,0.31,nan,nan,nan,nan
13-Sep-21 9:08:00 AM AEST,27.8,nan,nan,nan,nan,nan,nan,0.91,nan,nan,nan,nan
13-Sep-21 9:08:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,13.00,nan,nan,nan
13-Sep-21 9:08:32 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.50,5.80,580.80
13-Sep-21 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,8.80,nan,nan,nan,nan,nan
