timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
13-Oct-25 12:00:00 AM AEST,23.0,93.2,nan,nan,nan,65.53,273.80,0.09,nan,0.90,273.70,nan
13-Oct-25 12:01:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,0.00,0.00,0.00,nan
13-Oct-25 12:02:00 AM AEST,nan,nan,21.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Oct-25 12:03:00 AM AEST,nan,93.0,nan,nan,nan,nan,273.70,nan,nan,nan,nan,nan
13-Oct-25 12:03:00 AM AEST,nan,93.0,nan,nan,nan,nan,273.80,nan,nan,nan,nan,nan
13-Oct-25 12:04:00 AM AEST,nan,93.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Oct-25 12:05:00 AM AEST,nan,93.0,nan,nan,nan,nan,nan,0.03,1.20,0.30,272.80,nan
13-Oct-25 12:06:00 AM AEST,nan,93.2,nan,nan,nan,nan,nan,0.01,nan,0.10,273.60,nan
13-Oct-25 12:07:00 AM AEST,nan,nan,21.9,nan,nan,nan,273.70,0.00,0.00,0.00,0.00,nan
13-Oct-25 12:08:00 AM AEST,nan,nan,nan,nan,nan,nan,273.80,0.04,1.20,0.40,273.50,nan
13-Oct-25 12:09:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.07,2.40,0.70,273.40,nan
13-Oct-25 12:10:00 AM AEST,nan,nan,nan,nan,nan,nan,273.70,0.00,0.00,0.00,0.00,0.80
13-Oct-25 12:11:00 AM AEST,23.1,93.3,nan,nan,nan,nan,273.80,nan,nan,nan,nan,0.00
13-Oct-25 12:12:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.08,2.40,0.80,273.70,nan
13-Oct-25 12:12:04 AM AEST,23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Oct-25 12:13:00 AM AEST,nan,93.5,nan,nan,nan,nan,273.70,0.05,nan,0.50,273.40,nan
13-Oct-25 12:14:00 AM AEST,23.1,93.3,nan,nan,nan,nan,273.80,0.00,0.00,0.00,0.00,nan
13-Oct-25 12:14:00 AM AEST,23.1,93.5,nan,nan,nan,nan,273.80,0.00,0.00,0.00,0.00,nan
13-Oct-25 12:15:00 AM AEST,nan,nan,22.0,nan,nan,nan,273.70,nan,nan,nan,nan,nan
13-Oct-25 12:17:00 AM AEST,nan,93.7,nan,nan,nan,nan,273.80,nan,nan,nan,nan,nan
13-Oct-25 12:18:00 AM AEST,nan,93.5,nan,nan,nan,nan,nan,0.06,3.50,0.60,273.80,nan
13-Oct-25 12:19:00 AM AEST,nan,93.7,nan,nan,nan,nan,nan,0.25,nan,2.50,nan,nan
13-Oct-25 12:20:00 AM AEST,nan,93.5,nan,nan,nan,nan,273.70,0.24,nan,2.40,273.70,nan
13-Oct-25 12:21:00 AM AEST,nan,93.7,nan,nan,nan,nan,273.80,0.11,2.40,1.10,273.60,nan
13-Oct-25 12:22:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.18,3.50,1.80,273.70,nan
13-Oct-25 12:23:00 AM AEST,nan,nan,nan,nan,nan,nan,273.70,0.14,2.40,1.40,273.40,nan
13-Oct-25 12:24:00 AM AEST,23.2,93.8,nan,nan,nan,nan,273.80,0.05,nan,0.50,nan,nan
13-Oct-25 12:25:00 AM AEST,nan,93.7,22.1,nan,nan,nan,nan,0.00,0.00,0.00,0.00,nan
13-Oct-25 12:26:00 AM AEST,nan,93.8,nan,nan,nan,nan,273.70,0.01,1.20,0.10,270.00,nan
13-Oct-25 12:27:00 AM AEST,nan,94.0,nan,nan,nan,nan,273.80,nan,nan,nan,273.50,nan
13-Oct-25 12:28:00 AM AEST,nan,93.8,nan,nan,nan,nan,nan,0.18,2.40,1.80,273.70,nan
13-Oct-25 12:29:00 AM AEST,nan,94.0,nan,nan,nan,nan,nan,0.25,3.50,2.50,nan,nan
13-Oct-25 12:29:00 AM AEST,nan,94.0,nan,nan,nan,nan,nan,0.24,3.50,2.50,nan,nan
13-Oct-25 12:30:00 AM AEST,nan,nan,22.2,nan,nan,nan,nan,nan,2.40,2.40,273.80,nan
13-Oct-25 12:31:00 AM AEST,nan,93.8,nan,nan,nan,nan,nan,0.15,nan,1.50,273.70,nan
