timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
13-Nov-23 9:00:00 AM AEST,26.9,nan,20.2,nan,nan,nan,316.50,0.60,9.50,5.90,315.60,325.80
13-Nov-23 9:01:00 AM AEST,nan,66.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.59,nan,5.40,305.30,nan
13-Nov-23 9:01:05 AM AEST,nan,nan,nan,nan,nan,nan,308.30,nan,10.60,nan,nan,303.30
13-Nov-23 9:01:05 AM AEST,nan,nan,nan,nan,nan,nan,308.90,nan,10.60,nan,nan,292.40
13-Nov-23 9:01:06 AM AEST,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:01:07 AM AEST,26.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:02:05 AM AEST,nan,66.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.75,nan,7.30,308.20,nan
13-Nov-23 9:02:10 AM AEST,nan,nan,nan,nan,nan,nan,339.70,nan,8.30,nan,nan,282.50
13-Nov-23 9:02:14 AM AEST,26.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:03:10 AM AEST,nan,66.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.50,nan,4.90,342.20,nan
13-Nov-23 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,312.30,nan,nan,nan,nan,267.40
13-Nov-23 9:04:00 AM AEST,nan,nan,20.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:04:15 AM AEST,nan,66.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:04:15 AM AEST,nan,66.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.67,nan,6.30,313.20,nan
13-Nov-23 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.66,nan,5.90,310.40,nan
13-Nov-23 9:04:20 AM AEST,nan,nan,nan,nan,nan,nan,309.80,nan,nan,nan,nan,252.50
13-Nov-23 9:05:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
13-Nov-23 9:05:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
13-Nov-23 9:05:20 AM AEST,nan,66.5,nan,nan,nan,nan,nan,0.50,nan,4.80,318.90,nan
13-Nov-23 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,320.10,nan,nan,nan,nan,249.20
13-Nov-23 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.29,nan,2.90,299.10,nan
13-Nov-23 9:06:25 AM AEST,nan,66.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,299.00,nan,nan,nan,nan,225.80
13-Nov-23 9:07:00 AM AEST,27.0,nan,20.0,nan,nan,nan,nan,nan,5.90,nan,nan,nan
13-Nov-23 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.28,nan,2.80,298.60,nan
13-Nov-23 9:07:30 AM AEST,nan,66.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,298.70,nan,nan,nan,nan,219.20
13-Nov-23 9:08:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
13-Nov-23 9:08:06 AM AEST,nan,nan,20.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:08:32 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.19,nan,1.90,nan,nan
13-Nov-23 9:08:35 AM AEST,nan,66.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,298.60,nan,nan,nan,nan,287.40
13-Nov-23 9:09:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
13-Nov-23 9:09:12 AM AEST,nan,nan,20.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:09:36 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.34,nan,3.40,nan,nan
13-Nov-23 9:09:40 AM AEST,nan,66.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,298.30,nan,nan,nan,nan,246.70
13-Nov-23 9:10:00 AM AEST,27.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,298.20,nan
13-Nov-23 9:10:18 AM AEST,nan,nan,20.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:10:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.47,nan,4.60,nan,nan
13-Nov-23 9:10:50 AM AEST,nan,nan,nan,nan,nan,nan,291.60,nan,nan,nan,nan,232.40
13-Nov-23 9:11:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,291.50,nan
13-Nov-23 9:11:07 AM AEST,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:11:24 AM AEST,nan,nan,20.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:11:44 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.40,nan,nan
13-Nov-23 9:11:55 AM AEST,nan,nan,nan,nan,nan,nan,313.40,nan,nan,nan,nan,215.80
13-Nov-23 9:12:00 AM AEST,nan,65.8,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
13-Nov-23 9:12:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,318.40,nan
13-Nov-23 9:12:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.50,nan
13-Nov-23 9:12:30 AM AEST,nan,nan,20.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:12:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.00,nan,nan
13-Nov-23 9:13:00 AM AEST,nan,nan,nan,nan,nan,nan,9.60,0.53,nan,nan,nan,199.20
13-Nov-23 9:13:05 AM AEST,nan,66.0,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
13-Nov-23 9:13:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,351.30,nan
13-Nov-23 9:13:52 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.30,nan,nan
13-Nov-23 9:14:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.52,nan,nan,nan,nan
13-Nov-23 9:14:05 AM AEST,nan,nan,nan,nan,nan,nan,356.10,nan,nan,nan,nan,195.00
13-Nov-23 9:14:05 AM AEST,nan,nan,nan,nan,nan,nan,295.50,nan,nan,nan,nan,195.00
13-Nov-23 9:14:10 AM AEST,nan,66.2,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
13-Nov-23 9:14:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,293.40,nan
13-Nov-23 9:14:56 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.40,nan,nan
13-Nov-23 9:15:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.56,nan,nan,nan,nan
13-Nov-23 9:15:10 AM AEST,nan,nan,nan,nan,nan,nan,281.30,nan,nan,nan,nan,197.50
13-Nov-23 9:15:10 AM AEST,nan,nan,nan,nan,nan,nan,281.30,nan,nan,nan,nan,200.80
13-Nov-23 9:15:15 AM AEST,nan,66.0,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
13-Nov-23 9:15:15 AM AEST,nan,65.8,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
13-Nov-23 9:15:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,279.90,nan
13-Nov-23 9:16:00 AM AEST,26.9,nan,nan,nan,nan,nan,nan,nan,nan,6.70,nan,nan
13-Nov-23 9:16:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.71,nan,nan,nan,nan
13-Nov-23 9:16:15 AM AEST,nan,nan,nan,nan,nan,nan,317.50,nan,nan,nan,nan,nan
13-Nov-23 9:16:20 AM AEST,nan,66.2,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
13-Nov-23 9:16:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320.40,nan
13-Nov-23 9:17:00 AM AEST,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan,205.80
13-Nov-23 9:17:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.90,nan,nan
13-Nov-23 9:17:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.41,nan,nan,nan,nan
13-Nov-23 9:17:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.08,nan,nan,nan,nan
13-Nov-23 9:17:20 AM AEST,nan,nan,nan,nan,nan,nan,331.20,nan,nan,nan,nan,nan
13-Nov-23 9:17:25 AM AEST,nan,66.3,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
13-Nov-23 9:17:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,331.20,nan
13-Nov-23 9:18:00 AM AEST,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Nov-23 9:18:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,212.50
13-Nov-23 9:18:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.80,nan,nan
13-Nov-23 9:18:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.24,nan,nan,nan,nan
13-Nov-23 9:18:25 AM AEST,nan,nan,nan,nan,nan,nan,283.30,nan,nan,nan,nan,nan
