timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
21-Nov-22 9:00:00 AM AEST,32.9,nan,19.4,nan,nan,nan,241.90,0.87,13.00,5.10,226.80,698.30
21-Nov-22 9:00:58 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,695.00
21-Nov-22 9:01:00 AM AEST,nan,45.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Nov-22 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.63,nan,6.20,209.50,nan
21-Nov-22 9:01:05 AM AEST,nan,nan,nan,nan,nan,nan,210.20,nan,9.50,nan,nan,nan
21-Nov-22 9:01:06 AM AEST,32.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Nov-22 9:01:56 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,699.10
21-Nov-22 9:02:00 AM AEST,nan,nan,19.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Nov-22 9:02:07 AM AEST,nan,45.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Nov-22 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.68,nan,6.60,212.40,nan
21-Nov-22 9:02:10 AM AEST,nan,nan,nan,nan,nan,nan,214.00,nan,11.80,nan,nan,nan
21-Nov-22 9:02:54 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,685.00
21-Nov-22 9:03:00 AM AEST,32.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Nov-22 9:03:07 AM AEST,nan,nan,19.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Nov-22 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.70,187.40,nan
21-Nov-22 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,185.80,nan,10.60,nan,nan,nan
21-Nov-22 9:03:52 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,714.10
