timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
24-Apr-23 9:00:00 AM AEST,nan,nan,nan,nan,0.20,0.11,353.40,0.22,3.50,2.20,353.80,37.50
24-Apr-23 9:01:00 AM AEST,nan,nan,nan,0.40,nan,nan,nan,nan,nan,nan,nan,nan
24-Apr-23 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.10,18.10,nan
24-Apr-23 9:01:05 AM AEST,nan,nan,nan,nan,nan,nan,17.50,0.33,4.70,nan,nan,39.10
24-Apr-23 9:01:06 AM AEST,nan,nan,nan,nan,0.60,nan,nan,nan,nan,nan,nan,nan
24-Apr-23 9:02:05 AM AEST,nan,nan,nan,0.20,nan,nan,nan,nan,nan,nan,nan,nan
24-Apr-23 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.90,38.70,nan
24-Apr-23 9:02:10 AM AEST,nan,nan,nan,nan,nan,nan,34.00,0.31,7.10,nan,nan,35.80
24-Apr-23 9:02:12 AM AEST,nan,nan,nan,nan,0.80,nan,nan,nan,nan,nan,nan,nan
24-Apr-23 9:03:10 AM AEST,nan,nan,nan,0.40,nan,nan,nan,nan,nan,nan,nan,nan
24-Apr-23 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.80,26.80,nan
24-Apr-23 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,22.50,0.53,nan,nan,nan,39.20
24-Apr-23 9:03:18 AM AEST,nan,nan,nan,nan,1.20,nan,nan,nan,nan,nan,nan,nan
24-Apr-23 9:03:18 AM AEST,nan,nan,nan,nan,1.40,nan,nan,nan,nan,nan,nan,nan
24-Apr-23 9:04:15 AM AEST,nan,nan,nan,0.20,nan,nan,nan,nan,nan,nan,nan,nan
24-Apr-23 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.90,43.10,nan
24-Apr-23 9:04:20 AM AEST,nan,nan,nan,nan,nan,nan,42.90,0.40,nan,nan,nan,43.30
24-Apr-23 9:04:24 AM AEST,nan,nan,nan,nan,1.60,nan,nan,nan,nan,nan,nan,nan
24-Apr-23 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.40,336.80,nan
24-Apr-23 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,339.30,0.47,nan,nan,nan,37.50
24-Apr-23 9:06:00 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,4.70,nan,nan,nan
24-Apr-23 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.70,334.00,nan
24-Apr-23 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.80,25.90,nan
24-Apr-23 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,332.60,0.27,nan,nan,nan,36.60
24-Apr-23 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,346.90,0.62,nan,nan,nan,38.30
24-Apr-23 9:07:00 AM AEST,nan,nan,nan,nan,1.80,nan,nan,nan,nan,nan,nan,nan
24-Apr-23 9:07:05 AM AEST,nan,nan,nan,0.20,nan,nan,nan,nan,9.50,nan,nan,nan
24-Apr-23 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,284.50,0.14,nan,nan,nan,nan
24-Apr-23 9:08:00 AM AEST,22.9,nan,nan,nan,nan,nan,nan,nan,nan,1.40,284.50,nan
24-Apr-23 9:08:06 AM AEST,nan,nan,nan,nan,2.00,nan,nan,nan,nan,nan,nan,nan
24-Apr-23 9:08:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,2.40,nan,nan,nan
24-Apr-23 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,293.00,0.22,nan,nan,nan,nan
24-Apr-23 9:09:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.80
24-Apr-23 9:09:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.10,297.10,nan
24-Apr-23 9:09:12 AM AEST,nan,nan,nan,nan,2.20,nan,nan,nan,nan,nan,nan,nan
24-Apr-23 9:09:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
24-Apr-23 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,315.80,0.13,nan,nan,nan,nan
24-Apr-23 9:10:00 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
