timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
02-Dec-24 9:00:00 AM AEST,nan,nan,49.7,nan,nan,nan,nan,11.02,nan,nan,nan,nan
02-Dec-24 9:02:00 AM AEST,nan,nan,nan,nan,nan,nan,87.00,nan,nan,nan,nan,nan
02-Dec-24 9:02:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan
02-Dec-24 9:04:00 AM AEST,23.1,90.3,nan,0.00,nan,nan,nan,nan,0.00,0.00,nan,130.00
02-Dec-24 9:04:00 AM AEST,23.1,90.3,nan,0.00,nan,nan,nan,nan,343.90,65.10,nan,130.00
02-Dec-24 9:05:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,38.44,nan,nan,nan,nan
02-Dec-24 9:06:30 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00
02-Dec-24 9:06:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan
02-Dec-24 9:06:35 AM AEST,nan,nan,nan,1.80,nan,nan,nan,nan,0.00,nan,nan,nan
02-Dec-24 9:07:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,4.95,nan,nan,nan,nan
02-Dec-24 9:08:00 AM AEST,nan,14.8,nan,nan,nan,nan,49.50,nan,nan,nan,0.00,nan
02-Dec-24 9:09:00 AM AEST,14.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110.20
02-Dec-24 9:09:00 AM AEST,23.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,130.00
02-Dec-24 9:09:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.40,nan,nan
02-Dec-24 9:09:10 AM AEST,nan,nan,nan,14.80,nan,nan,nan,nan,21.40,nan,nan,nan
02-Dec-24 9:09:10 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,21.40,nan,nan,nan
02-Dec-24 9:10:00 AM AEST,nan,nan,21.4,nan,0.00,0.02,nan,nan,nan,nan,nan,nan
02-Dec-24 9:10:00 AM AEST,nan,nan,3.7,nan,15.30,0.15,nan,nan,nan,nan,nan,nan
02-Dec-24 9:10:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan
02-Dec-24 9:10:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,11.02,nan,nan,nan,nan
02-Dec-24 9:10:31 AM AEST,nan,90.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Dec-24 9:10:31 AM AEST,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Dec-24 9:10:34 AM AEST,nan,nan,nan,nan,nan,nan,87.00,nan,nan,nan,21.40,nan
02-Dec-24 9:10:34 AM AEST,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,21.40,nan
02-Dec-24 9:11:30 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.80
02-Dec-24 9:11:42 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.10,nan,nan
02-Dec-24 9:11:45 AM AEST,nan,nan,nan,1.80,nan,nan,nan,nan,343.90,nan,nan,nan
02-Dec-24 9:12:29 AM AEST,nan,nan,297.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Dec-24 9:12:30 AM AEST,nan,nan,nan,nan,2.70,0.03,nan,nan,nan,nan,nan,nan
02-Dec-24 9:13:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.20,nan
02-Dec-24 9:14:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00
02-Dec-24 9:14:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.70,nan,nan
02-Dec-24 9:14:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.70,nan,nan,nan
02-Dec-24 9:14:58 AM AEST,nan,nan,343.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Dec-24 9:15:00 AM AEST,nan,nan,nan,nan,3.60,0.04,nan,nan,nan,nan,nan,nan
02-Dec-24 9:15:42 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.70,nan
02-Dec-24 9:16:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.10,nan,nan
02-Dec-24 9:16:55 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,343.90,nan,nan,nan
02-Dec-24 9:17:27 AM AEST,nan,nan,49.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Dec-24 9:17:27 AM AEST,nan,nan,343.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Dec-24 9:17:30 AM AEST,nan,nan,nan,nan,2.70,2.97,nan,nan,nan,nan,nan,nan
02-Dec-24 9:17:30 AM AEST,nan,nan,nan,nan,3.60,3.44,nan,nan,nan,nan,nan,nan
02-Dec-24 9:18:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.20,nan
02-Dec-24 9:18:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.60,nan
02-Dec-24 9:19:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.60,nan,nan
02-Dec-24 9:19:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.70,nan,nan,nan
02-Dec-24 9:19:56 AM AEST,nan,nan,49.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Dec-24 9:20:00 AM AEST,nan,nan,nan,nan,2.70,2.97,nan,nan,nan,nan,nan,nan
02-Dec-24 9:20:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.20,nan
02-Dec-24 9:20:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan
02-Dec-24 9:21:58 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.10,nan,nan
02-Dec-24 9:21:58 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan
02-Dec-24 9:22:00 AM AEST,49.5,49.5,nan,14.80,nan,nan,49.50,nan,nan,nan,nan,14.80
02-Dec-24 9:22:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,343.90,nan,nan,nan
02-Dec-24 9:22:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
02-Dec-24 9:22:25 AM AEST,nan,nan,21.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Dec-24 9:22:30 AM AEST,nan,nan,nan,nan,0.00,0.02,nan,nan,nan,nan,nan,nan
02-Dec-24 9:23:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.20,nan
02-Dec-24 9:24:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,1.39,nan,nan,nan,nan
02-Dec-24 9:24:30 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00
02-Dec-24 9:24:31 AM AEST,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Dec-24 9:24:32 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.10,nan,nan
02-Dec-24 9:24:34 AM AEST,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
02-Dec-24 9:24:35 AM AEST,nan,nan,nan,1.80,nan,nan,nan,nan,nan,nan,nan,nan
