timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
12-May-25 12:00:00 AM AEST,nan,nan,60.5,nan,3.50,3.31,nan,nan,339.10,45.10,31.90,nan
12-May-25 9:00:00 AM AEST,0.0,1.5,nan,12.50,nan,nan,1.40,10.58,nan,nan,nan,nan
12-May-25 9:10:39 AM AEST,nan,337.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 9:10:40 AM AEST,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan,nan,nan
12-May-25 9:21:18 AM AEST,nan,16.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 9:21:20 AM AEST,nan,nan,nan,nan,nan,nan,5.30,nan,nan,nan,nan,nan
12-May-25 9:31:57 AM AEST,nan,275.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 9:32:00 AM AEST,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan,nan,nan
12-May-25 9:42:36 AM AEST,nan,317.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 9:42:40 AM AEST,nan,nan,nan,nan,nan,nan,7.00,nan,nan,nan,nan,nan
12-May-25 9:51:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,10.37,nan,nan,nan,nan
12-May-25 9:51:52 AM AEST,0.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 9:51:52 AM AEST,0.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 9:53:15 AM AEST,nan,326.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 9:53:20 AM AEST,nan,nan,nan,nan,nan,nan,3.10,nan,nan,nan,nan,nan
12-May-25 9:58:25 AM AEST,nan,nan,nan,16.60,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 10:03:54 AM AEST,nan,66.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 10:04:00 AM AEST,nan,nan,nan,nan,nan,nan,5.20,nan,nan,nan,nan,nan
12-May-25 10:08:17 AM AEST,nan,nan,nan,nan,nan,nan,nan,10.58,nan,nan,nan,nan
12-May-25 10:14:33 AM AEST,nan,315.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 10:14:40 AM AEST,nan,nan,nan,nan,nan,nan,7.90,nan,nan,nan,nan,nan
12-May-25 10:25:12 AM AEST,nan,322.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 10:25:20 AM AEST,nan,nan,nan,nan,nan,nan,4.10,nan,nan,nan,nan,nan
12-May-25 10:35:51 AM AEST,nan,26.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 10:36:00 AM AEST,nan,nan,nan,nan,nan,nan,5.50,nan,nan,nan,nan,nan
12-May-25 10:43:44 AM AEST,0.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 10:46:30 AM AEST,nan,7.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 10:46:40 AM AEST,nan,nan,nan,nan,nan,nan,7.50,nan,nan,nan,nan,nan
12-May-25 10:56:50 AM AEST,nan,nan,nan,27.20,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 10:57:09 AM AEST,nan,345.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 10:57:20 AM AEST,nan,nan,nan,nan,nan,nan,5.40,nan,nan,nan,nan,nan
12-May-25 11:07:48 AM AEST,nan,356.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 11:08:00 AM AEST,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan,nan,nan
12-May-25 11:18:40 AM AEST,nan,nan,nan,nan,nan,nan,3.70,nan,nan,nan,nan,nan
12-May-25 11:30:00 AM AEST,nan,351.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 11:40:00 AM AEST,nan,nan,nan,nan,nan,nan,4.50,nan,nan,nan,nan,nan
12-May-25 11:40:39 AM AEST,nan,327.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 11:50:40 AM AEST,nan,nan,nan,nan,nan,nan,12.20,nan,nan,nan,nan,nan
12-May-25 11:51:18 AM AEST,nan,321.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 11:55:15 AM AEST,nan,nan,nan,32.90,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 12:00:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,10.37,nan,nan,nan,nan
12-May-25 12:00:00 PM AEST,nan,nan,nan,nan,nan,nan,nan,10.58,nan,nan,nan,nan
12-May-25 12:01:20 PM AEST,nan,nan,nan,nan,nan,nan,7.20,nan,nan,nan,nan,nan
12-May-25 12:01:57 PM AEST,nan,290.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 12:12:00 PM AEST,nan,nan,nan,nan,nan,nan,9.00,nan,nan,nan,nan,nan
12-May-25 12:12:36 PM AEST,nan,314.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 12:17:17 PM AEST,nan,nan,nan,nan,nan,nan,nan,10.37,nan,nan,nan,nan
12-May-25 12:22:40 PM AEST,nan,nan,nan,nan,nan,nan,4.20,nan,nan,nan,nan,nan
12-May-25 12:23:15 PM AEST,nan,1.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-May-25 12:33:20 PM AEST,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan,nan,nan
