timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
27-Jan-25 9:00:00 AM AEST,26.4,nan,nan,nan,nan,0.22,304.90,0.16,3.50,1.60,304.90,125.80
27-Jan-25 9:01:00 AM AEST,nan,nan,nan,nan,nan,nan,304.80,0.01,nan,0.10,303.70,133.30
27-Jan-25 9:01:01 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,1.20,nan,nan,nan
27-Jan-25 9:01:45 AM AEST,26.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:02:00 AM AEST,nan,90.2,24.7,nan,nan,nan,317.30,0.16,nan,1.60,318.10,142.50
27-Jan-25 9:02:02 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
27-Jan-25 9:03:00 AM AEST,nan,nan,nan,nan,nan,nan,321.30,0.21,nan,2.10,321.70,149.20
27-Jan-25 9:03:03 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
27-Jan-25 9:03:04 AM AEST,nan,90.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:03:06 AM AEST,nan,nan,24.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:04:00 AM AEST,nan,nan,nan,nan,nan,nan,322.40,0.12,nan,1.20,322.40,152.50
27-Jan-25 9:04:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,2.40,nan,nan,nan
27-Jan-25 9:04:12 AM AEST,nan,nan,24.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:05:00 AM AEST,nan,90.2,nan,nan,nan,nan,nan,0.11,nan,1.10,322.30,156.70
27-Jan-25 9:05:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
27-Jan-25 9:06:00 AM AEST,26.6,nan,24.8,nan,nan,nan,329.90,0.21,nan,2.10,329.60,160.00
27-Jan-25 9:06:04 AM AEST,nan,90.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:07:00 AM AEST,nan,nan,nan,nan,nan,nan,330.70,0.10,2.40,1.00,330.50,161.60
27-Jan-25 9:07:45 AM AEST,26.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:08:00 AM AEST,nan,89.8,nan,nan,nan,nan,nan,0.04,nan,0.40,330.60,162.50
27-Jan-25 9:09:00 AM AEST,nan,nan,24.9,nan,nan,nan,70.20,0.38,5.90,3.40,74.80,nan
27-Jan-25 9:09:04 AM AEST,nan,89.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:10:00 AM AEST,nan,nan,nan,nan,nan,nan,82.00,0.28,nan,2.80,82.10,164.20
27-Jan-25 9:10:06 AM AEST,nan,nan,24.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:10:08 AM AEST,nan,89.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:11:00 AM AEST,nan,nan,nan,nan,nan,nan,82.10,0.05,1.20,0.50,82.30,166.60
27-Jan-25 9:11:12 AM AEST,nan,89.3,24.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:12:00 AM AEST,26.8,nan,nan,nan,nan,nan,nan,0.10,nan,1.00,nan,167.50
27-Jan-25 9:12:01 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,2.40,nan,nan,nan
27-Jan-25 9:12:16 AM AEST,nan,89.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:12:18 AM AEST,nan,nan,24.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:13:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,0.00,0.00,nan
27-Jan-25 9:13:02 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,1.20,nan,nan,nan
27-Jan-25 9:13:45 AM AEST,26.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:14:00 AM AEST,nan,89.0,24.9,nan,nan,nan,65.00,0.14,nan,1.00,316.80,170.80
27-Jan-25 9:14:03 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
27-Jan-25 9:15:00 AM AEST,nan,nan,nan,nan,nan,nan,312.30,0.23,nan,2.30,311.90,177.50
27-Jan-25 9:15:04 AM AEST,nan,88.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:16:00 AM AEST,nan,nan,nan,nan,nan,nan,311.60,0.19,4.70,1.90,310.50,189.10
27-Jan-25 9:16:08 AM AEST,nan,89.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:17:00 AM AEST,nan,nan,25.0,nan,nan,nan,300.60,0.33,nan,3.30,298.80,197.50
27-Jan-25 9:17:01 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
27-Jan-25 9:17:12 AM AEST,nan,88.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:18:00 AM AEST,27.0,nan,nan,nan,nan,nan,357.20,0.34,nan,3.20,1.10,205.00
27-Jan-25 9:18:06 AM AEST,nan,nan,24.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:18:16 AM AEST,nan,88.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:19:00 AM AEST,nan,nan,nan,nan,nan,nan,34.50,0.20,4.70,2.00,34.60,214.20
27-Jan-25 9:19:45 AM AEST,27.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:20:00 AM AEST,nan,nan,nan,nan,nan,nan,34.40,0.21,nan,2.10,34.50,221.70
27-Jan-25 9:20:01 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
27-Jan-25 9:21:00 AM AEST,nan,nan,nan,nan,nan,nan,5.20,0.19,nan,1.60,349.40,231.60
27-Jan-25 9:22:00 AM AEST,nan,88.0,25.0,nan,nan,nan,344.00,0.35,5.90,3.30,343.00,238.30
27-Jan-25 9:23:00 AM AEST,27.2,nan,nan,nan,nan,nan,15.40,0.26,nan,2.60,15.50,241.60
27-Jan-25 9:23:01 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
27-Jan-25 9:23:04 AM AEST,nan,87.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:24:00 AM AEST,nan,nan,24.9,nan,nan,nan,13.00,0.37,nan,3.30,15.60,245.00
27-Jan-25 9:24:02 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
27-Jan-25 9:24:08 AM AEST,nan,87.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:25:00 AM AEST,nan,nan,nan,nan,nan,nan,352.90,0.69,nan,5.90,352.70,245.80
27-Jan-25 9:25:03 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
27-Jan-25 9:26:00 AM AEST,nan,86.8,nan,nan,nan,nan,26.00,0.56,nan,5.40,34.30,nan
27-Jan-25 9:26:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
27-Jan-25 9:27:00 AM AEST,nan,nan,24.8,nan,nan,nan,321.10,0.40,nan,3.70,315.60,244.20
27-Jan-25 9:27:04 AM AEST,nan,86.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:27:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
27-Jan-25 9:28:00 AM AEST,27.3,nan,nan,nan,nan,nan,312.60,0.07,nan,0.60,312.30,249.90
27-Jan-25 9:28:00 AM AEST,27.4,nan,nan,nan,nan,nan,312.60,0.07,nan,0.60,312.30,249.90
27-Jan-25 9:28:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,2.40,nan,nan,nan
27-Jan-25 9:28:08 AM AEST,nan,86.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:29:00 AM AEST,nan,nan,24.9,nan,nan,nan,349.50,0.27,nan,2.60,356.90,264.20
27-Jan-25 9:29:07 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
27-Jan-25 9:29:12 AM AEST,nan,86.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:30:00 AM AEST,nan,nan,nan,nan,nan,nan,30.70,0.57,nan,5.70,34.30,285.80
27-Jan-25 9:30:06 AM AEST,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:30:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
27-Jan-25 9:30:16 AM AEST,nan,86.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:31:00 AM AEST,27.5,nan,nan,nan,nan,nan,28.40,0.21,nan,2.10,30.20,300.80
27-Jan-25 9:31:09 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
27-Jan-25 9:31:12 AM AEST,nan,nan,24.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:31:20 AM AEST,nan,86.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:31:20 AM AEST,nan,85.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Jan-25 9:32:00 AM AEST,nan,nan,nan,nan,nan,nan,29.50,0.16,nan,1.50,49.60,304.90
