timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
21-Oct-24 9:00:00 AM AEST,nan,nan,54.8,nan,1.50,2.83,nan,nan,nan,41.40,30.80,nan
21-Oct-24 9:02:00 AM AEST,0.0,nan,nan,6552.70,nan,nan,nan,57.17,282.60,nan,nan,1.00
21-Oct-24 9:04:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,0.00,nan
21-Oct-24 9:04:29 AM AEST,18.2,nan,nan,0.00,nan,nan,nan,0.00,nan,nan,nan,7.50
21-Oct-24 9:04:29 AM AEST,18.2,nan,nan,0.00,nan,nan,nan,0.00,nan,nan,nan,1.00
21-Oct-24 9:04:31 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
21-Oct-24 9:04:31 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.00,nan,nan,nan
21-Oct-24 9:06:00 AM AEST,nan,0.0,41.4,nan,282.60,2.83,0.00,nan,nan,nan,nan,nan
21-Oct-24 9:06:00 AM AEST,nan,0.0,17.7,nan,0.00,65.53,0.00,nan,nan,nan,nan,nan
21-Oct-24 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,282.60,nan
21-Oct-24 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan
21-Oct-24 9:06:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.00,nan,nan
21-Oct-24 9:06:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan
21-Oct-24 9:06:58 AM AEST,0.0,nan,nan,6552.70,nan,nan,nan,11.23,nan,nan,nan,0.00
21-Oct-24 9:06:58 AM AEST,112.3,nan,nan,0.00,nan,nan,nan,1.48,nan,nan,nan,0.00
21-Oct-24 9:07:02 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
21-Oct-24 9:08:29 AM AEST,nan,nan,2.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:08:30 AM AEST,nan,112.3,nan,nan,13.70,0.03,112.30,nan,nan,nan,nan,nan
21-Oct-24 9:08:30 AM AEST,nan,97.0,nan,nan,13.70,0.03,95.20,nan,nan,nan,nan,nan
21-Oct-24 9:09:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.70,nan
21-Oct-24 9:09:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.70,nan,nan
21-Oct-24 9:09:27 AM AEST,18.2,nan,nan,6552.70,nan,nan,nan,0.00,nan,nan,nan,7.50
21-Oct-24 9:09:27 AM AEST,0.0,nan,nan,6552.70,nan,nan,nan,11.23,nan,nan,nan,1.00
21-Oct-24 9:09:33 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,17.70,nan,nan,nan
21-Oct-24 9:10:58 AM AEST,nan,nan,54.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:11:00 AM AEST,nan,0.0,nan,nan,1.50,2.83,0.00,nan,nan,nan,nan,nan
21-Oct-24 9:11:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.80,nan
21-Oct-24 9:11:42 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.40,nan,nan
21-Oct-24 9:12:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,282.60,nan,nan,nan
21-Oct-24 9:16:00 AM AEST,nan,97.0,nan,nan,nan,nan,95.20,0.00,nan,nan,nan,nan
21-Oct-24 9:18:00 AM AEST,18.2,nan,17.7,0.00,0.00,65.53,nan,nan,0.00,0.00,0.00,7.50
21-Oct-24 9:18:00 AM AEST,18.2,nan,54.8,0.00,1.50,2.83,nan,nan,282.60,41.40,30.80,7.50
21-Oct-24 9:18:29 AM AEST,nan,nan,nan,nan,nan,nan,nan,1.82,nan,nan,nan,nan
21-Oct-24 9:18:30 AM AEST,nan,0.0,nan,nan,nan,nan,18.20,nan,nan,nan,nan,nan
21-Oct-24 9:20:29 AM AEST,0.0,nan,17.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:20:29 AM AEST,18.2,nan,17.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:20:30 AM AEST,nan,nan,nan,nan,0.00,65.53,nan,nan,nan,nan,0.00,nan
21-Oct-24 9:20:31 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
21-Oct-24 9:20:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan
21-Oct-24 9:20:58 AM AEST,nan,nan,nan,nan,nan,nan,nan,57.17,nan,nan,nan,nan
21-Oct-24 9:21:00 AM AEST,nan,97.0,nan,nan,nan,nan,95.20,nan,nan,nan,nan,nan
21-Oct-24 9:22:58 AM AEST,49.5,nan,54.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:23:00 AM AEST,nan,nan,nan,nan,1.50,2.83,nan,nan,nan,nan,nan,nan
21-Oct-24 9:23:27 AM AEST,nan,nan,nan,nan,nan,nan,nan,1.38,nan,nan,nan,nan
21-Oct-24 9:23:30 AM AEST,nan,49.5,nan,nan,nan,nan,49.50,nan,nan,nan,nan,nan
21-Oct-24 9:24:00 AM AEST,nan,nan,nan,14.80,nan,nan,nan,nan,nan,nan,nan,14.80
21-Oct-24 9:25:27 AM AEST,0.0,nan,17.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:25:30 AM AEST,nan,nan,nan,nan,0.00,65.53,nan,nan,nan,nan,nan,nan
21-Oct-24 9:25:56 AM AEST,nan,nan,nan,nan,nan,nan,nan,1.82,nan,nan,nan,nan
21-Oct-24 9:26:00 AM AEST,nan,0.0,nan,nan,nan,nan,18.20,nan,nan,nan,nan,nan
21-Oct-24 9:26:29 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,7.50
21-Oct-24 9:28:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,11.23,nan,nan,nan,nan
21-Oct-24 9:28:30 AM AEST,nan,nan,nan,nan,nan,nan,112.30,nan,nan,nan,nan,nan
21-Oct-24 9:28:58 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00
21-Oct-24 9:30:00 AM AEST,nan,nan,282.6,6552.70,3.00,2.83,nan,nan,2.60,3.00,3.00,nan
21-Oct-24 9:31:00 AM AEST,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
21-Oct-24 9:31:27 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00
21-Oct-24 9:32:29 AM AEST,nan,nan,54.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:32:30 AM AEST,nan,nan,nan,nan,1.50,2.83,nan,nan,nan,nan,30.80,nan
21-Oct-24 9:32:31 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,282.60,nan,nan,nan
21-Oct-24 9:32:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.40,nan,nan
21-Oct-24 9:36:00 AM AEST,18.2,18.2,nan,0.00,nan,nan,18.20,9.70,nan,nan,nan,7.50
21-Oct-24 9:38:00 AM AEST,nan,nan,nan,nan,0.00,65.53,nan,nan,0.00,0.00,0.00,nan
21-Oct-24 9:38:29 AM AEST,112.3,nan,nan,112.30,nan,nan,nan,4.95,nan,nan,nan,112.30
21-Oct-24 9:38:30 AM AEST,nan,14.8,nan,nan,nan,nan,14.80,nan,nan,nan,nan,nan
21-Oct-24 9:40:00 AM AEST,nan,nan,17.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:40:58 AM AEST,7.5,nan,nan,7.50,nan,nan,nan,1.82,nan,nan,nan,7.50
21-Oct-24 9:41:00 AM AEST,nan,0.0,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
21-Oct-24 9:42:00 AM AEST,nan,nan,nan,nan,1.00,0.01,nan,nan,6552.70,6552.70,6552.70,nan
21-Oct-24 9:43:27 AM AEST,0.0,nan,nan,0.00,nan,nan,nan,11.23,nan,nan,nan,0.00
21-Oct-24 9:43:27 AM AEST,18.2,nan,nan,0.00,nan,nan,nan,0.00,nan,nan,nan,7.50
21-Oct-24 9:43:27 AM AEST,18.2,nan,nan,0.00,nan,nan,nan,0.00,nan,nan,nan,1.00
21-Oct-24 9:43:30 AM AEST,nan,97.0,nan,nan,nan,nan,95.20,nan,nan,nan,nan,nan
21-Oct-24 9:44:00 AM AEST,nan,nan,2.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:44:30 AM AEST,nan,nan,nan,nan,0.00,65.53,nan,nan,nan,nan,0.00,nan
21-Oct-24 9:44:30 AM AEST,nan,nan,nan,nan,13.70,0.03,nan,nan,nan,nan,13.70,nan
21-Oct-24 9:44:31 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
21-Oct-24 9:44:31 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,17.70,nan,nan,nan
21-Oct-24 9:44:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan
21-Oct-24 9:44:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.70,nan,nan
21-Oct-24 9:45:56 AM AEST,0.0,nan,nan,6552.70,nan,nan,nan,11.23,nan,nan,nan,7.50
21-Oct-24 9:45:56 AM AEST,18.2,nan,nan,0.00,nan,nan,nan,0.00,nan,nan,nan,49.50
21-Oct-24 9:45:56 AM AEST,49.5,nan,nan,49.50,nan,nan,nan,0.75,nan,nan,nan,49.50
21-Oct-24 9:46:00 AM AEST,nan,0.0,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
21-Oct-24 9:46:00 AM AEST,nan,97.0,nan,nan,nan,nan,95.20,nan,nan,nan,nan,nan
21-Oct-24 9:46:00 AM AEST,nan,13.8,nan,nan,nan,nan,13.80,nan,nan,nan,nan,nan
21-Oct-24 9:46:29 AM AEST,nan,nan,17.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:47:00 AM AEST,nan,nan,nan,nan,0.00,65.53,nan,nan,nan,nan,0.00,nan
21-Oct-24 9:47:02 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
21-Oct-24 9:47:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan
21-Oct-24 9:48:25 AM AEST,0.0,nan,nan,6552.70,nan,nan,nan,11.23,nan,nan,nan,1.00
21-Oct-24 9:48:30 AM AEST,nan,0.0,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
21-Oct-24 9:48:58 AM AEST,nan,nan,54.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:49:30 AM AEST,nan,nan,nan,nan,1.50,2.83,nan,nan,nan,nan,30.80,nan
21-Oct-24 9:49:33 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,282.60,nan,nan,nan
21-Oct-24 9:49:42 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.40,nan,nan
21-Oct-24 9:51:00 AM AEST,nan,18.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:51:27 AM AEST,nan,nan,17.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:52:00 AM AEST,18.2,nan,nan,0.00,0.00,65.53,18.20,9.70,nan,nan,0.00,7.50
21-Oct-24 9:52:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
21-Oct-24 9:52:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan
21-Oct-24 9:53:30 AM AEST,nan,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:53:56 AM AEST,nan,nan,54.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:54:29 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan
21-Oct-24 9:54:30 AM AEST,nan,nan,nan,nan,nan,nan,95.20,nan,nan,nan,nan,nan
21-Oct-24 9:54:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.40,nan,nan
21-Oct-24 9:56:00 AM AEST,0.0,0.0,nan,nan,1.50,2.83,nan,nan,282.60,nan,30.80,nan
21-Oct-24 9:56:58 AM AEST,nan,nan,nan,nan,nan,nan,nan,1.82,nan,nan,nan,nan
21-Oct-24 9:57:00 AM AEST,nan,nan,nan,nan,nan,nan,18.20,nan,nan,nan,nan,nan
21-Oct-24 9:57:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan
21-Oct-24 9:58:00 AM AEST,nan,nan,17.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:58:29 AM AEST,18.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 9:58:30 AM AEST,nan,97.0,nan,nan,0.00,65.53,nan,nan,nan,nan,0.00,nan
21-Oct-24 9:58:31 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
21-Oct-24 9:59:27 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan
21-Oct-24 9:59:30 AM AEST,nan,nan,nan,nan,nan,nan,95.20,nan,nan,nan,nan,nan
21-Oct-24 9:59:30 AM AEST,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
21-Oct-24 9:59:58 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.40,nan,nan
21-Oct-24 10:00:00 AM AEST,nan,nan,nan,6552.70,nan,nan,nan,nan,nan,nan,nan,1.00
21-Oct-24 10:00:29 AM AEST,nan,nan,54.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 10:00:58 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 10:01:00 AM AEST,nan,0.0,nan,nan,1.50,2.83,nan,nan,nan,nan,30.80,nan
21-Oct-24 10:01:02 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,282.60,nan,nan,nan
21-Oct-24 10:01:56 AM AEST,nan,nan,nan,nan,nan,nan,nan,11.23,nan,nan,nan,nan
21-Oct-24 10:02:00 AM AEST,nan,nan,nan,nan,nan,nan,14.80,nan,nan,nan,nan,nan
21-Oct-24 10:02:29 AM AEST,nan,nan,nan,112.30,nan,nan,nan,nan,nan,nan,nan,112.30
21-Oct-24 10:02:32 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan
21-Oct-24 10:03:27 AM AEST,112.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 10:03:30 AM AEST,nan,14.8,nan,nan,0.00,65.53,nan,nan,nan,nan,0.00,nan
21-Oct-24 10:03:33 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
21-Oct-24 10:04:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,4.95,nan,nan,nan,nan
21-Oct-24 10:05:56 AM AEST,18.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21-Oct-24 10:06:00 AM AEST,nan,97.0,nan,nan,1.50,2.83,nan,nan,nan,nan,30.80,nan
