timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
16-Sep-24 9:00:00 AM AEST,3.5,3.5,nan,3.50,6.40,65.53,103.70,10.37,75.90,6.40,6.40,1.90
16-Sep-24 9:02:00 AM AEST,nan,nan,337.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:02:34 AM AEST,6.4,75.9,nan,nan,nan,nan,1.90,nan,nan,nan,nan,1.00
16-Sep-24 9:02:35 AM AEST,nan,nan,nan,6553.10,2.90,0.03,nan,nan,4.10,4.10,4.10,nan
16-Sep-24 9:04:35 AM AEST,nan,nan,46.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:05:10 AM AEST,nan,nan,nan,nan,2.80,3.23,nan,nan,337.20,52.80,27.20,nan
16-Sep-24 9:08:00 AM AEST,21.3,94.8,nan,0.00,nan,nan,75.90,7.59,nan,nan,nan,0.00
16-Sep-24 9:10:00 AM AEST,nan,nan,nan,nan,6.40,nan,nan,nan,1.90,1.90,75.90,nan
16-Sep-24 9:10:34 AM AEST,103.7,14.9,nan,nan,nan,nan,14.90,nan,nan,nan,nan,103.70
16-Sep-24 9:10:35 AM AEST,nan,nan,nan,103.70,nan,nan,nan,5.00,nan,nan,nan,nan
16-Sep-24 9:12:35 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,337.20,52.80,27.20,nan
16-Sep-24 9:13:08 AM AEST,6.4,75.9,nan,nan,nan,nan,1.90,nan,nan,nan,nan,1.00
16-Sep-24 9:13:10 AM AEST,nan,nan,nan,6553.10,nan,nan,nan,10.37,nan,nan,nan,nan
16-Sep-24 9:18:00 AM AEST,21.3,94.8,nan,0.00,nan,nan,75.90,0.19,nan,nan,nan,0.00
16-Sep-24 9:18:00 AM AEST,6.4,75.9,nan,6553.10,nan,nan,1.90,10.37,nan,nan,nan,1.00
16-Sep-24 9:20:34 AM AEST,21.3,21.3,nan,nan,nan,nan,21.30,nan,nan,nan,nan,0.00
16-Sep-24 9:20:35 AM AEST,nan,nan,nan,0.00,nan,nan,nan,9.48,nan,nan,nan,nan
16-Sep-24 9:23:08 AM AEST,nan,94.8,nan,nan,nan,nan,75.90,nan,nan,nan,nan,nan
16-Sep-24 9:23:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.19,nan,nan,nan,nan
16-Sep-24 9:24:00 AM AEST,nan,nan,nan,nan,6.40,65.53,nan,nan,3.50,1.90,75.90,nan
16-Sep-24 9:24:00 AM AEST,nan,nan,nan,nan,2.80,3.23,nan,nan,3.50,1.90,75.90,nan
16-Sep-24 9:25:42 AM AEST,nan,0.0,nan,nan,nan,nan,21.30,nan,nan,nan,nan,nan
16-Sep-24 9:25:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,2.13,nan,nan,nan,nan
16-Sep-24 9:26:00 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:26:35 AM AEST,nan,nan,nan,nan,6553.10,65.53,nan,nan,337.20,52.80,27.20,nan
16-Sep-24 9:26:35 AM AEST,nan,nan,nan,nan,6553.10,65.53,nan,nan,337.20,6.40,6553.10,nan
16-Sep-24 9:28:00 AM AEST,nan,nan,20.4,1.90,nan,nan,nan,nan,nan,nan,nan,1.90
16-Sep-24 9:28:16 AM AEST,nan,3.5,nan,nan,nan,nan,3.50,nan,nan,nan,nan,nan
16-Sep-24 9:28:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,10.37,nan,nan,nan,nan
16-Sep-24 9:28:34 AM AEST,1.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:29:10 AM AEST,nan,nan,nan,nan,337.20,3.37,nan,nan,6.40,2.90,337.20,nan
16-Sep-24 9:30:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00
16-Sep-24 9:30:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00
16-Sep-24 9:30:35 AM AEST,nan,nan,52.8,6553.10,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:30:35 AM AEST,nan,nan,20.4,0.00,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:30:50 AM AEST,nan,75.9,nan,nan,nan,nan,1.90,nan,nan,nan,nan,nan
16-Sep-24 9:30:50 AM AEST,nan,94.8,nan,nan,nan,nan,75.90,nan,nan,nan,nan,nan
16-Sep-24 9:30:55 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.19,nan,nan,nan,nan
16-Sep-24 9:31:08 AM AEST,6.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:31:08 AM AEST,21.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:31:45 AM AEST,nan,nan,nan,nan,6.40,65.53,nan,nan,2.90,1.90,75.90,nan
16-Sep-24 9:31:45 AM AEST,nan,nan,nan,nan,2.80,0.03,nan,nan,3.50,52.80,27.20,nan
16-Sep-24 9:31:45 AM AEST,nan,nan,nan,nan,2.80,0.03,nan,nan,337.20,52.80,27.20,nan
16-Sep-24 9:33:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00
16-Sep-24 9:33:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00
16-Sep-24 9:33:10 AM AEST,nan,nan,322.8,6553.10,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:33:10 AM AEST,nan,nan,20.4,0.00,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:33:24 AM AEST,nan,75.9,nan,nan,nan,nan,1.90,nan,nan,nan,nan,nan
16-Sep-24 9:33:24 AM AEST,nan,94.8,nan,nan,nan,nan,75.90,nan,nan,nan,nan,nan
16-Sep-24 9:33:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,10.37,nan,nan,nan,nan
16-Sep-24 9:33:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.19,nan,nan,nan,nan
16-Sep-24 9:33:42 AM AEST,6.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:33:42 AM AEST,21.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:34:20 AM AEST,nan,nan,nan,nan,6.40,65.53,nan,nan,3.50,1.90,75.90,nan
16-Sep-24 9:34:20 AM AEST,nan,nan,nan,nan,2.80,3.23,nan,nan,337.20,52.80,27.20,nan
16-Sep-24 9:35:42 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00
16-Sep-24 9:35:45 AM AEST,nan,nan,46.3,6553.10,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:35:58 AM AEST,nan,75.9,nan,nan,nan,nan,1.90,nan,nan,nan,nan,nan
16-Sep-24 9:36:16 AM AEST,6.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:38:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00
16-Sep-24 9:38:20 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:38:32 AM AEST,nan,94.8,nan,nan,nan,nan,75.90,nan,nan,nan,nan,nan
16-Sep-24 9:38:50 AM AEST,21.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:38:50 AM AEST,6.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:40:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00
16-Sep-24 9:40:55 AM AEST,nan,nan,nan,6553.10,nan,nan,nan,nan,nan,nan,nan,nan
16-Sep-24 9:41:06 AM AEST,nan,75.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
