timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
10-Jul-23 9:00:00 AM AEST,nan,66.3,16.3,nan,nan,0.25,326.70,0.64,nan,6.10,329.70,232.40
10-Jul-23 9:01:00 AM AEST,23.0,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
10-Jul-23 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,313.80,0.43,nan,nan,nan,221.70
10-Jul-23 9:01:05 AM AEST,nan,66.5,nan,nan,nan,nan,nan,nan,nan,4.20,314.50,nan
10-Jul-23 9:02:00 AM AEST,nan,nan,16.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,334.40,0.46,nan,nan,nan,229.10
10-Jul-23 9:02:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.60,331.40,nan
10-Jul-23 9:03:00 AM AEST,nan,66.3,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
10-Jul-23 9:03:05 AM AEST,nan,nan,16.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,337.00,0.51,nan,nan,nan,197.50
10-Jul-23 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.80,335.20,nan
10-Jul-23 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.10,330.20,nan
10-Jul-23 9:04:00 AM AEST,23.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:04:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
10-Jul-23 9:04:10 AM AEST,nan,nan,16.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,332.50,0.38,nan,nan,nan,179.10
10-Jul-23 9:04:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.70,353.90,nan
10-Jul-23 9:05:00 AM AEST,nan,66.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:05:06 AM AEST,23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:05:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,13.00,nan,nan,nan
10-Jul-23 9:05:15 AM AEST,nan,nan,16.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,35.80,0.53,nan,nan,nan,169.20
10-Jul-23 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.80,311.90,nan
10-Jul-23 9:06:05 AM AEST,nan,66.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:06:12 AM AEST,23.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:06:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,16.60,nan,nan,nan
10-Jul-23 9:06:20 AM AEST,nan,nan,16.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,351.90,0.76,nan,nan,nan,182.50
10-Jul-23 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.90,338.40,nan
10-Jul-23 9:07:10 AM AEST,nan,65.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:07:10 AM AEST,nan,65.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:07:18 AM AEST,23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:07:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
10-Jul-23 9:07:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
10-Jul-23 9:07:25 AM AEST,nan,nan,16.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,336.40,0.64,nan,nan,nan,194.10
10-Jul-23 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,6.10,0.44,nan,nan,nan,193.30
10-Jul-23 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.00,10.80,nan
10-Jul-23 9:08:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,16.60,nan,nan,nan
10-Jul-23 9:08:30 AM AEST,nan,nan,16.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:08:32 AM AEST,nan,nan,nan,nan,nan,nan,331.00,0.92,nan,nan,nan,192.50
10-Jul-23 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.30,334.00,nan
10-Jul-23 9:09:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,13.00,nan,nan,nan
10-Jul-23 9:09:36 AM AEST,nan,nan,nan,nan,nan,nan,0.60,0.85,nan,nan,nan,199.20
10-Jul-23 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.60,359.60,nan
10-Jul-23 9:10:00 AM AEST,22.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:10:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,23.70,nan,nan,nan
10-Jul-23 9:10:40 AM AEST,nan,nan,nan,nan,nan,nan,323.60,1.18,nan,nan,nan,202.50
10-Jul-23 9:10:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.30,319.40,nan
10-Jul-23 9:11:00 AM AEST,nan,65.7,16.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:11:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,16.60,nan,nan,nan
10-Jul-23 9:11:44 AM AEST,nan,nan,nan,nan,nan,nan,348.90,0.98,nan,nan,nan,207.50
10-Jul-23 9:11:55 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.40,337.20,nan
10-Jul-23 9:12:00 AM AEST,22.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:12:05 AM AEST,nan,66.0,16.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:12:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,27.20,nan,nan,nan
10-Jul-23 9:12:48 AM AEST,nan,nan,nan,nan,nan,nan,328.90,1.27,nan,nan,nan,212.50
10-Jul-23 9:13:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.30,322.20,nan
10-Jul-23 9:13:10 AM AEST,nan,65.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:13:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,15.40,nan,nan,nan
10-Jul-23 9:13:52 AM AEST,nan,nan,nan,nan,nan,nan,310.40,1.02,nan,nan,nan,225.00
10-Jul-23 9:14:00 AM AEST,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:14:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.40,312.30,nan
10-Jul-23 9:14:15 AM AEST,nan,65.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:14:55 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
10-Jul-23 9:14:56 AM AEST,nan,nan,nan,nan,nan,nan,331.90,0.78,nan,nan,nan,218.30
10-Jul-23 9:15:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.80,329.30,nan
10-Jul-23 9:15:20 AM AEST,nan,65.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:15:20 AM AEST,nan,65.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:16:00 AM AEST,nan,nan,16.1,nan,nan,nan,345.80,0.93,16.60,nan,nan,216.60
10-Jul-23 9:16:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.10,348.10,nan
10-Jul-23 9:16:25 AM AEST,nan,66.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:17:04 AM AEST,nan,nan,nan,nan,nan,nan,314.20,0.79,nan,nan,nan,217.50
10-Jul-23 9:17:05 AM AEST,nan,nan,16.0,nan,nan,nan,nan,nan,10.60,nan,nan,nan
10-Jul-23 9:17:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.60,316.50,nan
10-Jul-23 9:17:30 AM AEST,nan,66.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Jul-23 9:18:00 AM AEST,22.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
