timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
03-Mar-25 9:00:00 AM AEST,31.0,61.3,22.6,nan,nan,0.45,139.60,0.01,2.40,0.10,140.00,494.10
03-Mar-25 9:01:00 AM AEST,nan,nan,22.7,nan,nan,nan,139.50,0.00,0.00,0.00,0.00,497.50
03-Mar-25 9:01:04 AM AEST,31.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Mar-25 9:02:00 AM AEST,nan,60.3,22.9,nan,nan,nan,139.60,0.07,2.40,0.60,140.10,500.00
03-Mar-25 9:02:08 AM AEST,31.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Mar-25 9:03:00 AM AEST,nan,60.8,22.7,nan,nan,nan,139.90,0.06,nan,nan,139.90,503.30
03-Mar-25 9:04:00 AM AEST,nan,60.2,22.9,nan,nan,nan,nan,0.12,nan,1.20,nan,505.80
03-Mar-25 9:05:00 AM AEST,nan,59.8,22.7,nan,nan,nan,nan,0.07,nan,0.70,nan,509.90
03-Mar-25 9:06:00 AM AEST,nan,59.5,22.6,nan,nan,nan,156.70,0.27,4.70,2.60,168.90,511.70
03-Mar-25 9:07:00 AM AEST,31.1,58.8,22.5,nan,nan,nan,185.50,0.24,nan,2.40,185.40,515.80
03-Mar-25 9:08:00 AM AEST,nan,59.0,22.1,nan,nan,nan,nan,0.08,2.40,0.80,nan,519.10
03-Mar-25 9:08:04 AM AEST,31.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Mar-25 9:09:00 AM AEST,nan,60.7,22.3,nan,nan,nan,nan,0.03,1.20,0.30,184.90,521.70
03-Mar-25 9:09:08 AM AEST,31.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Mar-25 9:10:00 AM AEST,nan,58.8,22.9,nan,nan,nan,nan,0.20,3.50,2.00,185.50,524.90
03-Mar-25 9:10:12 AM AEST,31.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Mar-25 9:11:00 AM AEST,nan,58.5,22.4,nan,nan,nan,185.60,0.03,1.20,0.30,184.90,528.30
03-Mar-25 9:11:16 AM AEST,31.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Mar-25 9:12:00 AM AEST,nan,60.2,22.5,nan,nan,nan,185.50,0.00,0.00,0.00,0.00,531.70
03-Mar-25 9:12:20 AM AEST,31.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Mar-25 9:13:00 AM AEST,nan,61.0,23.1,nan,nan,nan,185.70,0.02,2.40,0.20,186.10,534.10
03-Mar-25 9:13:24 AM AEST,31.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
03-Mar-25 9:14:00 AM AEST,nan,61.2,23.5,nan,nan,nan,187.40,0.17,3.50,1.70,187.50,537.50
