timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
27-Dec-21 9:00:00 AM AEST,30.1,38.2,14.3,nan,nan,nan,nan,0.14,2.40,1.40,nan,415.80
27-Dec-21 9:01:00 AM AEST,nan,nan,nan,nan,nan,nan,224.80,nan,nan,nan,226.70,nan
27-Dec-21 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,445.80
27-Dec-21 9:01:05 AM AEST,nan,38.5,nan,nan,nan,nan,nan,0.43,5.90,4.10,nan,nan
27-Dec-21 9:02:05 AM AEST,nan,nan,nan,nan,nan,nan,231.60,nan,nan,nan,231.60,nan
27-Dec-21 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,488.30
27-Dec-21 9:02:10 AM AEST,nan,38.8,nan,nan,nan,nan,nan,0.19,4.70,1.90,nan,nan
27-Dec-21 9:03:00 AM AEST,30.2,nan,14.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Dec-21 9:03:00 AM AEST,30.3,nan,14.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Dec-21 9:03:10 AM AEST,nan,nan,nan,nan,nan,nan,227.60,nan,nan,nan,227.60,nan
27-Dec-21 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,439.10
27-Dec-21 9:03:15 AM AEST,nan,39.3,nan,nan,nan,nan,nan,0.39,5.90,3.90,nan,nan
27-Dec-21 9:04:05 AM AEST,nan,nan,14.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Dec-21 9:04:15 AM AEST,nan,nan,nan,nan,nan,nan,224.50,nan,nan,nan,224.40,nan
27-Dec-21 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,420.00
27-Dec-21 9:04:20 AM AEST,nan,39.8,nan,nan,nan,nan,nan,0.32,4.70,3.20,nan,nan
27-Dec-21 9:05:00 AM AEST,30.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Dec-21 9:05:10 AM AEST,nan,nan,15.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Dec-21 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,224.10,nan,nan,nan,224.10,320.80
27-Dec-21 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.09,2.40,0.90,nan,nan
27-Dec-21 9:06:06 AM AEST,30.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Dec-21 9:06:15 AM AEST,nan,nan,15.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Dec-21 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,375.80
27-Dec-21 9:06:25 AM AEST,nan,nan,nan,nan,nan,nan,224.80,nan,nan,nan,224.90,nan
27-Dec-21 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.27,3.50,2.70,nan,nan
27-Dec-21 9:07:00 AM AEST,nan,40.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Dec-21 9:07:12 AM AEST,30.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Dec-21 9:07:20 AM AEST,nan,nan,15.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Dec-21 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,730.00
27-Dec-21 9:07:30 AM AEST,nan,nan,nan,nan,nan,nan,225.20,nan,nan,nan,225.20,nan
27-Dec-21 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.26,nan,2.60,nan,nan
27-Dec-21 9:08:05 AM AEST,nan,40.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27-Dec-21 9:08:05 AM AEST,nan,41.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
