timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
01-May-23 9:00:00 AM AEST,nan,32.3,nan,nan,nan,0.42,15.60,0.24,4.70,2.20,23.20,449.10
01-May-23 9:01:00 AM AEST,28.5,nan,10.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:01:05 AM AEST,nan,32.7,nan,nan,nan,nan,13.90,0.39,7.10,3.00,10.50,452.50
01-May-23 9:02:05 AM AEST,nan,nan,10.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:02:10 AM AEST,nan,33.3,nan,nan,nan,nan,4.10,0.30,5.90,2.70,353.60,456.60
01-May-23 9:02:10 AM AEST,nan,34.3,nan,nan,nan,nan,332.00,0.30,5.90,2.70,353.60,456.60
01-May-23 9:03:00 AM AEST,28.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:03:10 AM AEST,nan,nan,10.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:03:15 AM AEST,nan,36.5,nan,nan,nan,nan,310.20,0.50,9.50,4.50,337.30,456.70
01-May-23 9:03:15 AM AEST,nan,36.5,nan,nan,nan,nan,310.20,0.50,9.50,4.50,337.30,460.80
01-May-23 9:04:05 AM AEST,28.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:04:15 AM AEST,nan,nan,11.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:04:20 AM AEST,nan,37.2,nan,nan,nan,nan,345.60,0.72,11.80,5.70,308.30,464.90
01-May-23 9:04:20 AM AEST,nan,37.2,nan,nan,nan,nan,345.60,0.62,10.60,4.90,343.90,464.90
01-May-23 9:05:10 AM AEST,28.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:05:20 AM AEST,nan,nan,12.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:05:20 AM AEST,nan,nan,12.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:05:25 AM AEST,nan,36.8,nan,nan,nan,nan,338.20,0.42,7.10,4.10,340.60,467.50
01-May-23 9:06:15 AM AEST,28.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:06:30 AM AEST,nan,36.5,nan,nan,nan,nan,313.50,0.33,5.90,3.20,314.20,469.10
01-May-23 9:07:20 AM AEST,28.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:07:35 AM AEST,nan,37.0,nan,nan,nan,nan,283.30,nan,nan,3.10,277.70,474.20
01-May-23 9:08:00 AM AEST,nan,nan,12.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:08:40 AM AEST,nan,36.7,nan,nan,nan,nan,332.90,nan,nan,2.80,352.00,475.00
01-May-23 9:09:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.35,7.10,nan,nan,nan
01-May-23 9:09:05 AM AEST,nan,nan,12.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:09:45 AM AEST,nan,36.5,nan,nan,nan,nan,11.60,nan,nan,nan,11.70,479.10
01-May-23 9:10:00 AM AEST,28.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:10:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.28,4.70,nan,nan,nan
01-May-23 9:10:10 AM AEST,nan,nan,12.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:10:50 AM AEST,nan,36.8,nan,nan,nan,nan,1.40,nan,nan,nan,341.70,483.30
01-May-23 9:11:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.20,nan,nan
01-May-23 9:11:05 AM AEST,28.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:11:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.24,5.90,nan,nan,nan
01-May-23 9:11:55 AM AEST,nan,38.0,nan,nan,nan,nan,301.30,nan,nan,nan,301.20,485.80
01-May-23 9:12:00 AM AEST,nan,nan,12.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:12:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.70,nan,nan
01-May-23 9:12:10 AM AEST,28.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:12:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.89,11.80,nan,nan,nan
01-May-23 9:13:00 AM AEST,nan,38.5,nan,nan,nan,nan,352.70,nan,nan,nan,352.60,489.20
01-May-23 9:13:05 AM AEST,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
01-May-23 9:13:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.50,nan,nan
01-May-23 9:13:15 AM AEST,28.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
