timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
12-Sep-22 9:00:00 AM AEST,27.5,41.2,13.0,nan,nan,0.35,301.70,0.53,7.10,2.90,293.90,464.20
12-Sep-22 9:01:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.30,nan,644.10
12-Sep-22 9:01:06 AM AEST,nan,nan,13.1,nan,nan,nan,348.80,0.36,nan,nan,346.60,nan
12-Sep-22 9:01:07 AM AEST,nan,40.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-Sep-22 9:02:00 AM AEST,27.6,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
12-Sep-22 9:02:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.70,nan,599.20
12-Sep-22 9:02:12 AM AEST,nan,nan,12.9,nan,nan,nan,334.60,0.72,nan,nan,333.30,nan
12-Sep-22 9:02:14 AM AEST,nan,40.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-Sep-22 9:03:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
12-Sep-22 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.30,nan,456.70
12-Sep-22 9:03:18 AM AEST,nan,nan,13.1,nan,nan,nan,311.10,0.81,nan,nan,316.20,nan
12-Sep-22 9:03:21 AM AEST,nan,41.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-Sep-22 9:04:00 AM AEST,27.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-Sep-22 9:04:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
12-Sep-22 9:04:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.70,nan,625.80
12-Sep-22 9:04:24 AM AEST,nan,nan,13.2,nan,nan,nan,290.20,0.80,nan,nan,289.50,nan
12-Sep-22 9:04:28 AM AEST,nan,41.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-Sep-22 9:05:18 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,14.20,nan,nan,nan
12-Sep-22 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.80,nan,683.30
12-Sep-22 9:05:30 AM AEST,nan,nan,13.3,nan,nan,nan,301.00,nan,nan,nan,305.70,nan
12-Sep-22 9:05:35 AM AEST,nan,41.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-Sep-22 9:06:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.64,nan,nan,nan,nan
12-Sep-22 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
12-Sep-22 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.30,nan,404.10
12-Sep-22 9:06:36 AM AEST,nan,nan,13.4,nan,nan,nan,313.40,nan,nan,nan,314.50,nan
12-Sep-22 9:06:42 AM AEST,nan,41.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-Sep-22 9:07:00 AM AEST,27.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-Sep-22 9:07:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.53,nan,nan,nan,nan
12-Sep-22 9:07:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
12-Sep-22 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.40,nan,218.30
12-Sep-22 9:07:42 AM AEST,nan,nan,13.2,nan,nan,nan,339.40,nan,nan,nan,337.80,nan
12-Sep-22 9:07:49 AM AEST,nan,41.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-Sep-22 9:07:49 AM AEST,nan,41.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-Sep-22 9:08:07 AM AEST,27.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-Sep-22 9:08:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.61,nan,nan,nan,nan
12-Sep-22 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,270.00
12-Sep-22 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,661.60
12-Sep-22 9:08:48 AM AEST,nan,nan,13.4,nan,nan,nan,315.70,nan,nan,nan,317.00,nan
12-Sep-22 9:08:48 AM AEST,nan,nan,13.4,nan,nan,nan,320.90,nan,nan,nan,321.60,nan
12-Sep-22 9:09:14 AM AEST,27.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-Sep-22 9:09:18 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.47,nan,nan,nan,nan
12-Sep-22 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.80,nan,642.50
12-Sep-22 9:09:54 AM AEST,nan,nan,nan,nan,nan,nan,358.20,nan,nan,nan,358.00,nan
12-Sep-22 9:10:00 AM AEST,nan,42.0,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
12-Sep-22 9:10:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.51,nan,nan,nan,nan
12-Sep-22 9:10:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.60,nan,252.40
12-Sep-22 9:11:00 AM AEST,27.7,nan,13.5,nan,nan,nan,343.50,nan,nan,nan,341.60,nan
12-Sep-22 9:11:07 AM AEST,nan,41.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12-Sep-22 9:11:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.27,nan,nan,nan,nan
