timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
29-Nov-21 9:00:00 AM AEST,nan,nan,nan,nan,nan,0.49,317.90,0.51,9.50,4.50,325.60,718.20
29-Nov-21 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,352.80,0.78,nan,7.20,nan,718.30
29-Nov-21 9:01:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,11.80,nan,351.30,nan
29-Nov-21 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,24.40,0.29,nan,2.60,nan,722.40
29-Nov-21 9:02:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,15.90,nan
29-Nov-21 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,357.80,0.35,nan,2.30,nan,713.30
29-Nov-21 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,319.70,nan
29-Nov-21 9:04:00 AM AEST,28.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,276.60,0.37,nan,3.70,nan,755.00
29-Nov-21 9:04:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,276.90,nan
29-Nov-21 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,311.20,0.57,nan,5.20,nan,743.20
29-Nov-21 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,314.40,nan
29-Nov-21 9:05:49 AM AEST,28.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,330.50,0.43,nan,4.20,nan,658.30
29-Nov-21 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,329.70,nan
29-Nov-21 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,307.50,0.72,nan,7.10,nan,798.20
29-Nov-21 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,307.30,nan
29-Nov-21 9:07:38 AM AEST,28.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:08:32 AM AEST,nan,nan,nan,nan,nan,nan,291.40,0.64,nan,6.20,nan,394.20
29-Nov-21 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,290.60,nan
29-Nov-21 9:09:00 AM AEST,nan,6553.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:09:27 AM AEST,28.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:09:36 AM AEST,nan,nan,nan,nan,nan,nan,291.80,0.63,nan,5.30,nan,468.30
29-Nov-21 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,291.90,nan
29-Nov-21 9:10:05 AM AEST,nan,5.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:10:05 AM AEST,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:10:40 AM AEST,nan,nan,nan,nan,nan,nan,284.00,0.49,nan,4.70,nan,729.20
29-Nov-21 9:10:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,279.30,nan
29-Nov-21 9:11:00 AM AEST,nan,nan,6540.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:11:10 AM AEST,nan,6552.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:11:16 AM AEST,28.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:11:44 AM AEST,nan,nan,nan,nan,nan,nan,317.40,0.59,nan,5.40,nan,821.70
29-Nov-21 9:11:55 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,324.70,nan
29-Nov-21 9:11:55 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,332.60,nan
29-Nov-21 9:12:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
29-Nov-21 9:12:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
29-Nov-21 9:12:05 AM AEST,nan,nan,6528.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:12:05 AM AEST,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:12:48 AM AEST,nan,nan,nan,nan,nan,nan,331.90,0.41,nan,4.00,nan,756.60
29-Nov-21 9:12:48 AM AEST,nan,nan,nan,nan,nan,nan,346.70,0.83,nan,7.80,nan,738.30
29-Nov-21 9:13:00 AM AEST,nan,6552.9,nan,nan,nan,nan,nan,nan,nan,nan,342.10,nan
29-Nov-21 9:13:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,15.40,nan,nan,nan
29-Nov-21 9:13:52 AM AEST,nan,nan,nan,nan,nan,nan,349.80,0.59,nan,5.80,nan,731.60
29-Nov-21 9:14:00 AM AEST,28.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:14:05 AM AEST,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,347.80,nan
29-Nov-21 9:14:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,14.20,nan,nan,nan
29-Nov-21 9:14:56 AM AEST,nan,nan,nan,nan,nan,nan,344.20,0.34,nan,nan,nan,745.00
29-Nov-21 9:15:10 AM AEST,nan,6552.6,nan,nan,nan,nan,nan,nan,nan,nan,344.50,nan
29-Nov-21 9:15:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
29-Nov-21 9:15:49 AM AEST,28.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:15:49 AM AEST,28.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:16:00 AM AEST,nan,nan,6532.9,nan,nan,nan,319.40,0.54,nan,3.20,nan,747.50
29-Nov-21 9:16:00 AM AEST,nan,nan,0.0,nan,nan,nan,319.40,0.54,nan,3.50,nan,747.50
29-Nov-21 9:16:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,329.60,nan
29-Nov-21 9:16:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
29-Nov-21 9:17:04 AM AEST,nan,nan,nan,nan,nan,nan,305.50,0.62,nan,5.40,nan,790.70
29-Nov-21 9:17:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,304.10,nan
29-Nov-21 9:17:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
29-Nov-21 9:17:38 AM AEST,29.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:18:00 AM AEST,nan,5.0,6539.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:18:00 AM AEST,nan,5.2,6539.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:18:08 AM AEST,nan,nan,nan,nan,nan,nan,284.80,0.47,nan,4.30,nan,677.50
29-Nov-21 9:18:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,281.40,nan
29-Nov-21 9:18:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
29-Nov-21 9:19:05 AM AEST,nan,6.3,6539.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Nov-21 9:19:12 AM AEST,nan,nan,nan,nan,nan,nan,317.90,0.52,nan,4.40,nan,322.40
29-Nov-21 9:19:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,313.00,nan
