timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan
19-Mar-24 9:33:49 AM AEST,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan
