timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
05-Dec-22 9:00:00 AM AEST,nan,46.2,17.8,nan,nan,0.58,332.70,0.33,4.70,3.30,332.90,669.10
05-Dec-22 9:01:00 AM AEST,31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:01:05 AM AEST,nan,46.5,nan,nan,nan,nan,329.70,0.20,7.10,2.00,327.40,671.70
05-Dec-22 9:02:00 AM AEST,nan,nan,18.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:02:10 AM AEST,nan,46.2,nan,nan,nan,nan,302.10,0.61,8.30,4.90,305.10,675.00
05-Dec-22 9:03:05 AM AEST,nan,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:03:15 AM AEST,nan,46.7,nan,nan,nan,nan,239.60,0.44,7.10,4.30,237.40,680.80
05-Dec-22 9:04:10 AM AEST,nan,nan,18.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:04:20 AM AEST,nan,nan,nan,nan,nan,nan,243.70,0.26,3.50,2.60,243.30,684.20
05-Dec-22 9:04:20 AM AEST,nan,nan,nan,nan,nan,nan,243.70,0.50,3.50,2.60,243.30,684.20
05-Dec-22 9:05:00 AM AEST,31.1,46.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:05:15 AM AEST,nan,nan,18.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,292.90,0.14,7.10,4.90,295.30,689.90
05-Dec-22 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,300.20,0.14,2.40,1.40,300.10,696.70
05-Dec-22 9:06:05 AM AEST,nan,46.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:06:20 AM AEST,nan,nan,18.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,311.90,0.24,4.70,2.30,317.50,706.70
05-Dec-22 9:07:00 AM AEST,31.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:07:10 AM AEST,nan,46.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,302.10,0.46,7.10,4.40,298.20,714.90
05-Dec-22 9:08:00 AM AEST,nan,nan,18.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:08:15 AM AEST,nan,46.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,270.50,0.56,8.30,5.60,270.40,722.50
05-Dec-22 9:09:00 AM AEST,31.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:09:05 AM AEST,nan,nan,18.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,280.30,0.43,5.90,4.30,279.90,724.10
05-Dec-22 9:10:00 AM AEST,nan,46.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:10:06 AM AEST,31.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:10:10 AM AEST,nan,nan,18.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:10:50 AM AEST,nan,nan,nan,nan,nan,nan,261.60,0.47,8.30,3.50,268.80,724.20
05-Dec-22 9:11:05 AM AEST,nan,46.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:11:15 AM AEST,nan,nan,18.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:11:55 AM AEST,nan,nan,nan,nan,nan,nan,304.80,0.39,7.10,3.90,305.70,726.70
05-Dec-22 9:12:20 AM AEST,nan,nan,18.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:13:00 AM AEST,31.5,46.2,nan,nan,nan,nan,300.30,0.07,2.40,0.60,300.20,729.90
05-Dec-22 9:14:00 AM AEST,nan,nan,18.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:14:05 AM AEST,nan,45.8,nan,nan,nan,nan,nan,0.06,nan,nan,300.00,733.30
05-Dec-22 9:14:06 AM AEST,31.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:15:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,1.20,0.20,nan,nan
05-Dec-22 9:15:10 AM AEST,nan,46.2,nan,nan,nan,nan,nan,0.02,nan,nan,300.20,738.20
05-Dec-22 9:16:00 AM AEST,31.7,nan,18.6,nan,nan,nan,299.80,nan,nan,nan,nan,nan
05-Dec-22 9:16:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,1.50,nan,nan
05-Dec-22 9:16:15 AM AEST,nan,46.7,nan,nan,nan,nan,nan,0.15,nan,nan,299.50,743.30
05-Dec-22 9:17:05 AM AEST,nan,nan,18.9,nan,nan,nan,299.50,nan,nan,nan,nan,nan
05-Dec-22 9:17:06 AM AEST,31.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:17:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.30,nan,nan
05-Dec-22 9:17:20 AM AEST,nan,45.7,nan,nan,nan,nan,nan,0.23,nan,nan,nan,752.50
05-Dec-22 9:18:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,346.70,nan
05-Dec-22 9:18:10 AM AEST,nan,nan,18.6,nan,nan,nan,346.80,nan,nan,nan,nan,nan
05-Dec-22 9:18:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.80,nan,nan
05-Dec-22 9:18:25 AM AEST,nan,45.8,nan,nan,nan,nan,nan,0.50,nan,nan,nan,761.60
05-Dec-22 9:18:25 AM AEST,nan,46.0,nan,nan,nan,nan,nan,0.44,nan,nan,nan,765.00
05-Dec-22 9:19:00 AM AEST,31.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:19:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,335.90,nan
05-Dec-22 9:19:15 AM AEST,nan,nan,nan,nan,nan,nan,337.50,nan,nan,nan,nan,nan
05-Dec-22 9:19:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.00,nan,nan
05-Dec-22 9:19:30 AM AEST,nan,45.7,nan,nan,nan,nan,nan,0.51,nan,nan,nan,770.70
05-Dec-22 9:20:00 AM AEST,nan,nan,18.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
05-Dec-22 9:20:06 AM AEST,31.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
