timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
13-Jun-22 9:00:00 AM AEST,23.1,12.7,6546.1,nan,nan,0.36,333.30,0.52,8.30,4.80,327.00,400.00
13-Jun-22 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,307.70,0.22,nan,2.20,307.70,403.30
13-Jun-22 9:01:06 AM AEST,23.2,12.0,6546.5,nan,nan,nan,nan,nan,4.70,nan,nan,nan
13-Jun-22 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,328.70,0.55,nan,4.90,327.80,405.80
13-Jun-22 9:02:12 AM AEST,23.3,12.8,6545.9,nan,nan,nan,nan,nan,9.50,nan,nan,nan
13-Jun-22 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,315.60,0.75,nan,6.50,313.00,409.90
13-Jun-22 9:03:18 AM AEST,nan,14.8,6546.8,nan,nan,nan,nan,nan,11.80,nan,nan,nan
13-Jun-22 9:04:00 AM AEST,23.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Jun-22 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,314.60,0.78,nan,7.30,312.00,412.50
13-Jun-22 9:04:24 AM AEST,nan,16.2,6548.7,nan,nan,nan,nan,nan,13.00,nan,nan,nan
13-Jun-22 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,300.90,0.50,nan,5.00,300.90,416.60
13-Jun-22 9:05:30 AM AEST,nan,16.7,6549.7,nan,nan,nan,nan,nan,7.10,nan,nan,nan
13-Jun-22 9:06:00 AM AEST,23.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Jun-22 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,302.50,0.14,nan,1.40,303.80,418.30
13-Jun-22 9:06:36 AM AEST,nan,16.0,6550.2,nan,nan,nan,nan,nan,3.50,nan,nan,nan
13-Jun-22 9:07:06 AM AEST,23.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Jun-22 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,301.90,0.38,nan,3.60,300.80,422.40
13-Jun-22 9:07:42 AM AEST,nan,15.5,6549.8,nan,nan,nan,nan,nan,5.90,nan,nan,nan
13-Jun-22 9:08:32 AM AEST,nan,nan,nan,nan,nan,nan,314.20,0.35,nan,3.50,314.70,425.00
13-Jun-22 9:08:48 AM AEST,nan,16.7,6549.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Jun-22 9:08:48 AM AEST,nan,17.5,6550.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
13-Jun-22 9:09:00 AM AEST,23.6,nan,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
