timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
11-Mar-26 8:30:00 AM AEST,nan,nan,63.0,nan,1.80,3.47,nan,nan,2.00,61.20,24.90,1.00
11-Mar-26 8:40:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,10.58,nan,nan,nan,nan
11-Mar-26 8:42:00 AM AEST,0.0,3.1,nan,18.00,nan,nan,7.20,nan,nan,nan,nan,nan
11-Mar-26 8:45:18 AM AEST,nan,nan,63.0,nan,1.80,3.47,nan,nan,2.00,61.20,24.90,1.00
11-Mar-26 8:45:18 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Mar-26 8:45:18 AM AEST,nan,nan,63.0,nan,1.80,3.47,nan,nan,2.00,61.20,24.90,1.00
11-Mar-26 8:56:00 AM AEST,nan,nan,nan,18.00,nan,nan,nan,10.58,nan,nan,nan,nan
11-Mar-26 8:56:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Mar-26 8:56:00 AM AEST,nan,nan,nan,18.00,nan,nan,nan,10.58,nan,nan,nan,nan
11-Mar-26 8:57:00 AM AEST,nan,3.1,nan,nan,nan,nan,7.20,nan,nan,nan,nan,nan
11-Mar-26 8:57:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Mar-26 8:57:00 AM AEST,nan,3.1,nan,nan,nan,nan,7.20,nan,nan,nan,nan,nan
11-Mar-26 8:58:00 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Mar-26 8:58:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Mar-26 8:58:44 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Mar-26 3:00:00 AM AEST,nan,nan,0.0,nan,0.00,0.00,nan,0.00,0.00,0.00,0.00,0.00
15-Mar-26 3:00:00 AM AEST,nan,nan,63.0,nan,1.80,3.47,nan,0.00,2.00,61.20,24.90,1.00
15-Mar-26 3:00:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan
15-Mar-26 3:06:00 AM AEST,nan,0.0,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
15-Mar-26 3:07:00 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
15-Mar-26 3:07:00 AM AEST,nan,nan,nan,18.00,nan,nan,nan,nan,nan,nan,nan,nan
15-Mar-26 3:07:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Mar-26 3:08:01 AM AEST,nan,nan,nan,nan,nan,nan,nan,10.58,nan,nan,nan,nan
15-Mar-26 3:08:01 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
