timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
10-Apr-23 9:00:00 AM AEST,nan,35.5,nan,nan,nan,0.43,nan,nan,nan,nan,nan,486.70
10-Apr-23 9:01:00 AM AEST,30.6,nan,13.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,490.80
10-Apr-23 9:02:00 AM AEST,nan,35.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:02:05 AM AEST,30.7,nan,13.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,497.40
10-Apr-23 9:03:05 AM AEST,nan,35.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:03:10 AM AEST,30.8,nan,13.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,493.30
10-Apr-23 9:04:15 AM AEST,30.9,nan,13.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,488.30
10-Apr-23 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,490.00
10-Apr-23 9:05:00 AM AEST,nan,nan,nan,nan,nan,nan,164.50,nan,nan,nan,nan,nan
10-Apr-23 9:05:20 AM AEST,31.0,nan,13.9,nan,nan,nan,nan,nan,nan,nan,nan,494.10
10-Apr-23 9:06:00 AM AEST,nan,35.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,495.80
10-Apr-23 9:06:25 AM AEST,31.1,nan,14.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:07:00 AM AEST,nan,nan,nan,nan,nan,nan,164.40,nan,nan,nan,nan,nan
10-Apr-23 9:07:05 AM AEST,nan,36.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,501.70
10-Apr-23 9:07:30 AM AEST,31.2,nan,14.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:08:04 AM AEST,nan,nan,nan,nan,nan,nan,164.50,nan,nan,nan,nan,nan
10-Apr-23 9:08:10 AM AEST,nan,35.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:08:32 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,509.10
10-Apr-23 9:08:35 AM AEST,31.4,nan,14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:09:08 AM AEST,nan,nan,nan,nan,nan,nan,164.40,nan,nan,nan,nan,nan
10-Apr-23 9:09:15 AM AEST,nan,35.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:09:36 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512.50
10-Apr-23 9:09:40 AM AEST,31.6,nan,14.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:10:12 AM AEST,nan,nan,nan,nan,nan,nan,164.50,nan,nan,nan,nan,nan
10-Apr-23 9:10:20 AM AEST,nan,34.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:10:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,518.30
10-Apr-23 9:10:45 AM AEST,31.5,nan,14.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:11:16 AM AEST,nan,nan,nan,nan,nan,nan,160.80,nan,nan,nan,nan,nan
10-Apr-23 9:11:25 AM AEST,nan,36.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:11:44 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,523.30
10-Apr-23 9:11:50 AM AEST,31.7,nan,14.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:12:20 AM AEST,nan,nan,nan,nan,nan,nan,160.30,nan,nan,nan,nan,nan
10-Apr-23 9:12:30 AM AEST,nan,36.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:12:30 AM AEST,nan,38.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:12:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,527.50
10-Apr-23 9:12:55 AM AEST,31.8,nan,15.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:13:24 AM AEST,nan,nan,nan,nan,nan,nan,165.80,nan,nan,nan,nan,nan
10-Apr-23 9:13:35 AM AEST,nan,39.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:13:52 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,533.30
10-Apr-23 9:14:00 AM AEST,nan,nan,15.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:14:28 AM AEST,nan,nan,nan,nan,nan,nan,256.40,nan,nan,nan,nan,nan
10-Apr-23 9:14:28 AM AEST,nan,nan,nan,nan,nan,nan,290.00,nan,nan,nan,nan,nan
10-Apr-23 9:14:40 AM AEST,nan,40.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:14:56 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,535.80
10-Apr-23 9:15:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.01,1.20,0.10,262.90,nan
10-Apr-23 9:15:05 AM AEST,nan,nan,16.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:15:32 AM AEST,nan,nan,nan,nan,nan,nan,283.60,nan,nan,nan,nan,nan
10-Apr-23 9:16:00 AM AEST,31.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,540.80
10-Apr-23 9:16:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,0.00,nan
10-Apr-23 9:16:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.00,0.00,nan,nan,nan
10-Apr-23 9:16:10 AM AEST,nan,nan,16.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
10-Apr-23 9:16:36 AM AEST,nan,nan,nan,nan,nan,nan,270.00,nan,nan,nan,nan,nan
