timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
18-Jul-22 9:00:00 AM AEST,23.7,34.2,nan,nan,nan,0.31,314.50,0.32,nan,3.20,314.50,358.30
18-Jul-22 9:01:00 AM AEST,nan,nan,7.0,nan,nan,nan,nan,nan,9.50,nan,nan,nan
18-Jul-22 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.64,nan,5.50,nan,352.40
18-Jul-22 9:01:05 AM AEST,nan,34.7,nan,nan,nan,nan,351.10,nan,nan,nan,347.00,nan
18-Jul-22 9:02:06 AM AEST,nan,nan,7.2,nan,nan,nan,nan,nan,7.10,nan,nan,nan
18-Jul-22 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.52,nan,4.90,nan,365.00
18-Jul-22 9:02:10 AM AEST,nan,35.2,nan,nan,nan,nan,353.00,nan,nan,nan,350.10,nan
18-Jul-22 9:03:12 AM AEST,nan,nan,7.4,nan,nan,nan,nan,0.46,8.30,3.00,nan,366.60
18-Jul-22 9:03:15 AM AEST,nan,34.8,nan,nan,nan,nan,310.60,nan,nan,nan,288.40,nan
18-Jul-22 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.44,nan,4.30,nan,369.20
18-Jul-22 9:04:18 AM AEST,nan,nan,7.2,nan,nan,nan,nan,nan,7.10,nan,nan,nan
18-Jul-22 9:04:20 AM AEST,nan,35.2,nan,nan,nan,nan,342.90,nan,nan,nan,341.80,nan
18-Jul-22 9:05:00 AM AEST,23.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18-Jul-22 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.17,nan,1.70,nan,372.50
18-Jul-22 9:05:24 AM AEST,nan,nan,7.4,nan,nan,nan,nan,nan,2.40,nan,nan,nan
18-Jul-22 9:05:25 AM AEST,nan,34.5,nan,nan,nan,nan,348.50,nan,nan,nan,348.60,nan
18-Jul-22 9:06:06 AM AEST,24.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18-Jul-22 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.07,nan,0.70,nan,375.80
18-Jul-22 9:06:30 AM AEST,nan,nan,7.3,nan,nan,nan,nan,nan,1.20,nan,348.70,nan
18-Jul-22 9:07:00 AM AEST,nan,34.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18-Jul-22 9:07:12 AM AEST,24.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18-Jul-22 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.06,nan,0.60,nan,378.30
18-Jul-22 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,348.60,nan
18-Jul-22 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,297.30,nan
18-Jul-22 9:07:36 AM AEST,nan,nan,7.5,nan,nan,nan,nan,nan,2.40,nan,nan,nan
18-Jul-22 9:07:36 AM AEST,nan,nan,7.5,nan,nan,nan,nan,nan,5.90,nan,nan,nan
18-Jul-22 9:08:00 AM AEST,nan,nan,nan,nan,nan,nan,291.70,nan,nan,nan,nan,nan
18-Jul-22 9:08:05 AM AEST,nan,35.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18-Jul-22 9:08:32 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.44,nan,2.90,nan,380.80
18-Jul-22 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,295.30,nan
18-Jul-22 9:08:42 AM AEST,nan,nan,8.0,nan,nan,nan,nan,nan,8.30,nan,nan,nan
18-Jul-22 9:09:05 AM AEST,nan,nan,nan,nan,nan,nan,297.80,nan,nan,nan,nan,nan
18-Jul-22 9:09:10 AM AEST,nan,36.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18-Jul-22 9:09:36 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.51,nan,4.30,nan,385.00
18-Jul-22 9:09:36 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.27,nan,2.70,nan,385.00
18-Jul-22 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,319.50,nan
18-Jul-22 9:09:48 AM AEST,nan,nan,8.4,nan,nan,nan,nan,nan,4.70,nan,nan,nan
18-Jul-22 9:10:00 AM AEST,24.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18-Jul-22 9:10:10 AM AEST,nan,nan,nan,nan,nan,nan,319.50,nan,nan,nan,nan,nan
18-Jul-22 9:10:15 AM AEST,nan,35.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18-Jul-22 9:10:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.46,nan,4.50,nan,387.40
18-Jul-22 9:10:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.46,nan,4.50,nan,392.50
18-Jul-22 9:10:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,321.20,nan
18-Jul-22 9:10:54 AM AEST,nan,nan,8.3,nan,nan,nan,nan,nan,10.60,nan,nan,nan
18-Jul-22 9:11:15 AM AEST,nan,nan,nan,nan,nan,nan,323.80,nan,nan,nan,nan,nan
