timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
29-Jan-24 9:00:00 AM AEST,nan,nan,25.9,nan,nan,nan,209.80,0.49,8.30,4.90,209.80,535.80
29-Jan-24 9:01:00 AM AEST,nan,65.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,239.40,0.46,5.90,4.00,242.40,540.80
29-Jan-24 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,274.20,0.46,5.90,4.00,242.40,540.80
29-Jan-24 9:01:05 AM AEST,nan,nan,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:01:05 AM AEST,nan,nan,25.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:02:00 AM AEST,33.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:02:04 AM AEST,nan,65.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,248.20,0.39,4.70,3.90,274.20,545.00
29-Jan-24 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,248.20,0.46,7.10,4.60,248.90,549.20
29-Jan-24 9:02:10 AM AEST,nan,nan,25.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:03:05 AM AEST,33.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:03:08 AM AEST,nan,66.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,216.90,0.29,5.90,2.40,199.80,518.30
29-Jan-24 9:04:12 AM AEST,nan,66.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,150.90,0.68,9.50,6.40,153.50,551.70
29-Jan-24 9:05:00 AM AEST,33.2,nan,26.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:05:00 AM AEST,33.2,nan,26.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:05:16 AM AEST,nan,65.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,156.10,0.62,nan,6.00,154.60,556.60
29-Jan-24 9:06:05 AM AEST,nan,nan,25.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:06:20 AM AEST,nan,66.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,205.90,0.69,nan,6.60,205.50,565.00
29-Jan-24 9:07:00 AM AEST,33.3,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
29-Jan-24 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,211.00,0.36,nan,3.60,211.00,512.50
29-Jan-24 9:08:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
29-Jan-24 9:08:32 AM AEST,nan,nan,nan,nan,nan,nan,196.30,0.38,nan,3.80,195.70,573.30
29-Jan-24 9:09:00 AM AEST,nan,66.3,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:09:00 AM AEST,nan,66.3,26.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:09:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
29-Jan-24 9:09:36 AM AEST,nan,nan,nan,nan,nan,nan,191.40,0.25,nan,2.50,191.40,583.30
29-Jan-24 9:10:00 AM AEST,33.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:10:00 AM AEST,33.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:10:04 AM AEST,nan,66.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:10:04 AM AEST,nan,67.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:10:05 AM AEST,nan,nan,26.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:10:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
29-Jan-24 9:10:40 AM AEST,nan,nan,nan,nan,nan,nan,185.70,0.35,nan,3.50,183.20,598.30
29-Jan-24 9:11:08 AM AEST,nan,65.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:11:10 AM AEST,nan,nan,26.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:11:44 AM AEST,nan,nan,nan,nan,nan,nan,190.50,0.49,nan,4.80,190.30,616.70
29-Jan-24 9:12:12 AM AEST,nan,65.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:12:15 AM AEST,nan,nan,26.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:12:48 AM AEST,nan,nan,nan,nan,nan,nan,216.80,0.48,nan,4.70,215.80,636.70
29-Jan-24 9:13:16 AM AEST,nan,65.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:13:52 AM AEST,nan,nan,nan,nan,nan,nan,199.70,0.38,nan,3.80,199.90,474.10
29-Jan-24 9:14:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
29-Jan-24 9:14:20 AM AEST,nan,65.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:14:56 AM AEST,nan,nan,nan,nan,nan,nan,173.30,0.70,nan,6.30,172.60,511.70
29-Jan-24 9:15:00 AM AEST,33.5,nan,26.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:15:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
29-Jan-24 9:15:24 AM AEST,nan,64.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:16:00 AM AEST,nan,nan,nan,nan,nan,nan,183.50,0.57,nan,5.30,182.10,650.80
29-Jan-24 9:16:00 AM AEST,nan,nan,nan,nan,nan,nan,180.90,0.43,nan,4.00,180.60,659.10
29-Jan-24 9:16:05 AM AEST,33.4,nan,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:16:05 AM AEST,33.4,nan,25.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:16:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
29-Jan-24 9:16:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
29-Jan-24 9:16:28 AM AEST,nan,65.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:17:04 AM AEST,nan,nan,nan,nan,nan,nan,209.50,0.69,nan,6.80,208.50,661.70
29-Jan-24 9:17:10 AM AEST,33.5,nan,26.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:17:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
29-Jan-24 9:17:32 AM AEST,nan,65.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:18:08 AM AEST,nan,nan,nan,nan,nan,nan,201.90,0.54,nan,5.30,201.20,674.90
29-Jan-24 9:18:15 AM AEST,nan,nan,26.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:18:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
29-Jan-24 9:18:36 AM AEST,nan,64.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:19:00 AM AEST,33.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:19:12 AM AEST,nan,nan,nan,nan,nan,nan,180.30,0.75,nan,7.30,177.50,689.20
29-Jan-24 9:19:20 AM AEST,nan,nan,25.9,nan,nan,nan,nan,nan,11.80,nan,nan,nan
29-Jan-24 9:19:40 AM AEST,nan,64.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:20:05 AM AEST,33.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:20:16 AM AEST,nan,nan,nan,nan,nan,nan,191.90,0.68,nan,6.60,189.00,710.80
29-Jan-24 9:20:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
29-Jan-24 9:20:44 AM AEST,nan,64.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:21:00 AM AEST,nan,nan,25.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:21:10 AM AEST,33.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:21:20 AM AEST,nan,nan,nan,nan,nan,nan,200.20,0.28,nan,2.80,200.20,736.60
29-Jan-24 9:21:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
29-Jan-24 9:21:48 AM AEST,nan,65.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:22:05 AM AEST,nan,nan,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:22:15 AM AEST,33.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:22:24 AM AEST,nan,nan,nan,nan,nan,nan,206.70,0.30,nan,3.00,208.60,729.20
29-Jan-24 9:22:52 AM AEST,nan,65.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:23:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
29-Jan-24 9:23:10 AM AEST,nan,nan,26.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:23:20 AM AEST,33.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:23:28 AM AEST,nan,nan,nan,nan,nan,nan,237.60,0.38,nan,1.90,242.60,758.20
29-Jan-24 9:23:56 AM AEST,nan,66.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:24:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
29-Jan-24 9:24:15 AM AEST,nan,nan,26.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:24:25 AM AEST,33.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:24:32 AM AEST,nan,nan,nan,nan,nan,nan,193.00,0.59,nan,5.50,197.30,762.50
29-Jan-24 9:25:00 AM AEST,nan,66.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:25:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,15.40,nan,nan,nan
29-Jan-24 9:25:30 AM AEST,33.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:25:36 AM AEST,nan,nan,nan,nan,nan,nan,195.80,0.66,nan,6.00,185.30,753.30
29-Jan-24 9:26:04 AM AEST,nan,65.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:26:04 AM AEST,nan,64.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:26:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,14.20,nan,nan,nan
29-Jan-24 9:26:35 AM AEST,33.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:26:40 AM AEST,nan,nan,nan,nan,nan,nan,185.40,1.05,nan,10.30,183.60,559.10
29-Jan-24 9:27:00 AM AEST,nan,nan,26.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:27:08 AM AEST,nan,64.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:27:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
29-Jan-24 9:27:40 AM AEST,33.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:27:44 AM AEST,nan,nan,nan,nan,nan,nan,203.20,0.67,nan,6.70,202.50,525.80
29-Jan-24 9:28:05 AM AEST,nan,nan,25.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:28:12 AM AEST,nan,65.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:28:48 AM AEST,nan,nan,nan,nan,nan,nan,219.80,0.57,nan,5.50,220.20,696.60
29-Jan-24 9:29:10 AM AEST,nan,nan,26.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:29:16 AM AEST,nan,65.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:29:52 AM AEST,nan,nan,nan,nan,nan,nan,194.40,0.86,nan,8.30,196.20,710.80
29-Jan-24 9:30:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,13.00,nan,nan,nan
29-Jan-24 9:30:20 AM AEST,nan,66.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:30:56 AM AEST,nan,nan,nan,nan,nan,nan,200.60,0.99,nan,9.50,201.60,726.70
29-Jan-24 9:30:56 AM AEST,nan,nan,nan,nan,nan,nan,181.70,0.78,nan,7.50,181.50,740.70
29-Jan-24 9:31:00 AM AEST,33.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:31:00 AM AEST,33.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:31:24 AM AEST,nan,66.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:32:00 AM AEST,nan,nan,nan,nan,nan,nan,219.50,0.53,8.30,5.10,218.20,763.30
29-Jan-24 9:32:05 AM AEST,33.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:32:28 AM AEST,nan,66.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:33:00 AM AEST,nan,nan,26.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:33:04 AM AEST,nan,nan,nan,nan,nan,nan,199.50,0.40,5.90,3.80,196.50,790.00
29-Jan-24 9:33:10 AM AEST,33.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:33:32 AM AEST,nan,67.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:34:05 AM AEST,nan,nan,26.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:34:08 AM AEST,nan,nan,nan,nan,nan,nan,213.90,0.55,7.10,5.20,213.20,679.90
29-Jan-24 9:34:15 AM AEST,33.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:34:36 AM AEST,nan,66.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:35:12 AM AEST,nan,nan,nan,nan,nan,nan,188.30,0.44,nan,4.40,188.60,311.70
29-Jan-24 9:35:40 AM AEST,nan,65.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:36:16 AM AEST,nan,nan,nan,nan,nan,nan,144.70,0.46,nan,4.30,142.50,266.60
29-Jan-24 9:36:44 AM AEST,nan,65.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:37:00 AM AEST,33.6,nan,26.2,nan,nan,nan,nan,nan,10.60,nan,nan,nan
29-Jan-24 9:37:00 AM AEST,33.6,nan,26.3,nan,nan,nan,nan,nan,10.60,nan,nan,nan
29-Jan-24 9:37:20 AM AEST,nan,nan,nan,nan,nan,nan,204.50,0.70,nan,6.60,206.20,285.00
29-Jan-24 9:37:48 AM AEST,nan,65.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:38:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
29-Jan-24 9:38:05 AM AEST,33.5,nan,26.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:38:24 AM AEST,nan,nan,nan,nan,nan,nan,207.30,0.69,nan,6.70,205.20,294.20
29-Jan-24 9:39:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
29-Jan-24 9:39:10 AM AEST,33.4,nan,26.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:39:28 AM AEST,nan,nan,nan,nan,nan,nan,211.50,0.54,nan,5.40,211.50,259.10
29-Jan-24 9:40:00 AM AEST,nan,65.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:40:00 AM AEST,nan,66.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:40:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
29-Jan-24 9:40:15 AM AEST,33.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:40:32 AM AEST,nan,nan,nan,nan,nan,nan,246.40,0.33,nan,2.40,244.00,442.50
29-Jan-24 9:41:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
29-Jan-24 9:41:20 AM AEST,33.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:41:36 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.37,nan,2.10,185.00,732.40
29-Jan-24 9:42:00 AM AEST,nan,66.2,26.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:42:00 AM AEST,nan,66.0,26.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:42:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
29-Jan-24 9:42:25 AM AEST,33.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:42:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.56,nan,5.20,195.10,791.70
29-Jan-24 9:43:00 AM AEST,nan,nan,nan,nan,nan,nan,189.40,nan,nan,nan,nan,nan
29-Jan-24 9:43:05 AM AEST,nan,nan,26.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:43:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
29-Jan-24 9:43:30 AM AEST,33.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:43:44 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.52,nan,5.00,182.10,785.80
29-Jan-24 9:44:00 AM AEST,nan,66.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:44:04 AM AEST,nan,nan,nan,nan,nan,nan,177.30,nan,nan,nan,nan,nan
29-Jan-24 9:44:10 AM AEST,nan,nan,26.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:44:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.60,nan,5.90,218.30,789.10
29-Jan-24 9:45:00 AM AEST,33.7,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
29-Jan-24 9:45:04 AM AEST,nan,66.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:45:04 AM AEST,nan,66.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:45:08 AM AEST,nan,nan,nan,nan,nan,nan,220.50,nan,nan,nan,nan,nan
29-Jan-24 9:45:08 AM AEST,nan,nan,nan,nan,nan,nan,203.80,nan,nan,nan,nan,nan
29-Jan-24 9:45:15 AM AEST,nan,nan,26.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:45:52 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.48,nan,4.70,202.90,774.20
29-Jan-24 9:45:52 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.52,nan,5.20,209.10,766.60
29-Jan-24 9:46:05 AM AEST,33.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29-Jan-24 9:46:12 AM AEST,nan,nan,nan,nan,nan,nan,209.30,nan,nan,nan,nan,nan
29-Jan-24 9:46:56 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.49,nan,4.80,216.60,697.50
29-Jan-24 9:47:00 AM AEST,nan,66.3,26.7,nan,nan,nan,nan,nan,8.30,nan,nan,nan
29-Jan-24 9:47:16 AM AEST,nan,nan,nan,nan,nan,nan,217.10,nan,nan,nan,nan,nan
