timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
02-Jun-25 9:00:00 AM AEST,nan,nan,nan,nan,nan,0.30,nan,nan,nan,nan,nan,nan
02-Jun-25 9:01:00 AM AEST,27.9,72.7,22.7,nan,nan,nan,287.50,0.19,3.50,1.90,286.90,339.10
02-Jun-25 9:01:00 AM AEST,27.9,71.5,22.4,nan,nan,nan,284.50,0.08,2.40,0.80,284.50,342.50
02-Jun-25 9:02:00 AM AEST,nan,71.8,nan,nan,nan,nan,nan,0.00,nan,0.00,0.00,345.80
02-Jun-25 9:02:04 AM AEST,nan,nan,22.2,nan,nan,nan,nan,nan,0.00,nan,nan,nan
02-Jun-25 9:03:00 AM AEST,28.0,72.5,nan,nan,nan,nan,nan,0.01,nan,0.10,284.00,348.30
02-Jun-25 9:03:08 AM AEST,nan,nan,22.4,nan,nan,nan,nan,nan,1.20,nan,nan,nan
02-Jun-25 9:04:00 AM AEST,nan,72.3,nan,nan,nan,nan,286.70,0.19,nan,1.90,289.80,350.00
02-Jun-25 9:04:05 AM AEST,28.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Jun-25 9:04:12 AM AEST,nan,nan,22.6,nan,nan,nan,nan,nan,4.70,nan,nan,nan
02-Jun-25 9:05:00 AM AEST,nan,72.0,nan,nan,nan,nan,326.30,0.37,nan,3.70,322.30,352.40
02-Jun-25 9:05:10 AM AEST,28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Jun-25 9:05:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
02-Jun-25 9:06:00 AM AEST,nan,71.7,22.5,nan,nan,nan,330.90,0.52,nan,5.00,329.30,354.20
02-Jun-25 9:06:15 AM AEST,27.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Jun-25 9:06:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
02-Jun-25 9:07:00 AM AEST,nan,71.3,nan,nan,nan,nan,344.60,0.19,nan,1.90,344.70,356.60
02-Jun-25 9:07:04 AM AEST,nan,nan,22.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Jun-25 9:07:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
02-Jun-25 9:07:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
02-Jun-25 9:08:00 AM AEST,nan,71.2,nan,nan,nan,nan,336.30,0.40,nan,4.00,335.50,358.30
02-Jun-25 9:08:08 AM AEST,nan,nan,22.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Jun-25 9:08:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
02-Jun-25 9:09:00 AM AEST,nan,nan,nan,nan,nan,nan,325.80,0.19,nan,1.90,324.10,360.80
02-Jun-25 9:09:32 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,2.40,nan,nan,nan
02-Jun-25 9:10:00 AM AEST,28.0,71.3,nan,nan,nan,nan,312.00,0.02,nan,0.20,311.90,364.20
02-Jun-25 9:10:36 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
02-Jun-25 9:11:00 AM AEST,nan,70.5,22.3,nan,nan,nan,303.20,0.50,nan,5.00,302.60,365.00
02-Jun-25 9:11:05 AM AEST,27.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Jun-25 9:11:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
02-Jun-25 9:12:00 AM AEST,nan,70.3,nan,nan,nan,nan,315.40,0.26,nan,2.60,314.50,368.30
02-Jun-25 9:12:04 AM AEST,nan,nan,22.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Jun-25 9:12:44 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
02-Jun-25 9:13:00 AM AEST,28.0,70.7,nan,nan,nan,nan,344.60,0.31,nan,2.80,353.00,370.00
02-Jun-25 9:13:08 AM AEST,nan,nan,22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
02-Jun-25 9:13:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
02-Jun-25 9:14:00 AM AEST,nan,70.0,nan,nan,nan,nan,343.40,0.62,nan,5.80,344.90,371.60
02-Jun-25 9:14:05 AM AEST,27.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
