timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
06-Sep-21 9:00:00 AM AEST,25.5,55.2,15.9,nan,nan,0.32,321.90,0.91,15.40,8.60,322.20,385.00
06-Sep-21 9:00:00 AM AEST,25.5,55.2,15.9,nan,nan,0.37,328.10,1.02,15.40,9.60,329.70,544.10
06-Sep-21 9:01:04 AM AEST,nan,55.3,nan,nan,nan,nan,nan,0.83,nan,nan,300.50,nan
06-Sep-21 9:01:05 AM AEST,nan,nan,15.8,nan,nan,nan,297.00,nan,nan,7.70,nan,558.30
06-Sep-21 9:02:00 AM AEST,25.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Sep-21 9:02:08 AM AEST,nan,55.2,nan,nan,nan,nan,nan,0.54,nan,nan,284.60,nan
06-Sep-21 9:02:10 AM AEST,nan,nan,15.9,nan,nan,nan,294.70,nan,nan,5.00,nan,569.10
06-Sep-21 9:03:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
06-Sep-21 9:03:12 AM AEST,nan,55.3,nan,nan,nan,nan,nan,0.88,nan,nan,315.00,nan
06-Sep-21 9:03:15 AM AEST,nan,nan,16.0,nan,nan,nan,310.80,nan,nan,7.70,nan,574.20
06-Sep-21 9:04:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,13.00,nan,nan,nan
06-Sep-21 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.80,nan,nan,322.80,nan
06-Sep-21 9:04:20 AM AEST,nan,nan,16.1,nan,nan,nan,322.40,nan,nan,7.60,nan,578.30
06-Sep-21 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.83,nan,nan,351.90,nan
06-Sep-21 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,352.00,nan,nan,6.80,nan,590.80
06-Sep-21 9:06:00 AM AEST,25.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Sep-21 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.84,nan,nan,325.10,nan
06-Sep-21 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,326.00,nan,nan,6.30,nan,616.70
06-Sep-21 9:07:00 AM AEST,nan,55.5,16.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Sep-21 9:07:05 AM AEST,25.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Sep-21 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.94,nan,nan,321.40,nan
06-Sep-21 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,318.50,nan,nan,8.90,nan,650.80
06-Sep-21 9:08:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,17.80,nan,nan,nan
06-Sep-21 9:08:04 AM AEST,nan,55.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Sep-21 9:08:04 AM AEST,nan,55.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Sep-21 9:08:05 AM AEST,nan,nan,16.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Sep-21 9:08:05 AM AEST,nan,nan,16.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Sep-21 9:08:10 AM AEST,25.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Sep-21 9:08:32 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.80,nan,nan,336.10,nan
06-Sep-21 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,335.60,nan,nan,6.50,nan,688.30
06-Sep-21 9:09:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
06-Sep-21 9:09:15 AM AEST,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Sep-21 9:09:36 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.31,nan,nan,332.50,nan
06-Sep-21 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,333.00,nan,nan,3.10,nan,634.90
