timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
30-Sep-24 9:00:00 AM AEST,0.0,0.0,nan,0.00,nan,nan,21.30,2.13,nan,nan,nan,0.00
30-Sep-24 9:02:35 AM AEST,6.4,75.9,nan,6553.10,nan,nan,1.90,10.37,nan,nan,nan,1.00
30-Sep-24 9:04:00 AM AEST,nan,nan,52.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
30-Sep-24 9:06:00 AM AEST,nan,nan,nan,nan,337.20,3.37,nan,nan,2.90,2.90,337.20,nan
30-Sep-24 9:06:34 AM AEST,nan,nan,46.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
30-Sep-24 9:08:34 AM AEST,nan,nan,nan,nan,nan,3.23,nan,nan,337.20,nan,27.20,nan
30-Sep-24 9:08:34 AM AEST,nan,nan,nan,nan,nan,3.37,nan,nan,4.10,nan,2.90,nan
30-Sep-24 9:08:35 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,nan,52.80,nan,nan
30-Sep-24 9:08:35 AM AEST,nan,nan,nan,nan,2.90,nan,nan,nan,nan,2.90,nan,nan
30-Sep-24 9:09:08 AM AEST,nan,nan,337.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
30-Sep-24 9:11:08 AM AEST,nan,nan,nan,nan,nan,3.23,nan,nan,337.20,nan,27.20,nan
30-Sep-24 9:11:10 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,nan,52.80,nan,nan
30-Sep-24 9:11:42 AM AEST,nan,nan,46.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
30-Sep-24 9:14:00 AM AEST,21.3,94.8,nan,nan,nan,nan,75.90,0.19,nan,nan,nan,nan
30-Sep-24 9:16:35 AM AEST,6.4,75.9,nan,nan,nan,nan,1.90,nan,nan,nan,nan,nan
30-Sep-24 9:18:00 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,0.00
30-Sep-24 9:19:10 AM AEST,0.0,0.0,nan,nan,nan,nan,21.30,nan,nan,nan,nan,nan
30-Sep-24 9:20:00 AM AEST,nan,nan,20.4,nan,6.40,65.53,nan,2.13,3.50,1.90,75.90,nan
30-Sep-24 9:20:00 AM AEST,nan,nan,20.4,nan,6.40,65.53,nan,0.19,3.50,1.90,75.90,nan
30-Sep-24 9:21:45 AM AEST,21.3,94.8,nan,nan,nan,nan,75.90,nan,nan,nan,nan,nan
30-Sep-24 9:22:34 AM AEST,nan,nan,46.3,nan,nan,3.23,nan,nan,337.20,nan,27.20,nan
30-Sep-24 9:22:35 AM AEST,nan,nan,nan,nan,2.80,nan,nan,7.59,nan,52.80,nan,nan
30-Sep-24 9:24:20 AM AEST,103.7,14.9,nan,nan,nan,nan,14.90,nan,nan,nan,nan,nan
30-Sep-24 9:25:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,1.90,nan,75.90,nan
30-Sep-24 9:25:10 AM AEST,nan,nan,nan,nan,6.40,nan,nan,5.00,nan,1.90,nan,nan
30-Sep-24 9:26:00 AM AEST,nan,nan,nan,103.70,nan,nan,nan,nan,nan,nan,nan,103.70
30-Sep-24 9:26:55 AM AEST,6.4,75.9,nan,nan,nan,nan,1.90,nan,nan,nan,nan,nan
30-Sep-24 9:27:42 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.10,nan,4.10,nan
30-Sep-24 9:27:45 AM AEST,nan,nan,nan,nan,2.90,nan,nan,10.37,nan,4.10,nan,nan
30-Sep-24 9:28:00 AM AEST,nan,nan,337.2,nan,nan,0.03,nan,nan,nan,nan,nan,nan
30-Sep-24 9:28:35 AM AEST,nan,nan,nan,6553.10,nan,nan,nan,nan,nan,nan,nan,1.00
30-Sep-24 9:30:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,337.20,nan,27.20,nan
30-Sep-24 9:30:20 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,nan,52.80,nan,nan
30-Sep-24 9:30:34 AM AEST,nan,nan,46.3,nan,nan,3.23,nan,nan,nan,nan,nan,nan
30-Sep-24 9:34:00 AM AEST,0.0,0.0,nan,0.00,nan,nan,0.00,2.13,nan,nan,nan,0.00
30-Sep-24 9:34:00 AM AEST,21.3,94.8,nan,0.00,nan,nan,75.90,0.19,nan,nan,nan,0.00
30-Sep-24 9:36:00 AM AEST,nan,nan,20.4,nan,6.40,65.53,nan,nan,3.50,1.90,75.90,nan
30-Sep-24 9:36:00 AM AEST,nan,nan,337.2,nan,2.90,3.37,nan,nan,4.10,2.90,2.90,nan
30-Sep-24 9:36:35 AM AEST,6.4,75.9,nan,6553.10,nan,nan,1.90,10.37,nan,nan,nan,1.00
30-Sep-24 9:38:34 AM AEST,nan,nan,46.3,nan,nan,3.23,nan,nan,337.20,nan,27.20,nan
30-Sep-24 9:38:35 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,nan,52.80,nan,nan
30-Sep-24 9:42:00 AM AEST,0.0,0.0,nan,0.00,nan,nan,21.30,2.13,nan,nan,nan,0.00
30-Sep-24 9:44:00 AM AEST,nan,nan,20.4,nan,6.40,65.53,nan,nan,75.90,75.90,75.90,nan
30-Sep-24 9:44:35 AM AEST,103.7,103.7,nan,3.50,nan,nan,103.70,1.49,nan,nan,nan,3.50
30-Sep-24 9:46:34 AM AEST,nan,nan,52.8,nan,nan,3.37,nan,nan,2.90,nan,337.20,nan
30-Sep-24 9:46:34 AM AEST,nan,nan,4.1,nan,nan,0.15,nan,nan,2.90,nan,20.40,nan
30-Sep-24 9:46:35 AM AEST,nan,nan,nan,nan,337.20,nan,nan,nan,nan,2.90,nan,nan
30-Sep-24 9:46:35 AM AEST,nan,nan,nan,nan,14.70,nan,nan,nan,nan,2.90,nan,nan
30-Sep-24 9:47:10 AM AEST,6.4,75.9,nan,6553.10,nan,nan,1.90,10.37,nan,nan,nan,1.00
30-Sep-24 9:47:10 AM AEST,6.4,75.9,nan,6553.10,nan,nan,1.90,10.37,nan,nan,nan,6553.10
30-Sep-24 9:49:08 AM AEST,nan,nan,322.8,nan,nan,0.03,nan,nan,20.40,nan,nan,nan
30-Sep-24 9:49:10 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,nan,20.40,nan,nan
30-Sep-24 9:49:10 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,nan,52.80,nan,nan
30-Sep-24 9:49:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00
30-Sep-24 9:50:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.20,nan
30-Sep-24 9:51:42 AM AEST,nan,nan,46.3,nan,nan,3.23,nan,nan,337.20,nan,nan,nan
30-Sep-24 9:56:00 AM AEST,50.0,50.0,nan,14.90,nan,nan,50.00,1.39,3.50,1.90,75.90,14.90
30-Sep-24 9:58:00 AM AEST,nan,nan,14.7,nan,20.40,0.20,nan,nan,nan,nan,nan,nan
30-Sep-24 9:58:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,1.00,nan,20.40,nan
30-Sep-24 9:58:35 AM AEST,6.4,75.9,nan,6.40,nan,nan,1.90,10.37,nan,1.00,nan,6.40
30-Sep-24 10:00:34 AM AEST,nan,nan,322.8,nan,nan,0.03,nan,nan,nan,nan,nan,nan
30-Sep-24 10:00:35 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,nan,nan,nan,nan
30-Sep-24 10:01:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,337.20,nan,27.20,nan
30-Sep-24 10:01:10 AM AEST,nan,nan,nan,6553.10,nan,nan,nan,nan,nan,52.80,nan,1.00
30-Sep-24 10:03:08 AM AEST,nan,nan,27.2,nan,nan,0.53,nan,nan,nan,nan,nan,nan
30-Sep-24 10:03:08 AM AEST,nan,nan,20.4,nan,nan,65.53,nan,nan,nan,nan,nan,nan
30-Sep-24 10:03:10 AM AEST,nan,nan,nan,nan,52.80,nan,nan,nan,nan,nan,nan,nan
30-Sep-24 10:03:10 AM AEST,nan,nan,nan,nan,6.40,nan,nan,nan,nan,nan,nan,nan
30-Sep-24 10:03:42 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,337.20,nan
30-Sep-24 10:03:42 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,75.90,nan
30-Sep-24 10:03:45 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,337.20,nan,0.00
30-Sep-24 10:03:45 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,1.90,nan,0.00
30-Sep-24 10:04:00 AM AEST,21.3,94.8,nan,nan,nan,nan,75.90,0.19,nan,nan,nan,nan
30-Sep-24 10:04:00 AM AEST,21.3,94.8,nan,nan,nan,nan,94.80,7.59,nan,nan,nan,nan
30-Sep-24 10:05:42 AM AEST,nan,nan,46.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
30-Sep-24 10:05:42 AM AEST,nan,nan,20.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
30-Sep-24 10:06:20 AM AEST,nan,nan,nan,13.90,nan,nan,nan,nan,nan,nan,nan,13.90
30-Sep-24 10:06:35 AM AEST,0.0,0.0,nan,nan,nan,nan,75.90,0.19,nan,nan,nan,nan
30-Sep-24 10:06:35 AM AEST,0.0,0.0,nan,nan,nan,nan,0.00,0.00,nan,nan,nan,nan
30-Sep-24 10:08:00 AM AEST,nan,nan,nan,nan,1.00,0.01,nan,nan,6553.10,6553.10,6553.10,nan
30-Sep-24 10:08:55 AM AEST,nan,nan,nan,75.90,nan,nan,nan,nan,nan,nan,nan,75.90
30-Sep-24 10:09:10 AM AEST,1.9,1.9,nan,nan,nan,nan,1.90,10.37,nan,nan,nan,nan
30-Sep-24 10:10:00 AM AEST,nan,nan,52.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
30-Sep-24 10:10:34 AM AEST,nan,nan,nan,nan,nan,3.37,nan,nan,2.90,nan,337.20,nan
30-Sep-24 10:10:35 AM AEST,nan,nan,nan,nan,337.20,nan,nan,nan,nan,2.90,nan,nan
30-Sep-24 10:11:30 AM AEST,nan,nan,nan,6553.10,nan,nan,nan,nan,nan,nan,nan,1.00
30-Sep-24 10:11:30 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,0.00
30-Sep-24 10:11:45 AM AEST,6.4,75.9,nan,nan,nan,nan,75.90,0.19,nan,nan,nan,nan
30-Sep-24 10:11:45 AM AEST,21.3,94.8,nan,nan,nan,nan,75.90,0.19,nan,nan,nan,nan
30-Sep-24 10:12:34 AM AEST,nan,nan,20.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
30-Sep-24 10:12:34 AM AEST,nan,nan,46.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
30-Sep-24 10:13:08 AM AEST,nan,nan,nan,nan,nan,65.53,nan,nan,3.50,nan,75.90,nan
30-Sep-24 10:13:08 AM AEST,nan,nan,nan,nan,nan,3.23,nan,nan,337.20,nan,27.20,nan
30-Sep-24 10:13:10 AM AEST,nan,nan,nan,nan,6.40,nan,nan,nan,nan,1.90,nan,nan
30-Sep-24 10:13:10 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,nan,52.80,nan,nan
30-Sep-24 10:13:10 AM AEST,nan,nan,nan,nan,6.40,nan,nan,nan,nan,1.90,nan,nan
30-Sep-24 10:14:05 AM AEST,nan,nan,nan,6553.10,nan,nan,nan,nan,nan,nan,nan,1.00
30-Sep-24 10:14:05 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,0.00
30-Sep-24 10:14:20 AM AEST,6.4,75.9,nan,nan,nan,nan,1.90,10.37,nan,nan,nan,nan
30-Sep-24 10:14:20 AM AEST,21.3,94.8,nan,nan,nan,nan,75.90,0.19,nan,nan,nan,nan
30-Sep-24 10:14:20 AM AEST,21.3,94.8,nan,nan,nan,nan,75.90,7.59,nan,nan,nan,nan
30-Sep-24 10:15:08 AM AEST,nan,nan,20.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
30-Sep-24 10:15:08 AM AEST,nan,nan,46.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
30-Sep-24 10:15:42 AM AEST,nan,nan,nan,nan,nan,65.53,nan,nan,3.50,nan,75.90,nan
30-Sep-24 10:15:42 AM AEST,nan,nan,nan,nan,nan,3.23,nan,nan,1.90,nan,75.90,nan
30-Sep-24 10:16:40 AM AEST,nan,nan,nan,103.70,nan,nan,nan,nan,nan,nan,nan,103.70
30-Sep-24 10:16:55 AM AEST,103.7,14.9,nan,nan,nan,nan,14.90,5.00,nan,nan,nan,nan
30-Sep-24 10:18:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,337.20,nan,27.20,nan
30-Sep-24 10:19:15 AM AEST,nan,nan,nan,6553.10,nan,nan,nan,nan,nan,nan,nan,1.00
30-Sep-24 10:19:30 AM AEST,6.4,75.9,nan,nan,nan,nan,1.90,10.37,nan,nan,nan,nan
30-Sep-24 10:20:00 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,nan,52.80,nan,nan
30-Sep-24 10:21:50 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,0.00
30-Sep-24 10:22:00 AM AEST,nan,nan,20.4,nan,nan,65.53,nan,nan,3.50,nan,75.90,nan
30-Sep-24 10:22:05 AM AEST,21.3,94.8,nan,nan,nan,nan,75.90,0.19,nan,nan,nan,nan
30-Sep-24 10:22:35 AM AEST,nan,nan,nan,nan,6.40,nan,nan,nan,nan,1.90,nan,nan
30-Sep-24 10:22:35 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,nan,1.90,nan,nan
30-Sep-24 10:24:25 AM AEST,nan,nan,nan,6553.10,nan,nan,nan,nan,nan,nan,nan,1.00
30-Sep-24 10:24:25 AM AEST,nan,nan,nan,13.90,nan,nan,nan,nan,nan,nan,nan,13.90
30-Sep-24 10:24:34 AM AEST,nan,nan,46.3,nan,nan,3.23,nan,nan,337.20,nan,27.20,nan
30-Sep-24 10:24:34 AM AEST,nan,nan,20.4,nan,nan,65.53,nan,nan,3.50,nan,75.90,nan
30-Sep-24 10:24:40 AM AEST,6.4,75.9,nan,nan,nan,nan,1.90,10.37,nan,nan,nan,nan
30-Sep-24 10:24:40 AM AEST,0.0,0.0,nan,nan,nan,nan,0.00,0.00,nan,nan,nan,nan
30-Sep-24 10:25:10 AM AEST,nan,nan,nan,nan,6.40,nan,nan,nan,nan,52.80,nan,nan
30-Sep-24 10:25:10 AM AEST,nan,nan,nan,nan,6.40,nan,nan,nan,nan,1.90,nan,nan
30-Sep-24 10:27:00 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,0.00
30-Sep-24 10:27:15 AM AEST,21.3,94.8,nan,nan,nan,nan,75.90,0.19,nan,nan,nan,nan
30-Sep-24 10:27:45 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,nan,52.80,nan,nan
30-Sep-24 10:28:00 AM AEST,nan,nan,46.3,nan,nan,3.23,nan,nan,nan,nan,27.20,nan
30-Sep-24 10:29:50 AM AEST,0.0,0.0,nan,nan,nan,nan,21.30,2.13,nan,nan,nan,nan
30-Sep-24 10:30:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,337.20,nan,nan,nan
30-Sep-24 10:30:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,6.40,nan,nan,nan
30-Sep-24 10:30:20 AM AEST,nan,nan,nan,nan,6553.10,nan,nan,nan,nan,6.40,nan,nan
30-Sep-24 10:30:34 AM AEST,nan,nan,20.4,nan,nan,65.53,nan,nan,nan,nan,6553.10,nan
30-Sep-24 10:32:00 AM AEST,nan,nan,nan,1.90,nan,nan,nan,nan,nan,nan,nan,1.90
30-Sep-24 10:32:25 AM AEST,1.9,3.5,nan,nan,nan,nan,3.50,10.37,nan,nan,nan,nan
30-Sep-24 10:32:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,2.90,nan,nan,nan
30-Sep-24 10:32:55 AM AEST,nan,nan,nan,nan,337.20,nan,nan,nan,nan,2.90,nan,nan
30-Sep-24 10:33:08 AM AEST,nan,nan,52.8,nan,nan,3.37,nan,nan,nan,nan,337.20,nan
30-Sep-24 10:34:35 AM AEST,nan,nan,nan,6553.10,nan,nan,nan,nan,nan,nan,nan,1.00
30-Sep-24 10:34:35 AM AEST,nan,nan,nan,6553.10,nan,nan,nan,nan,nan,nan,nan,6553.10
30-Sep-24 10:35:00 AM AEST,6.4,75.9,nan,nan,nan,nan,1.90,nan,nan,nan,nan,nan
30-Sep-24 10:35:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,20.40,nan,nan,nan
30-Sep-24 10:35:30 AM AEST,nan,nan,nan,nan,14.70,nan,nan,nan,nan,20.40,nan,nan
30-Sep-24 10:35:42 AM AEST,nan,nan,4.1,nan,nan,0.15,nan,nan,nan,nan,20.40,nan
30-Sep-24 10:37:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00
30-Sep-24 10:37:42 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,337.20,nan,nan,nan
30-Sep-24 10:38:05 AM AEST,nan,nan,nan,nan,2.80,nan,nan,nan,nan,52.80,nan,nan
30-Sep-24 10:38:16 AM AEST,nan,nan,322.8,nan,nan,0.03,nan,nan,nan,nan,27.20,nan
30-Sep-24 10:40:50 AM AEST,nan,nan,46.3,nan,nan,3.23,nan,nan,nan,nan,nan,nan
30-Sep-24 10:44:00 AM AEST,50.0,13.9,nan,50.00,nan,nan,13.90,0.00,3.50,1.90,nan,50.00
30-Sep-24 10:46:00 AM AEST,nan,nan,14.7,nan,20.40,0.20,nan,nan,nan,nan,20.40,nan
30-Sep-24 10:46:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,1.00,nan,nan,nan
30-Sep-24 10:46:35 AM AEST,6.4,75.9,nan,6.40,nan,nan,1.90,10.37,nan,1.00,nan,6.40
30-Sep-24 10:48:34 AM AEST,nan,nan,27.2,nan,nan,0.27,nan,nan,nan,nan,52.80,nan
30-Sep-24 10:48:35 AM AEST,nan,nan,nan,nan,52.80,nan,nan,nan,nan,nan,nan,nan
30-Sep-24 10:49:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,337.20,nan,nan,nan
