timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
22-Nov-21 9:00:00 AM AEST,30.8,49.2,18.9,nan,nan,0.59,nan,nan,nan,nan,nan,743.30
22-Nov-21 9:01:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.17,4.70,1.70,nan,nan
22-Nov-21 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,743.20
22-Nov-21 9:02:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288.80,nan
22-Nov-21 9:02:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288.10,nan
22-Nov-21 9:02:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.40,nan,nan,nan,nan
22-Nov-21 9:02:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.41,nan,nan,nan,nan
22-Nov-21 9:02:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,4.00,nan,nan
22-Nov-21 9:02:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,4.10,nan,nan
22-Nov-21 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,736.70
22-Nov-21 9:03:00 AM AEST,nan,49.0,nan,nan,nan,nan,288.10,nan,nan,nan,nan,nan
22-Nov-21 9:03:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,287.90,nan
22-Nov-21 9:03:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.22,nan,nan,nan,nan
22-Nov-21 9:03:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,2.20,nan,nan
22-Nov-21 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,731.70
22-Nov-21 9:04:00 AM AEST,nan,nan,18.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-Nov-21 9:04:05 AM AEST,nan,49.2,nan,nan,nan,nan,288.00,nan,nan,nan,nan,nan
22-Nov-21 9:04:05 AM AEST,nan,49.8,nan,nan,nan,nan,288.40,nan,nan,nan,nan,nan
22-Nov-21 9:04:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288.30,nan
22-Nov-21 9:04:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.37,nan,nan,nan,nan
22-Nov-21 9:04:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,3.70,nan,nan
22-Nov-21 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,729.90
22-Nov-21 9:05:00 AM AEST,30.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-Nov-21 9:05:05 AM AEST,nan,nan,18.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-Nov-21 9:05:05 AM AEST,nan,nan,19.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-Nov-21 9:05:10 AM AEST,nan,nan,nan,nan,nan,nan,288.50,nan,nan,nan,nan,nan
22-Nov-21 9:05:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288.60,nan
22-Nov-21 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,730.00
22-Nov-21 9:06:05 AM AEST,31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-Nov-21 9:06:10 AM AEST,nan,nan,19.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
