timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
16-Oct-23 9:00:00 AM AEST,nan,58.5,18.8,nan,nan,0.47,327.00,0.50,8.30,nan,327.80,670.00
16-Oct-23 9:01:00 AM AEST,27.7,nan,nan,nan,nan,nan,nan,nan,nan,6.60,nan,nan
16-Oct-23 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,670.80
16-Oct-23 9:01:05 AM AEST,nan,57.3,nan,nan,nan,nan,309.30,0.67,14.20,nan,309.70,nan
16-Oct-23 9:02:00 AM AEST,nan,nan,18.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Oct-23 9:02:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.70,nan,nan
16-Oct-23 9:02:06 AM AEST,27.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Oct-23 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,566.70
16-Oct-23 9:02:10 AM AEST,nan,56.5,nan,nan,nan,nan,282.90,0.57,8.30,nan,283.30,nan
16-Oct-23 9:02:10 AM AEST,nan,57.8,nan,nan,nan,nan,317.30,0.27,8.30,nan,316.90,nan
16-Oct-23 9:03:06 AM AEST,nan,nan,18.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Oct-23 9:03:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.60,nan,nan
16-Oct-23 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,672.40
16-Oct-23 9:03:15 AM AEST,nan,58.0,nan,nan,nan,nan,308.80,0.11,3.50,nan,308.60,nan
16-Oct-23 9:03:15 AM AEST,nan,58.0,nan,nan,nan,nan,308.80,0.11,2.40,nan,308.60,nan
16-Oct-23 9:04:00 AM AEST,27.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Oct-23 9:04:00 AM AEST,28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Oct-23 9:04:12 AM AEST,nan,nan,18.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Oct-23 9:04:12 AM AEST,nan,nan,18.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Oct-23 9:04:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.10,nan,nan
16-Oct-23 9:04:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.10,nan,nan
16-Oct-23 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,651.70
16-Oct-23 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,665.80
16-Oct-23 9:04:20 AM AEST,nan,58.2,nan,nan,nan,nan,304.20,0.21,7.10,nan,298.40,nan
16-Oct-23 9:05:18 AM AEST,nan,nan,19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Oct-23 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.70,nan,651.60
16-Oct-23 9:05:25 AM AEST,nan,56.8,nan,nan,nan,nan,289.70,0.38,5.90,nan,291.00,nan
16-Oct-23 9:06:24 AM AEST,nan,nan,18.7,nan,nan,nan,nan,nan,nan,nan,nan,353.30
16-Oct-23 9:06:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.20,nan,nan
16-Oct-23 9:06:30 AM AEST,nan,55.8,nan,nan,nan,nan,235.80,0.47,8.30,nan,224.60,nan
16-Oct-23 9:07:00 AM AEST,28.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Oct-23 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,283.30
16-Oct-23 9:07:30 AM AEST,nan,nan,18.4,nan,nan,nan,nan,nan,nan,3.20,nan,nan
16-Oct-23 9:07:35 AM AEST,nan,55.7,nan,nan,nan,nan,239.80,0.32,4.70,nan,240.60,nan
16-Oct-23 9:08:06 AM AEST,28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Oct-23 9:08:32 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,471.70
16-Oct-23 9:08:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.10,nan,nan
16-Oct-23 9:08:36 AM AEST,nan,nan,18.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Oct-23 9:08:40 AM AEST,nan,56.5,nan,nan,nan,nan,249.60,0.43,9.50,nan,244.00,nan
16-Oct-23 9:09:12 AM AEST,27.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Oct-23 9:09:36 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,689.90
16-Oct-23 9:09:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.20,nan,nan
16-Oct-23 9:09:42 AM AEST,nan,nan,18.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
16-Oct-23 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,277.10,0.37,5.90,nan,276.70,nan
16-Oct-23 9:10:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,705.80
16-Oct-23 9:10:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.70,nan,nan
