timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
08-Jan-24 9:00:00 AM AEST,32.6,63.8,24.8,nan,nan,0.46,21.00,0.04,1.20,0.40,21.20,208.30
08-Jan-24 9:00:00 AM AEST,32.7,64.0,24.8,nan,nan,0.46,21.00,0.00,0.00,0.00,0.00,183.30
08-Jan-24 9:01:05 AM AEST,nan,63.7,25.0,nan,nan,nan,nan,nan,nan,nan,nan,185.00
08-Jan-24 9:02:10 AM AEST,nan,62.2,24.9,nan,nan,nan,nan,nan,nan,nan,nan,195.80
08-Jan-24 9:03:00 AM AEST,32.6,nan,nan,nan,nan,nan,17.70,0.16,3.50,1.60,17.20,nan
08-Jan-24 9:03:15 AM AEST,nan,63.0,24.4,nan,nan,nan,nan,nan,nan,nan,nan,231.60
08-Jan-24 9:04:05 AM AEST,32.7,nan,nan,nan,nan,nan,17.10,0.02,2.40,0.20,16.80,nan
08-Jan-24 9:04:05 AM AEST,32.7,nan,nan,nan,nan,nan,17.10,0.32,2.40,0.20,16.80,nan
08-Jan-24 9:04:20 AM AEST,nan,62.8,24.7,nan,nan,nan,nan,nan,nan,nan,nan,282.50
08-Jan-24 9:05:10 AM AEST,32.6,nan,nan,nan,nan,nan,17.80,0.34,4.70,3.20,17.90,nan
08-Jan-24 9:05:10 AM AEST,32.3,nan,nan,nan,nan,nan,17.90,0.34,4.70,3.40,17.90,nan
08-Jan-24 9:05:25 AM AEST,nan,63.7,24.6,nan,nan,nan,nan,nan,nan,nan,nan,443.30
08-Jan-24 9:06:15 AM AEST,32.2,nan,nan,nan,nan,nan,18.00,0.30,nan,3.00,18.20,nan
08-Jan-24 9:06:30 AM AEST,nan,nan,24.5,nan,nan,nan,nan,nan,nan,nan,nan,851.70
08-Jan-24 9:07:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
08-Jan-24 9:07:20 AM AEST,32.1,nan,nan,nan,nan,nan,37.40,0.62,nan,6.20,37.90,nan
08-Jan-24 9:07:35 AM AEST,nan,nan,24.4,nan,nan,nan,nan,nan,nan,nan,nan,854.20
08-Jan-24 9:08:00 AM AEST,nan,63.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:08:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
08-Jan-24 9:08:25 AM AEST,nan,nan,nan,nan,nan,nan,36.70,0.40,nan,4.00,36.70,nan
08-Jan-24 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,829.10
08-Jan-24 9:09:05 AM AEST,nan,64.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:09:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
08-Jan-24 9:09:30 AM AEST,nan,nan,nan,nan,nan,nan,36.80,0.18,nan,1.80,36.80,nan
08-Jan-24 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,357.50
08-Jan-24 9:10:00 AM AEST,32.2,nan,24.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:10:00 AM AEST,32.3,nan,24.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:10:10 AM AEST,nan,63.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:10:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
08-Jan-24 9:10:35 AM AEST,nan,nan,nan,nan,nan,nan,32.80,0.30,nan,3.00,31.30,nan
08-Jan-24 9:10:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,297.40
08-Jan-24 9:11:05 AM AEST,32.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:11:15 AM AEST,nan,62.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:11:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,2.40,nan,nan,nan
08-Jan-24 9:11:40 AM AEST,nan,nan,nan,nan,nan,nan,30.00,0.04,nan,0.40,29.70,nan
08-Jan-24 9:11:55 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,295.80
08-Jan-24 9:11:55 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,317.50
08-Jan-24 9:12:00 AM AEST,nan,nan,24.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:12:10 AM AEST,32.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:12:20 AM AEST,nan,62.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:12:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
08-Jan-24 9:12:45 AM AEST,nan,nan,nan,nan,nan,nan,30.10,0.00,nan,0.00,0.00,nan
08-Jan-24 9:13:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,405.80
08-Jan-24 9:13:05 AM AEST,nan,nan,24.6,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:13:15 AM AEST,32.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:13:25 AM AEST,nan,63.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:13:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,2.40,nan,nan,nan
08-Jan-24 9:13:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.07,nan,0.60,30.20,nan
08-Jan-24 9:14:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,828.30
08-Jan-24 9:14:10 AM AEST,nan,nan,24.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:14:20 AM AEST,32.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:14:30 AM AEST,nan,64.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:14:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
08-Jan-24 9:14:55 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.15,nan,1.40,330.60,nan
08-Jan-24 9:15:00 AM AEST,nan,nan,nan,nan,nan,nan,21.00,nan,nan,nan,nan,nan
08-Jan-24 9:15:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,879.90
08-Jan-24 9:15:15 AM AEST,nan,nan,25.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:15:35 AM AEST,nan,63.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:15:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
08-Jan-24 9:16:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.53,nan,5.00,330.90,nan
08-Jan-24 9:16:05 AM AEST,nan,nan,nan,nan,nan,nan,333.80,nan,nan,nan,nan,nan
08-Jan-24 9:16:05 AM AEST,nan,nan,nan,nan,nan,nan,316.70,nan,nan,nan,nan,nan
08-Jan-24 9:16:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,871.70
08-Jan-24 9:16:20 AM AEST,nan,nan,24.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:16:40 AM AEST,nan,63.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:16:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
08-Jan-24 9:17:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.38,nan,3.50,315.40,nan
08-Jan-24 9:17:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.38,nan,5.00,309.20,nan
08-Jan-24 9:17:10 AM AEST,nan,nan,nan,nan,nan,nan,303.80,nan,nan,nan,nan,nan
08-Jan-24 9:17:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,865.00
08-Jan-24 9:17:25 AM AEST,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:17:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
08-Jan-24 9:18:00 AM AEST,33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:18:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.51,nan,3.30,256.70,nan
08-Jan-24 9:18:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.37,nan,3.30,256.70,nan
08-Jan-24 9:18:15 AM AEST,nan,nan,nan,nan,nan,nan,247.90,nan,nan,nan,nan,nan
08-Jan-24 9:18:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,861.60
08-Jan-24 9:18:30 AM AEST,nan,nan,25.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Jan-24 9:18:55 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
