timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
04-Sep-23 9:00:00 AM AEST,25.4,60.2,16.8,nan,nan,0.41,315.60,0.29,7.10,2.90,315.50,495.00
04-Sep-23 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,305.20,nan,nan,nan,nan,nan
04-Sep-23 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,328.70,nan,nan,nan,nan,nan
04-Sep-23 9:01:05 AM AEST,nan,58.5,17.1,nan,nan,nan,nan,0.72,nan,6.60,304.00,499.90
04-Sep-23 9:01:05 AM AEST,nan,58.8,17.1,nan,nan,nan,nan,0.45,nan,4.50,327.70,504.20
04-Sep-23 9:01:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
04-Sep-23 9:01:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
04-Sep-23 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,331.20,nan,nan,nan,nan,nan
04-Sep-23 9:02:10 AM AEST,nan,59.3,16.6,nan,nan,nan,nan,0.25,nan,2.50,331.20,506.60
04-Sep-23 9:02:10 AM AEST,nan,59.3,16.8,nan,nan,nan,nan,0.25,nan,2.50,331.20,506.60
04-Sep-23 9:02:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
04-Sep-23 9:03:00 AM AEST,25.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
04-Sep-23 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,285.30,nan,nan,nan,nan,nan
04-Sep-23 9:03:15 AM AEST,nan,57.7,17.0,nan,nan,nan,nan,0.44,nan,4.00,285.60,508.30
04-Sep-23 9:03:18 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
04-Sep-23 9:04:05 AM AEST,25.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
04-Sep-23 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,317.40,nan,nan,nan,nan,nan
04-Sep-23 9:04:20 AM AEST,nan,57.5,16.6,nan,nan,nan,nan,0.40,nan,nan,315.40,510.00
04-Sep-23 9:05:10 AM AEST,25.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
04-Sep-23 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,331.50,nan,nan,nan,nan,nan
04-Sep-23 9:05:25 AM AEST,nan,58.0,nan,nan,nan,nan,nan,0.43,nan,nan,331.50,515.80
04-Sep-23 9:06:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,4.20,nan,nan
04-Sep-23 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,295.70,nan,nan,nan,nan,nan
04-Sep-23 9:06:30 AM AEST,nan,56.3,nan,nan,nan,nan,nan,0.66,nan,nan,295.40,524.20
04-Sep-23 9:07:00 AM AEST,nan,nan,16.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
04-Sep-23 9:07:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.50,nan,nan
04-Sep-23 9:07:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
04-Sep-23 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,290.50,nan,nan,nan,nan,nan
04-Sep-23 9:07:35 AM AEST,nan,56.2,nan,nan,nan,nan,nan,0.50,nan,nan,289.40,529.90
04-Sep-23 9:08:05 AM AEST,nan,nan,16.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
04-Sep-23 9:08:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.00,nan,nan
04-Sep-23 9:08:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
04-Sep-23 9:08:32 AM AEST,nan,nan,nan,nan,nan,nan,301.20,nan,nan,nan,nan,nan
04-Sep-23 9:08:40 AM AEST,nan,56.3,nan,nan,nan,nan,nan,0.51,nan,nan,306.60,525.80
04-Sep-23 9:09:10 AM AEST,nan,nan,16.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
04-Sep-23 9:09:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.80,nan,nan
04-Sep-23 9:09:18 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
04-Sep-23 9:09:18 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
04-Sep-23 9:09:36 AM AEST,nan,nan,nan,nan,nan,nan,327.20,nan,nan,nan,nan,nan
04-Sep-23 9:09:45 AM AEST,nan,55.7,nan,nan,nan,nan,nan,0.40,nan,nan,323.60,531.60
04-Sep-23 9:10:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.90,nan,nan
04-Sep-23 9:10:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
04-Sep-23 9:10:40 AM AEST,nan,nan,nan,nan,nan,nan,322.00,nan,nan,nan,nan,nan
