timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
08-Dec-25 12:04:00 AM AEST,nan,94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:05:00 AM AEST,nan,93.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:07:00 AM AEST,nan,94.0,21.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:08:00 AM AEST,nan,93.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:09:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.80
08-Dec-25 12:10:00 AM AEST,nan,94.0,21.2,nan,nan,nan,nan,nan,nan,nan,nan,0.00
08-Dec-25 12:10:00 AM AEST,nan,94.2,21.2,nan,nan,nan,nan,nan,nan,nan,nan,0.00
08-Dec-25 12:11:00 AM AEST,nan,94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:12:00 AM AEST,nan,94.2,21.1,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:13:00 AM AEST,nan,94.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:13:01 AM AEST,nan,nan,21.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:14:00 AM AEST,nan,94.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:16:00 AM AEST,nan,94.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:19:00 AM AEST,nan,94.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:20:00 AM AEST,nan,94.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:22:00 AM AEST,22.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:23:00 AM AEST,nan,94.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:23:05 AM AEST,22.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:24:00 AM AEST,nan,94.3,21.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:25:00 AM AEST,nan,94.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:25:01 AM AEST,nan,nan,21.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:26:00 AM AEST,nan,94.3,nan,nan,nan,nan,79.30,nan,nan,nan,nan,nan
08-Dec-25 12:27:00 AM AEST,nan,94.5,nan,nan,nan,nan,79.20,nan,nan,nan,nan,nan
08-Dec-25 12:28:00 AM AEST,nan,nan,21.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:29:00 AM AEST,nan,94.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:30:00 AM AEST,nan,94.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:33:00 AM AEST,nan,94.3,nan,nan,nan,nan,79.30,nan,nan,nan,nan,nan
08-Dec-25 12:34:00 AM AEST,nan,94.5,21.2,nan,nan,nan,79.20,nan,nan,nan,nan,nan
08-Dec-25 12:35:00 AM AEST,nan,94.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:35:01 AM AEST,nan,nan,21.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:36:00 AM AEST,22.3,94.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:37:00 AM AEST,nan,94.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
08-Dec-25 12:37:05 AM AEST,22.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
