timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
20-Jun-22 9:00:00 AM AEST,22.2,nan,nan,nan,nan,nan,324.30,0.42,5.90,4.20,324.30,388.30
20-Jun-22 9:01:04 AM AEST,nan,nan,nan,nan,nan,nan,10.50,0.56,nan,nan,27.10,nan
20-Jun-22 9:01:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.80,nan,328.30
20-Jun-22 9:01:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
20-Jun-22 9:01:40 AM AEST,22.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20-Jun-22 9:02:08 AM AEST,nan,nan,nan,nan,nan,nan,14.90,0.54,nan,nan,14.60,nan
20-Jun-22 9:02:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,351.70
20-Jun-22 9:02:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
20-Jun-22 9:03:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.40,nan,nan
20-Jun-22 9:03:12 AM AEST,nan,nan,nan,nan,nan,nan,24.40,0.76,nan,nan,25.30,nan
20-Jun-22 9:03:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,378.30
20-Jun-22 9:03:18 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,11.80,nan,nan,nan
20-Jun-22 9:03:20 AM AEST,22.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20-Jun-22 9:04:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.30,nan,nan
20-Jun-22 9:04:16 AM AEST,nan,nan,nan,nan,nan,nan,357.80,0.49,nan,nan,353.80,nan
20-Jun-22 9:04:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,326.70
20-Jun-22 9:04:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
20-Jun-22 9:05:00 AM AEST,22.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20-Jun-22 9:05:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan
20-Jun-22 9:05:20 AM AEST,nan,nan,nan,nan,nan,nan,313.50,nan,nan,nan,312.90,nan
20-Jun-22 9:05:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,299.20
20-Jun-22 9:05:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
20-Jun-22 9:06:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.48,nan,nan,nan,nan
20-Jun-22 9:06:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.40,nan,nan
20-Jun-22 9:06:24 AM AEST,nan,nan,nan,nan,nan,nan,306.70,nan,nan,nan,311.20,nan
20-Jun-22 9:06:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,462.40
20-Jun-22 9:06:40 AM AEST,22.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20-Jun-22 9:07:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
20-Jun-22 9:07:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.42,nan,nan,nan,nan
20-Jun-22 9:07:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.00,nan,nan
20-Jun-22 9:07:28 AM AEST,nan,nan,nan,nan,nan,nan,7.40,nan,nan,nan,7.10,nan
20-Jun-22 9:07:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,371.70
20-Jun-22 9:08:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
20-Jun-22 9:08:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.24,nan,nan,nan,nan
20-Jun-22 9:08:20 AM AEST,22.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20-Jun-22 9:08:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.40,nan,nan
20-Jun-22 9:08:32 AM AEST,nan,nan,nan,nan,nan,nan,342.60,nan,nan,nan,341.90,nan
20-Jun-22 9:08:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,312.40
20-Jun-22 9:09:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.56,9.50,nan,nan,nan
20-Jun-22 9:09:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.40,nan,nan
20-Jun-22 9:09:36 AM AEST,nan,nan,nan,nan,nan,nan,308.00,nan,nan,nan,302.60,nan
20-Jun-22 9:09:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,325.80
20-Jun-22 9:10:00 AM AEST,22.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20-Jun-22 9:10:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.18,nan,nan,nan,nan
20-Jun-22 9:10:18 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
20-Jun-22 9:10:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.80,nan,nan
20-Jun-22 9:10:40 AM AEST,nan,nan,nan,nan,nan,nan,315.70,nan,nan,nan,315.60,nan
20-Jun-22 9:10:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,318.30
20-Jun-22 9:10:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,340.80
20-Jun-22 9:11:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.20,nan,nan,nan,nan
20-Jun-22 9:11:40 AM AEST,23.0,nan,nan,nan,nan,nan,nan,nan,nan,2.00,nan,nan
20-Jun-22 9:11:44 AM AEST,nan,nan,nan,nan,nan,nan,4.90,nan,nan,nan,6.90,nan
20-Jun-22 9:11:55 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,319.90
20-Jun-22 9:12:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
20-Jun-22 9:12:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.38,nan,nan,nan,nan
20-Jun-22 9:12:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.70,nan,nan
20-Jun-22 9:12:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.50,nan,nan
20-Jun-22 9:12:48 AM AEST,nan,nan,nan,nan,nan,nan,22.90,nan,nan,nan,27.70,nan
20-Jun-22 9:12:48 AM AEST,nan,nan,nan,nan,nan,nan,22.90,nan,nan,nan,12.10,nan
20-Jun-22 9:13:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,322.50
20-Jun-22 9:13:06 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,3.50,nan,nan,nan
20-Jun-22 9:13:20 AM AEST,23.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20-Jun-22 9:13:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.25,nan,nan,nan,nan
20-Jun-22 9:13:50 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.00,nan,nan
20-Jun-22 9:13:52 AM AEST,nan,nan,nan,nan,nan,nan,12.00,nan,nan,nan,6.10,nan
