timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
06-Jan-25 9:00:00 AM AEST,49.5,nan,nan,49.50,nan,nan,nan,nan,0.00,0.00,nan,49.50
06-Jan-25 9:02:00 AM AEST,nan,13.9,nan,nan,nan,nan,13.90,13.00,nan,nan,nan,nan
06-Jan-25 9:02:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00
06-Jan-25 9:02:34 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,65.10,nan,nan
06-Jan-25 9:02:35 AM AEST,nan,nan,nan,1.80,nan,nan,nan,nan,343.90,nan,nan,nan
06-Jan-25 9:04:34 AM AEST,nan,nan,nan,nan,nan,nan,0.00,11.02,nan,nan,nan,nan
06-Jan-25 9:04:35 AM AEST,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Jan-25 9:06:00 AM AEST,23.1,nan,21.4,0.00,0.00,0.02,nan,nan,0.00,0.00,0.00,130.00
06-Jan-25 9:07:08 AM AEST,nan,nan,nan,nan,nan,nan,87.00,0.00,nan,nan,nan,nan
06-Jan-25 9:07:10 AM AEST,nan,90.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Jan-25 9:07:10 AM AEST,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Jan-25 9:08:29 AM AEST,nan,nan,49.7,nan,2.70,2.97,nan,nan,nan,nan,nan,nan
06-Jan-25 9:08:29 AM AEST,nan,nan,21.4,nan,0.00,0.02,nan,nan,nan,nan,nan,nan
06-Jan-25 9:08:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.20,1.00
06-Jan-25 9:08:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,14.80
06-Jan-25 9:08:34 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,65.10,nan,nan
06-Jan-25 9:08:34 AM AEST,49.5,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan
06-Jan-25 9:08:35 AM AEST,nan,nan,nan,1.80,nan,nan,nan,nan,343.90,nan,nan,nan
06-Jan-25 9:08:35 AM AEST,nan,nan,nan,14.80,nan,nan,nan,nan,0.00,nan,nan,nan
06-Jan-25 9:09:42 AM AEST,nan,nan,nan,nan,nan,nan,0.00,1.39,nan,nan,nan,nan
06-Jan-25 9:09:42 AM AEST,nan,nan,nan,nan,nan,nan,49.50,1.39,nan,nan,nan,nan
06-Jan-25 9:09:45 AM AEST,nan,49.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Jan-25 9:10:58 AM AEST,nan,nan,3.7,nan,15.30,0.04,nan,nan,nan,nan,nan,nan
06-Jan-25 9:11:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.30,1.00
06-Jan-25 9:11:08 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,15.30,nan,nan
06-Jan-25 9:11:10 AM AEST,nan,nan,nan,1.80,nan,nan,nan,nan,21.40,nan,nan,nan
06-Jan-25 9:12:16 AM AEST,nan,nan,nan,nan,nan,nan,0.00,11.02,nan,nan,nan,nan
06-Jan-25 9:12:20 AM AEST,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Jan-25 9:13:27 AM AEST,nan,nan,49.7,nan,2.70,2.97,nan,nan,nan,nan,nan,nan
06-Jan-25 9:13:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.20,nan
06-Jan-25 9:13:42 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.10,nan,nan
06-Jan-25 9:13:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,343.90,nan,nan,nan
06-Jan-25 9:18:00 AM AEST,23.1,90.3,nan,0.00,nan,nan,87.00,8.70,nan,nan,nan,nan
06-Jan-25 9:20:00 AM AEST,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,0.00,0.00,110.20
06-Jan-25 9:20:34 AM AEST,110.2,nan,nan,nan,nan,nan,14.80,4.95,nan,nan,nan,nan
06-Jan-25 9:20:35 AM AEST,nan,14.8,nan,110.20,nan,nan,nan,nan,nan,nan,nan,nan
06-Jan-25 9:22:29 AM AEST,nan,nan,nan,nan,2.70,nan,nan,nan,nan,nan,nan,nan
06-Jan-25 9:22:29 AM AEST,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan
06-Jan-25 9:22:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.20,1.00
06-Jan-25 9:22:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,130.00
06-Jan-25 9:22:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.10,nan,nan
06-Jan-25 9:22:34 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan
06-Jan-25 9:22:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,343.90,nan,nan,nan
06-Jan-25 9:22:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
06-Jan-25 9:23:08 AM AEST,0.0,nan,nan,nan,nan,nan,0.00,11.02,nan,nan,nan,nan
06-Jan-25 9:23:08 AM AEST,23.1,nan,nan,nan,nan,nan,23.10,9.03,nan,nan,nan,nan
