timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
22-May-24 8:52:00 AM AEST,24.6,76.5,20.2,nan,nan,0.07,321.30,0.68,11.80,6.10,322.40,381.60
22-May-24 8:52:00 AM AEST,24.7,76.8,20.2,nan,nan,0.07,52.30,0.24,7.10,2.40,52.60,204.20
22-May-24 8:53:00 AM AEST,nan,77.2,20.4,nan,nan,nan,32.30,0.22,3.50,2.10,32.60,95.00
22-May-24 8:55:00 AM AEST,0.0,0.0,0.0,nan,nan,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22-May-24 8:55:00 AM AEST,24.8,77.0,20.5,nan,nan,0.07,13.30,0.07,2.40,0.70,13.30,116.60
22-May-24 8:55:00 AM AEST,24.9,77.0,20.5,nan,nan,0.07,13.20,0.07,2.40,0.70,13.10,126.70
22-May-24 8:56:00 AM AEST,nan,nan,20.6,nan,nan,nan,4.70,0.37,5.90,3.60,2.40,136.60
22-May-24 8:56:04 AM AEST,24.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 8:57:00 AM AEST,nan,76.8,20.5,nan,nan,nan,5.70,0.19,3.50,1.90,5.70,145.80
22-May-24 8:57:08 AM AEST,24.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 8:58:00 AM AEST,nan,nan,20.4,nan,nan,0.19,nan,0.53,7.10,4.90,324.00,156.60
22-May-24 8:59:00 AM AEST,24.5,76.3,20.2,nan,nan,nan,329.20,0.67,10.60,6.10,293.60,165.00
22-May-24 8:59:00 AM AEST,24.5,76.0,20.2,nan,nan,nan,292.60,0.67,10.60,6.10,293.60,165.00
22-May-24 9:00:00 AM AEST,nan,nan,20.0,nan,nan,nan,351.90,0.70,11.80,6.40,349.00,151.70
22-May-24 9:01:00 AM AEST,24.3,nan,nan,nan,nan,nan,335.30,0.72,10.60,5.80,332.50,131.60
22-May-24 9:02:00 AM AEST,nan,75.7,19.8,0.00,0.00,0.19,325.10,0.78,14.20,6.80,321.20,135.80
22-May-24 9:02:00 AM AEST,nan,75.7,19.8,0.00,0.00,0.19,325.10,0.78,14.20,6.80,321.20,135.80
22-May-24 9:02:04 AM AEST,24.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 9:03:24 AM AEST,nan,nan,nan,nan,nan,0.19,nan,nan,nan,nan,nan,nan
22-May-24 9:03:24 AM AEST,nan,nan,nan,nan,nan,0.19,nan,nan,nan,nan,nan,nan
22-May-24 9:03:44 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 9:03:44 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 9:04:00 AM AEST,24.3,75.7,19.8,nan,0.00,nan,325.10,0.78,14.20,6.80,321.20,135.80
22-May-24 9:04:00 AM AEST,24.2,76.3,19.7,nan,0.00,nan,328.00,0.41,8.30,3.30,320.00,162.50
22-May-24 9:04:00 AM AEST,24.2,76.5,19.8,nan,0.00,nan,5.20,0.54,8.30,3.50,347.90,186.70
22-May-24 9:05:00 AM AEST,nan,77.0,nan,nan,nan,nan,332.60,0.53,7.10,5.30,333.30,185.80
22-May-24 9:06:00 AM AEST,nan,77.3,19.9,nan,nan,nan,323.90,0.46,5.90,4.20,322.70,170.00
22-May-24 9:07:00 AM AEST,nan,77.5,nan,nan,nan,nan,315.50,0.18,3.50,1.80,315.50,150.00
22-May-24 9:08:00 AM AEST,nan,77.7,20.0,nan,nan,nan,305.90,0.81,16.60,8.00,302.50,136.60
22-May-24 9:09:00 AM AEST,24.1,77.5,nan,nan,nan,nan,319.50,0.27,7.10,2.70,316.20,149.20
22-May-24 9:10:00 AM AEST,nan,78.0,nan,nan,nan,nan,324.20,0.09,3.50,0.70,332.30,195.00
22-May-24 9:10:04 AM AEST,24.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 9:12:00 AM AEST,nan,78.3,20.1,nan,nan,nan,313.70,0.33,4.70,3.30,313.60,245.00
22-May-24 9:13:00 AM AEST,24.3,78.2,20.2,nan,nan,nan,312.80,0.28,5.90,2.80,312.80,259.10
22-May-24 9:13:00 AM AEST,24.3,78.7,20.2,nan,nan,nan,315.50,0.09,3.50,0.90,321.30,234.20
22-May-24 9:14:00 AM AEST,nan,79.2,20.3,nan,nan,nan,23.70,0.38,5.90,3.70,26.30,214.20
22-May-24 9:15:00 AM AEST,nan,nan,20.5,nan,nan,nan,9.50,0.40,7.10,3.20,17.50,201.60
22-May-24 9:16:00 AM AEST,24.2,78.3,20.4,0.20,0.20,nan,325.10,0.76,13.00,nan,317.80,192.50
22-May-24 9:17:00 AM AEST,nan,77.8,20.2,nan,nan,nan,289.40,0.81,nan,8.10,287.40,184.10
22-May-24 9:17:04 AM AEST,24.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 9:17:44 AM AEST,nan,nan,nan,0.00,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 9:18:00 AM AEST,nan,78.0,20.0,nan,nan,nan,4.00,0.56,7.10,4.40,0.50,178.30
22-May-24 9:18:08 AM AEST,24.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 9:19:00 AM AEST,nan,78.2,20.1,nan,nan,nan,338.20,0.33,nan,2.90,326.50,183.30
22-May-24 9:19:12 AM AEST,24.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 9:20:00 AM AEST,nan,78.5,nan,nan,nan,nan,27.00,0.53,10.60,2.60,45.60,190.80
22-May-24 9:20:16 AM AEST,24.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 9:21:00 AM AEST,nan,78.7,20.2,nan,nan,nan,298.00,0.38,8.30,3.20,300.10,195.80
22-May-24 9:22:00 AM AEST,nan,78.5,nan,nan,nan,nan,346.30,0.22,4.70,2.00,336.90,202.50
22-May-24 9:23:00 AM AEST,24.3,79.0,nan,nan,nan,nan,302.90,0.24,5.90,2.40,302.90,210.80
22-May-24 9:24:00 AM AEST,nan,nan,20.4,nan,nan,nan,303.20,0.08,2.40,0.80,303.10,220.00
22-May-24 9:25:00 AM AEST,24.4,79.2,nan,nan,nan,nan,304.20,0.12,5.90,1.20,308.30,237.50
22-May-24 9:26:00 AM AEST,nan,78.5,20.6,nan,nan,nan,295.90,0.80,11.80,6.60,289.80,263.30
22-May-24 9:26:04 AM AEST,24.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 9:28:00 AM AEST,24.4,79.3,20.3,nan,nan,nan,76.70,0.22,7.10,2.20,75.90,283.30
22-May-24 9:28:00 AM AEST,24.4,79.5,20.5,nan,nan,nan,341.70,0.37,4.70,3.40,340.90,295.00
22-May-24 9:29:00 AM AEST,nan,79.0,20.6,nan,nan,nan,338.10,0.78,14.20,7.00,348.60,309.90
22-May-24 9:30:00 AM AEST,24.3,78.7,20.5,nan,nan,nan,340.30,0.71,13.00,5.50,339.70,320.00
22-May-24 9:31:00 AM AEST,nan,nan,20.4,nan,nan,nan,309.50,0.53,nan,5.10,302.20,321.60
22-May-24 9:32:00 AM AEST,24.4,78.5,20.3,nan,nan,nan,319.10,0.40,8.30,3.20,321.30,315.00
22-May-24 9:33:00 AM AEST,nan,78.3,20.4,nan,nan,nan,296.50,0.59,9.50,5.60,303.10,399.10
22-May-24 9:33:04 AM AEST,24.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 9:34:00 AM AEST,nan,78.2,nan,nan,nan,nan,320.50,0.64,11.80,4.10,336.90,575.00
22-May-24 9:35:00 AM AEST,24.6,79.0,nan,nan,nan,nan,3.10,0.42,7.10,nan,2.00,676.70
22-May-24 9:36:00 AM AEST,nan,79.8,20.7,nan,nan,nan,346.20,0.40,nan,3.40,336.50,591.60
22-May-24 9:36:04 AM AEST,24.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 9:37:00 AM AEST,nan,78.5,21.1,nan,nan,nan,304.80,0.59,9.50,5.70,306.10,559.20
22-May-24 9:37:08 AM AEST,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 9:38:00 AM AEST,nan,78.0,21.0,nan,nan,nan,326.10,0.64,nan,6.30,324.40,394.10
22-May-24 9:39:00 AM AEST,25.1,78.2,20.9,nan,nan,nan,344.90,0.67,10.60,5.60,350.90,343.30
22-May-24 9:40:00 AM AEST,nan,77.7,21.0,nan,nan,nan,307.20,0.54,8.30,5.20,308.00,630.80
22-May-24 9:41:00 AM AEST,nan,nan,20.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 9:42:00 AM AEST,25.2,77.3,21.0,nan,nan,nan,334.00,0.57,9.50,5.60,337.20,520.80
22-May-24 9:42:00 AM AEST,25.3,77.3,21.0,nan,nan,nan,336.10,0.56,9.50,5.10,340.30,573.30
22-May-24 9:43:00 AM AEST,nan,76.8,nan,nan,nan,nan,309.70,0.62,8.30,6.00,309.50,554.90
22-May-24 9:43:04 AM AEST,25.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22-May-24 9:44:00 AM AEST,nan,76.7,nan,nan,nan,nan,339.00,0.41,7.10,4.00,340.60,519.20
