timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
11-Aug-25 9:00:00 AM AEST,nan,nan,nan,nan,nan,0.20,nan,nan,nan,nan,nan,nan
11-Aug-25 9:01:00 AM AEST,23.1,74.8,18.6,nan,nan,nan,325.70,0.83,8.30,5.60,43.70,141.70
11-Aug-25 9:01:00 AM AEST,23.1,74.5,18.5,nan,nan,nan,44.30,0.56,8.30,5.60,43.70,136.60
11-Aug-25 9:02:00 AM AEST,nan,74.8,nan,nan,nan,nan,262.80,0.36,5.90,2.20,258.60,135.80
11-Aug-25 9:02:04 AM AEST,nan,nan,18.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Aug-25 9:03:00 AM AEST,nan,74.7,nan,nan,nan,nan,266.00,0.42,7.10,4.20,267.00,136.60
11-Aug-25 9:03:08 AM AEST,nan,nan,18.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Aug-25 9:04:00 AM AEST,23.0,nan,nan,nan,nan,nan,278.20,0.41,5.90,4.10,277.80,139.20
11-Aug-25 9:04:12 AM AEST,nan,nan,18.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Aug-25 9:05:00 AM AEST,nan,nan,nan,nan,nan,nan,359.50,0.59,9.50,4.70,6.90,145.00
11-Aug-25 9:06:00 AM AEST,nan,75.0,nan,nan,nan,nan,21.10,0.28,4.70,2.80,21.10,153.30
11-Aug-25 9:07:00 AM AEST,nan,75.2,nan,nan,nan,nan,324.20,0.43,5.90,4.10,324.80,159.20
11-Aug-25 9:08:00 AM AEST,nan,75.0,18.4,nan,nan,nan,318.90,0.57,9.50,4.60,309.30,162.50
11-Aug-25 9:09:00 AM AEST,22.9,74.7,nan,nan,nan,nan,303.70,0.53,nan,5.20,304.20,166.70
11-Aug-25 9:09:04 AM AEST,nan,nan,18.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Aug-25 9:10:00 AM AEST,nan,74.8,nan,nan,nan,nan,291.00,0.57,8.30,5.10,294.40,171.60
11-Aug-25 9:10:08 AM AEST,nan,nan,18.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Aug-25 9:11:00 AM AEST,nan,nan,nan,nan,nan,nan,284.20,0.63,9.50,5.90,281.80,173.30
11-Aug-25 9:12:00 AM AEST,22.8,nan,nan,nan,nan,nan,14.40,0.59,7.10,5.60,15.40,175.00
11-Aug-25 9:13:00 AM AEST,nan,75.0,18.1,nan,nan,nan,324.00,0.33,5.90,3.00,326.10,176.60
11-Aug-25 9:13:04 AM AEST,22.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Aug-25 9:14:00 AM AEST,nan,75.3,nan,nan,nan,nan,17.70,0.35,4.70,3.50,17.80,178.30
11-Aug-25 9:14:04 AM AEST,nan,nan,18.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Aug-25 9:14:08 AM AEST,23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Aug-25 9:15:00 AM AEST,nan,75.5,nan,nan,nan,nan,25.20,0.25,nan,2.50,25.10,181.60
11-Aug-25 9:15:08 AM AEST,nan,nan,18.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Aug-25 9:15:08 AM AEST,nan,nan,18.5,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Aug-25 9:16:00 AM AEST,nan,75.2,nan,nan,nan,nan,306.50,0.40,7.10,3.50,303.30,179.20
11-Aug-25 9:16:12 AM AEST,nan,nan,18.4,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Aug-25 9:17:00 AM AEST,nan,74.8,nan,nan,nan,nan,310.40,0.56,8.30,4.20,309.30,175.00
11-Aug-25 9:17:16 AM AEST,nan,nan,18.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Aug-25 9:18:00 AM AEST,nan,nan,nan,nan,nan,nan,0.70,0.46,7.10,4.00,3.50,169.20
11-Aug-25 9:19:00 AM AEST,nan,nan,nan,nan,nan,nan,297.00,0.66,9.50,6.10,297.20,165.80
11-Aug-25 9:20:00 AM AEST,nan,74.7,nan,nan,nan,nan,319.00,0.53,nan,5.20,319.40,174.10
11-Aug-25 9:21:00 AM AEST,nan,nan,nan,nan,nan,nan,342.20,0.44,nan,4.40,340.10,195.80
11-Aug-25 9:22:00 AM AEST,23.1,75.0,nan,nan,nan,nan,2.00,0.37,7.10,3.50,12.90,208.30
11-Aug-25 9:23:00 AM AEST,nan,74.8,18.4,nan,nan,nan,14.20,0.76,11.80,6.50,17.40,209.20
11-Aug-25 9:24:00 AM AEST,nan,74.5,nan,nan,nan,nan,13.60,0.61,9.50,5.80,13.10,215.00
11-Aug-25 9:25:00 AM AEST,nan,74.2,18.3,nan,nan,nan,318.80,0.80,13.00,7.80,315.90,218.30
11-Aug-25 9:26:00 AM AEST,nan,nan,nan,nan,nan,nan,8.40,0.40,7.10,3.30,5.00,219.20
11-Aug-25 9:26:04 AM AEST,nan,nan,18.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Aug-25 9:27:00 AM AEST,23.2,nan,nan,nan,nan,nan,307.90,0.34,8.30,3.00,297.00,217.50
11-Aug-25 9:27:08 AM AEST,nan,nan,18.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
11-Aug-25 9:28:00 AM AEST,nan,74.0,nan,nan,nan,nan,331.10,0.65,11.80,6.00,336.80,218.30
