timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
15-Nov-21 9:01:00 AM AEST,32.1,nan,nan,nan,nan,nan,333.00,0.82,11.80,7.80,333.50,838.20
15-Nov-21 9:02:00 AM AEST,nan,nan,20.2,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:02:04 AM AEST,nan,nan,nan,nan,nan,nan,357.60,0.60,nan,5.70,358.10,850.80
15-Nov-21 9:02:04 AM AEST,nan,nan,nan,nan,nan,nan,353.90,0.70,nan,6.30,353.40,869.10
15-Nov-21 9:02:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
15-Nov-21 9:02:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
15-Nov-21 9:02:06 AM AEST,32.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:03:00 AM AEST,nan,49.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:03:05 AM AEST,nan,nan,20.3,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:03:08 AM AEST,nan,nan,nan,nan,nan,nan,330.10,0.59,nan,5.80,331.70,890.00
15-Nov-21 9:03:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
15-Nov-21 9:04:12 AM AEST,nan,nan,nan,nan,nan,nan,315.20,nan,nan,5.30,314.30,nan
15-Nov-21 9:05:00 AM AEST,32.4,49.3,nan,nan,nan,nan,nan,0.54,nan,nan,nan,915.80
15-Nov-21 9:05:16 AM AEST,nan,nan,nan,nan,nan,nan,301.20,nan,nan,10.00,300.80,nan
15-Nov-21 9:06:00 AM AEST,nan,nan,20.4,nan,nan,nan,nan,nan,18.90,nan,nan,nan
15-Nov-21 9:06:00 AM AEST,nan,nan,20.4,nan,nan,nan,nan,nan,8.30,nan,nan,nan
15-Nov-21 9:06:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,1.08,nan,nan,nan,911.60
15-Nov-21 9:06:04 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.55,nan,nan,nan,885.00
15-Nov-21 9:06:05 AM AEST,nan,49.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:06:20 AM AEST,nan,nan,nan,nan,nan,nan,347.20,nan,nan,5.40,348.10,nan
15-Nov-21 9:07:00 AM AEST,32.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:07:05 AM AEST,nan,nan,20.5,nan,nan,nan,nan,nan,4.70,nan,nan,nan
15-Nov-21 9:07:08 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.22,nan,nan,nan,442.40
15-Nov-21 9:07:24 AM AEST,nan,nan,nan,nan,nan,nan,353.60,nan,nan,2.10,352.90,nan
15-Nov-21 9:08:00 AM AEST,nan,49.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:08:10 AM AEST,nan,nan,20.7,nan,nan,nan,nan,nan,10.60,nan,nan,nan
15-Nov-21 9:08:12 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.71,nan,nan,nan,416.70
15-Nov-21 9:08:28 AM AEST,nan,nan,nan,nan,nan,nan,307.60,nan,nan,6.90,306.20,nan
15-Nov-21 9:09:05 AM AEST,nan,49.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:09:15 AM AEST,nan,nan,20.6,nan,nan,nan,nan,nan,7.10,nan,nan,nan
15-Nov-21 9:09:16 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.34,nan,nan,nan,815.70
15-Nov-21 9:09:32 AM AEST,nan,nan,nan,nan,nan,nan,280.20,nan,nan,1.70,244.00,nan
15-Nov-21 9:10:20 AM AEST,nan,nan,20.7,nan,nan,nan,nan,0.40,nan,nan,nan,641.70
15-Nov-21 9:10:36 AM AEST,nan,nan,nan,nan,nan,nan,275.00,nan,nan,3.90,274.00,nan
15-Nov-21 9:11:24 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.33,nan,nan,nan,550.80
15-Nov-21 9:11:40 AM AEST,nan,nan,nan,nan,nan,nan,260.90,nan,nan,3.30,262.00,nan
15-Nov-21 9:12:00 AM AEST,32.8,49.5,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
15-Nov-21 9:12:28 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.53,nan,nan,nan,350.80
15-Nov-21 9:12:44 AM AEST,nan,nan,nan,nan,nan,nan,278.70,nan,nan,4.80,289.70,nan
15-Nov-21 9:13:00 AM AEST,nan,nan,20.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:13:00 AM AEST,nan,nan,20.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:13:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
15-Nov-21 9:13:05 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
15-Nov-21 9:13:06 AM AEST,32.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:13:32 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.66,nan,nan,nan,352.50
15-Nov-21 9:13:48 AM AEST,nan,nan,nan,nan,nan,nan,299.10,nan,nan,6.50,298.30,nan
15-Nov-21 9:14:05 AM AEST,nan,nan,20.7,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:14:10 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
15-Nov-21 9:14:12 AM AEST,32.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:14:36 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.46,nan,nan,nan,352.40
15-Nov-21 9:14:52 AM AEST,nan,nan,nan,nan,nan,nan,258.40,nan,nan,4.00,261.20,nan
15-Nov-21 9:15:00 AM AEST,nan,49.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:15:15 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,9.50,nan,nan,nan
15-Nov-21 9:15:18 AM AEST,32.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:15:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.60,nan,nan,nan,324.20
15-Nov-21 9:15:56 AM AEST,nan,nan,nan,nan,nan,nan,280.70,nan,nan,5.90,283.40,nan
15-Nov-21 9:16:05 AM AEST,nan,50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:16:05 AM AEST,nan,50.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:16:20 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,10.60,nan,nan,nan
15-Nov-21 9:16:44 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.51,nan,nan,nan,348.30
15-Nov-21 9:17:00 AM AEST,nan,nan,nan,nan,nan,nan,252.10,nan,nan,4.00,255.90,nan
15-Nov-21 9:17:25 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,8.30,nan,nan,nan
15-Nov-21 9:17:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.57,nan,nan,nan,720.70
15-Nov-21 9:18:00 AM AEST,32.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:18:04 AM AEST,nan,nan,nan,nan,nan,nan,275.40,nan,nan,4.30,283.30,nan
15-Nov-21 9:18:04 AM AEST,nan,nan,nan,nan,nan,nan,275.40,nan,nan,3.20,291.00,nan
15-Nov-21 9:18:30 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,7.10,nan,nan,nan
15-Nov-21 9:18:52 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.39,nan,nan,nan,381.70
15-Nov-21 9:19:00 AM AEST,nan,50.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:19:06 AM AEST,32.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:19:08 AM AEST,nan,nan,nan,nan,nan,nan,287.10,nan,nan,3.00,264.00,nan
15-Nov-21 9:19:08 AM AEST,nan,nan,nan,nan,nan,nan,260.90,nan,nan,3.00,264.00,nan
15-Nov-21 9:19:35 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
15-Nov-21 9:19:56 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.31,nan,nan,nan,329.90
15-Nov-21 9:20:00 AM AEST,nan,nan,20.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:20:05 AM AEST,nan,50.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:20:12 AM AEST,32.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:20:40 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,4.70,nan,nan,nan
15-Nov-21 9:21:00 AM AEST,nan,nan,nan,nan,nan,nan,282.90,0.30,nan,3.70,282.80,303.30
15-Nov-21 9:21:00 AM AEST,nan,nan,nan,nan,nan,nan,333.40,0.37,nan,3.70,333.40,295.80
15-Nov-21 9:21:05 AM AEST,nan,nan,20.9,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:21:10 AM AEST,nan,50.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:21:18 AM AEST,32.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:21:45 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,5.90,nan,nan,nan
15-Nov-21 9:22:04 AM AEST,nan,nan,nan,nan,nan,nan,333.20,0.07,nan,0.70,333.20,309.90
15-Nov-21 9:22:10 AM AEST,nan,nan,20.8,nan,nan,nan,nan,nan,nan,nan,nan,nan
15-Nov-21 9:22:15 AM AEST,nan,50.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
