timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
06-Oct-25 12:00:00 AM AEST,nan,89.3,nan,nan,nan,65.53,39.40,0.34,5.90,2.80,45.40,0.00
06-Oct-25 12:01:00 AM AEST,nan,nan,nan,nan,nan,nan,329.70,0.28,4.70,nan,329.60,nan
06-Oct-25 12:01:01 AM AEST,nan,89.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Oct-25 12:02:00 AM AEST,nan,nan,nan,nan,nan,nan,330.30,0.21,3.50,2.10,330.30,nan
06-Oct-25 12:02:02 AM AEST,nan,89.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Oct-25 12:03:00 AM AEST,nan,nan,nan,nan,nan,nan,330.00,0.08,2.40,0.80,330.10,nan
06-Oct-25 12:04:00 AM AEST,nan,nan,nan,nan,nan,nan,12.60,0.24,3.50,2.00,16.30,nan
06-Oct-25 12:05:00 AM AEST,nan,88.7,nan,nan,nan,nan,43.40,0.08,2.40,0.80,43.50,nan
06-Oct-25 12:06:00 AM AEST,22.0,nan,nan,nan,nan,nan,34.10,0.14,3.50,1.40,34.00,nan
06-Oct-25 12:06:01 AM AEST,nan,88.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Oct-25 12:07:00 AM AEST,nan,nan,nan,nan,nan,nan,35.50,0.33,7.10,3.30,36.60,nan
06-Oct-25 12:07:02 AM AEST,nan,88.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Oct-25 12:07:05 AM AEST,21.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Oct-25 12:08:00 AM AEST,nan,nan,nan,nan,nan,nan,32.50,0.51,4.70,4.90,32.30,nan
06-Oct-25 12:08:00 AM AEST,nan,nan,nan,nan,nan,nan,22.60,0.09,4.70,0.90,22.50,nan
06-Oct-25 12:08:03 AM AEST,nan,88.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Oct-25 12:08:10 AM AEST,22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Oct-25 12:09:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.11,nan,nan,nan,nan
06-Oct-25 12:09:04 AM AEST,nan,88.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
06-Oct-25 12:10:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,2.40,1.10,22.60,nan
06-Oct-25 12:11:00 AM AEST,nan,nan,nan,nan,nan,nan,nan,0.10,nan,1.00,22.50,nan
06-Oct-25 12:12:00 AM AEST,nan,88.2,nan,nan,nan,nan,nan,0.00,0.00,0.00,0.00,0.80
06-Oct-25 12:13:00 AM AEST,nan,nan,19.9,nan,nan,nan,nan,0.13,3.50,1.30,22.50,0.00
06-Oct-25 12:14:00 AM AEST,nan,88.0,nan,nan,nan,nan,22.50,0.08,2.40,0.80,nan,nan
06-Oct-25 12:14:04 AM AEST,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
